,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-02,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-03,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-04,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-05,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-06,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-07,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-08,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-09,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-10,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-11,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2010-12,-1.6456484530931106,-1.6499390002577279,-1.6416979640439364,-1.6172661607221777,-1.6556618530144134,-1.8056158108086802,-1.5536833382822166,-1.089257846391959,-1.513515618240166
2011-01,-1.3257984991424034,-1.3225425732847744,-1.328750694103208,-1.3404056895803227,-1.362789428674363,-0.7210296067924761,-1.297421161091799,-1.30341960793792,-1.2403628776395743
2011-02,-1.3257984991424034,-1.3225425732847744,-1.328750694103208,-1.3404056895803227,-1.362789428674363,-0.7210296067924761,-1.297421161091799,-1.30341960793792,-1.2403628776395743
