,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.470674559337104,-1.7632687735147405,-1.4942241291643692,0.12856504295089236,0.034756374207211754,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,0.15753448595486497,0.18786627667981504,-0.6863625503800795,0.22096025601767827,-0.21622298283312377,0.27847082023986625,-0.17118305293168462,0.6812594871986655,1.2107528277522954,1.0
2010-02,-1.3078052057661813,-1.703235611204373,-1.2211734898792446,-0.27203462199316847,-0.2311269981010959,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,0.18786627667981504,0.20891725291246652,-0.6842744339539371,-0.21622298283312377,0.055390809455628125,0.2809043887930934,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.30798063002357473,-0.9812752229988466,-0.3063450493321702,-0.4818371518945866,-1.0234828040949466,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,-0.6945804627797705,0.20891725291246652,0.22096025601767827,-0.21622298283312377,-0.17361218052101832,0.05783230105429083,1.3687636129463088,0.015778040288952595,0.0
2010-04,0.36218072648867133,-0.15069932034381808,0.49521150215889126,-1.0664610532102476,-1.3230248608797648,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,0.22096025601767827,-0.5133575883018708,0.055390809455628125,-0.17118305293168462,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.6572612168307053,0.7590908715572118,0.7109332506839435,0.47552010903443853,0.2844344483790708,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.0513310415615127,1.382836448759917,1.0016200971020905,-0.8849636602852827,-0.8522804257286885,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.3939444531725755,1.459011507766246,1.3563345526375536,-0.3513797956788136,-0.987304324227171,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,1.9703285850680452,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.3834393713705742,1.5047276159757639,1.3465178568455956,0.019359561992204764,0.023293466491371328,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,2.0474047373991806,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,-1.2538736295058936,-0.7053820354007986,1.0
2010-09,0.6075933785772369,0.75149422280568,0.5745835860876911,-2.170573224107405,-2.3990849161788392,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,1.853566482015868,0.18786627667981504,-0.6863625503800795,-0.6842744339539371,-0.5133575883018708,0.27847082023986625,0.05783230105429083,-1.4489158007263132,0.015778040288952595,0.0
2010-10,0.318525841015507,-0.35488076734261004,0.38848419219157276,-1.6450560508576202,-0.9371101727647697,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,0.15753448595486497,-0.6945804627797705,0.20891725291246652,-0.6842744339539371,-0.5133575883018708,-0.17361218052101832,0.2809043887930934,-1.2538736295058936,0.7133708190395334,1.0
2010-11,-0.5388961049201355,-0.7701813020794813,-0.5761914483736366,0.3337753929379029,0.32190163998015076,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,-0.6897949102279236,0.18786627667981504,-0.6863625503800795,0.22096025601767827,-0.21622298283312377,0.27847082023986625,-0.17118305293168462,-0.7262037136073767,1.2107528277522928,0.0
2010-12,-1.3610998310271274,-1.710740885250358,-1.426648113353888,-1.7257864789359312,-2.1228387443752967,1.448033775258845,-1.237776624913735,0.0873616293091428,-1.5512794148687314,1.2958313034527986,-1.377694183334844,-0.6890835070150952,-1.4972593412096824,-1.8628472446110111,-1.8656542890243966,-1.8369594023158953,0.394010632392351,-1.681933610670381,0.24895931822940687,-1.755865633308653,0.08624411015875354,-1.6627761263402205,0.15753448595486497,-0.6945804627797705,0.20891725291246652,-0.6842744339539371,-0.5133575883018708,-0.17361218052101832,0.2809043887930934,-0.016654033921809603,1.3902147191927885,0.0
2011-01,-1.6223328671398856,-1.6131473266543166,-1.624082411400366,-0.20808273269749641,-0.34859520557096213,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,0.15753448595486497,-0.6945804627797705,-0.6863625503800795,0.22096025601767827,-0.5133575883018708,0.055390809455628125,-0.17118305293168462,0.6812594871986655,1.2107528277522954,0.0
2011-02,-1.2913368642048348,-1.1469729327596334,-1.245559636951604,-1.0988686261768046,-1.5278464828296128,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,1.1855080170264962,0.7133708190395334,0.0
2011-03,-0.8516655853676129,-0.6117125528811422,-0.8275966271370675,0.8787277348017203,0.19193158889750836,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,1.3687636129463088,0.015778040288952595,0.0
2011-04,-0.0390697148276789,0.06882499441367658,-0.05769713621205976,0.677256363390936,0.2520327566863931,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,1.1855080170264976,-0.7053820354007986,0.0
2011-05,0.5383857203047223,0.37956317976374876,0.5465227837673219,-1.4969668537457272,-1.4878123701869042,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,0.6812594871986655,-1.2502707088908618,0.0
2011-06,1.0308360061931339,1.2686174169490643,0.9823983543748872,-0.8060294802794621,-1.2769167569606292,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,-0.016654033921809603,-1.453675654900248,0.0
2011-07,1.5153030317945586,1.4513929621586419,1.4696229403963827,0.3843357237313051,-0.304944738079185,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,-0.6863625503800795,-0.6842744339539371,-0.8524645553868453,0.055390809455628125,0.05783230105429083,-0.7262037136073767,-1.2502707088908604,11.0
2011-08,1.2788102049193963,1.3371425411379834,1.2828440845475984,-1.31790226332951,-1.9026827971026314,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,0.15753448595486497,2.0830904089010467,-0.6863625503800795,-0.6842744339539371,1.2608138923485273,2.2240944819631325,0.05783230105429083,-1.2538736295058936,-0.7053820354007986,8.0
2011-09,0.7321277352220831,0.5692488297092319,0.7961640735962282,1.374883632712079,1.853587023058163,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,1.9794808007699907,2.095605943794387,-0.6842744339539371,1.7052333236504293,-0.650241829421022,2.225567282082696,-1.4489158007263132,0.015778040288952595,11.0
2011-10,0.3573223428660449,-0.4984441482164859,0.38386110033975646,-2.008007193296473,-0.573599479935979,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,0.15753448595486497,2.0830904089010467,1.9960354405922685,2.1047910037538142,1.906389543916135,0.7076625161932899,-0.6479034771708635,-1.2538736295058936,0.7133708190395334,0.0
2011-11,-0.4399237732532517,-0.6947356772750062,-0.44633957450627443,-0.37632046609394015,-0.29255354866454103,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,-0.6945804627797705,2.095605943794387,2.007695807157803,1.7052333236504293,-2.841038904357459,0.7100241270847372,-0.7262037136073767,1.2107528277522928,1.0
2011-12,-0.8905849411127575,-1.1846113256453907,-0.9325218804830729,0.5747324199880499,0.23573161141014076,1.2902821350712763,-0.8783570331119976,1.0147895047059763,-1.3789850415344513,1.4112833669946085,-1.3768753199429145,0.3491129368849662,-1.3461930494214207,-1.675073114109254,-1.540366642458498,-1.6642610149808303,0.9214921760839139,-1.5271819273757485,0.6402509973175607,-1.4554904705140816,-0.12008380998491827,-1.252213915811424,-0.6897949102279236,0.18786627667981504,-0.6863625503800795,2.1047910037538142,1.343112327720358,0.27847082023986625,-2.840172981078271,-0.016654033921809603,1.3902147191927885,0.0
