,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,1.0,8.8,30.1,17.2,5.14,0.1,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,12.8,30.9,24.0,4.31,-0.35,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,35.8,40.5,45.6,3.89,-1.54,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,0.0,1.0,1.0,0.6666666666666666,-1.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,50.0,51.5,63.3,2.77,-1.94,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,56.0,63.5,67.9,5.89,0.55,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,63.8,71.7,74.0,3.11,-1.3,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,70.4,72.7,81.3,4.15,-1.49,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,1.0,70.2,73.3,81.1,4.91,0.08,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,55.0,63.4,65.0,0.84,-3.2,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,7.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,49.1,48.8,61.0,1.73,-1.42,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,1.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-0.8660254037844386,0.5
2010-11,0.0,30.7,43.3,39.4,5.58,0.62,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,11.5,30.8,18.9,1.59,-2.9,386845.0,431895.0,456020.0,153083.0,370530.0,440086.0,487278.0,216254.0,2941991.0,1427843.0,1514148.0,1761910.0,1088270.0,13610.0,24691.0,636.0,1081052.0,1.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-2.4492935982947064e-16,1.0
2011-01,0.0,5.0,32.1,13.9,4.44,-0.54,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,13.2,38.3,23.4,2.71,-2.2,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,23.6,45.4,33.5,6.8,0.38,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,41.6,54.4,51.2,6.34,0.49,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,53.6,58.5,64.4,1.99,-2.15,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,63.4,70.2,73.6,3.26,-1.88,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,11.0,72.7,72.6,83.6,5.69,-0.47,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,8.0,68.2,71.1,79.8,2.31,-2.65,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,1.0,11.0,0.0,0.0,3.6666666666666665,11.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,11.0,57.5,61.0,69.7,7.98,4.22,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,8.0,11.0,0.0,6.333333333333333,-3.0,11.0,-1.0,-1.8369701987210297e-16
2011-10,0.0,49.9,46.9,60.9,1.11,-0.89,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,1.0,11.0,8.0,11.0,10.0,3.0,-3.0,-0.8660254037844386,0.5
2011-11,1.0,32.9,44.3,42.4,4.1,-0.45,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,0.0,11.0,8.0,6.333333333333333,-11.0,3.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,22.7,37.8,31.0,6.11,0.46,385295.0,432481.0,460345.0,156451.0,371664.0,440087.0,491637.0,218740.0,2956700.0,1434572.0,1522128.0,1767875.0,1094596.0,13775.0,25807.0,579.0,1085062.0,0.0,1.0,0.0,11.0,4.0,1.0,-11.0,-2.4492935982947064e-16,1.0
2012-01,0.0,18.4,38.9,27.4,4.23,-1.14,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,22.4,42.6,31.9,5.72,0.22,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,41.8,54.0,52.7,6.76,-0.55,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,45.5,53.6,57.2,3.39,-1.56,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,58.3,62.3,70.2,3.14,-1.74,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,2.0,66.8,66.3,78.8,3.46,-0.71,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,34.0,74.3,71.8,86.0,7.02,1.17,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,11.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,38.0,66.7,69.4,79.5,8.71,5.42,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,8.0,34.0,2.0,0.0,12.0,32.0,2.0,-0.8660254037844384,-0.5000000000000004
2012-09,21.0,57.3,63.3,71.8,4.18,1.48,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,11.0,38.0,34.0,2.0,24.666666666666668,4.0,32.0,-1.0,-1.8369701987210297e-16
2012-10,4.0,43.2,49.8,52.8,3.18,0.99,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,21.0,38.0,34.0,31.0,-17.0,4.0,-0.8660254037844386,0.5
2012-11,3.0,30.9,38.2,39.5,2.18,-1.55,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,1.0,4.0,21.0,38.0,21.0,-17.0,-17.0,-0.5000000000000004,0.8660254037844384
2012-12,1.0,16.8,41.1,25.0,7.2,1.09,383992.0,433922.0,460709.0,161164.0,369478.0,442439.0,493239.0,222677.0,2967620.0,1439787.0,1527833.0,1768530.0,1101849.0,13344.0,26403.0,345.0,1087791.0,0.0,3.0,4.0,21.0,9.333333333333334,-1.0,-17.0,-2.4492935982947064e-16,1.0
2013-01,0.0,11.4,39.8,21.0,9.07,2.89,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,0.0,1.0,3.0,4.0,2.6666666666666665,-2.0,-1.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,13.0,38.5,22.8,7.12,1.69,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,0.0,0.0,1.0,3.0,1.3333333333333333,-1.0,-2.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,20.6,38.0,31.0,4.0,-1.29,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,1.0,6.123233995736766e-17
2013-04,0.0,34.0,50.2,43.1,6.62,1.26,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,53.2,58.1,64.3,6.11,1.63,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2013-06,1.0,63.9,68.7,74.5,4.15,0.19,381799.0,435606.0,461304.0,166647.0,366697.0,443932.0,494701.0,226186.0,2976872.0,1445356.0,1531516.0,1769766.0,1106982.0,13030.0,27646.0,274.0,1088073.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
