year,month,Value
1990,1,4.19
1990,2,3.26
1990,3,3.01
1990,4,3.84
1990,5,5.49
1990,6,4.53
1990,7,3.76
1990,8,7.32
1990,9,2.86
1990,10,6.85
1990,11,3.71
1990,12,5.43
1991,1,2.71
1991,2,1.36
1991,3,3.57
1991,4,3.29
1991,5,3.61
1991,6,2.7
1991,7,2.65
1991,8,6.16
1991,9,5.07
1991,10,4.81
1991,11,2.66
1991,12,3.17
1992,1,2.51
1992,2,2.4
1992,3,3.28
1992,4,2.92
1992,5,2.4
1992,6,3.02
1992,7,4.36
1992,8,3.8
1992,9,4.13
1992,10,3.03
1992,11,4.52
1992,12,2.19
1993,1,3.19
1993,2,2.85
1993,3,3.52
1993,4,4.1
1993,5,2.23
1993,6,4.25
1993,7,3.47
1993,8,3.47
1993,9,4.62
1993,10,3.35
1993,11,3.5
1993,12,3.24
1994,1,4.16
1994,2,1.54
1994,3,4.16
1994,4,4.21
1994,5,4.23
1994,6,4.23
1994,7,4.68
1994,8,5.08
1994,9,3.95
1994,10,0.95
1994,11,3.13
1994,12,2.76
1995,1,3.13
1995,2,2.43
1995,3,2.35
1995,4,2.18
1995,5,2.48
1995,6,1.35
1995,7,4.82
1995,8,4.5
1995,9,3.44
1995,10,8.14
1995,11,4.41
1995,12,2.96
1996,1,4.81
1996,2,2.55
1996,3,1.68
1996,4,6.51
1996,5,5.58
1996,6,4.45
1996,7,7.44
1996,8,2.37
1996,9,3.5
1996,10,4.95
1996,11,3.41
1996,12,5.37
1997,1,3.26
1997,2,2.59
1997,3,3.9
1997,4,3.01
1997,5,3.79
1997,6,2.7
1997,7,4.56
1997,8,5.88
1997,9,3.08
1997,10,2.15
1997,11,5.14
1997,12,2.72
1998,1,5.88
1998,2,2.35
1998,3,3.73
1998,4,2.52
1998,5,2.83
1998,6,8.77
1998,7,5.14
1998,8,4.73
1998,9,3.97
1998,10,3.02
1998,11,2.9
1998,12,1.69
1999,1,5.73
1999,2,1.53
1999,3,4.14
1999,4,0.88
1999,5,3.5
1999,6,2.56
1999,7,3.79
1999,8,2.76
1999,9,8.57
1999,10,4.0
1999,11,3.23
1999,12,1.76
2000,1,3.79
2000,2,3.51
2000,3,2.95
2000,4,5.93
2000,5,5.7
2000,6,3.89
2000,7,4.95
2000,8,4.33
2000,9,2.65
2000,10,2.81
2000,11,3.19
2000,12,4.92
2001,1,1.55
2001,2,3.07
2001,3,5.62
2001,4,0.99
2001,5,2.44
2001,6,3.94
2001,7,3.38
2001,8,2.25
2001,9,4.21
2001,10,2.03
2001,11,2.5
2001,12,2.38
2002,1,2.55
2002,2,3.28
2002,3,3.7
2002,4,4.46
2002,5,4.56
2002,6,7.07
2002,7,3.32
2002,8,2.0
2002,9,4.99
2002,10,3.73
2002,11,4.76
2002,12,2.84
2003,1,2.01
2003,2,1.89
2003,3,2.69
2003,4,2.81
2003,5,4.22
2003,6,3.12
2003,7,4.42
2003,8,5.51
2003,9,4.87
2003,10,6.76
2003,11,4.68
2003,12,6.84
2004,1,1.2
2004,2,1.24
2004,3,1.9
2004,4,3.22
2004,5,5.06
2004,6,3.24
2004,7,5.54
2004,8,7.46
2004,9,3.41
2004,10,1.5
2004,11,3.59
2004,12,4.49
2005,1,3.0
2005,2,2.41
2005,3,2.8
2005,4,5.04
2005,5,2.86
2005,6,4.97
2005,7,4.22
2005,8,4.09
2005,9,3.86
2005,10,10.23
2005,11,5.52
2005,12,3.39
2006,1,4.57
2006,2,2.18
2006,3,1.67
2006,4,3.25
2006,5,6.71
2006,6,8.67
2006,7,5.01
2006,8,4.75
2006,9,2.98
2006,10,7.28
2006,11,3.02
2006,12,4.19
2007,1,3.49
2007,2,2.6
2007,3,3.59
2007,4,5.16
2007,5,3.03
2007,6,3.48
2007,7,5.81
2007,8,3.15
2007,9,3.38
2007,10,5.66
2007,11,4.73
2007,12,4.75
2008,1,2.39
2008,2,6.1
2008,3,4.85
2008,4,3.53
2008,5,1.45
2008,6,6.39
2008,7,7.26
2008,8,5.79
2008,9,3.23
2008,10,5.14
2008,11,2.85
2008,12,5.65
2009,1,2.77
2009,2,2.28
2009,3,2.52
2009,4,2.54
2009,5,5.4
2009,6,4.91
2009,7,7.07
2009,8,4.54
2009,9,2.42
2009,10,5.09
2009,11,4.03
2009,12,3.86
2010,1,2.51
2010,2,3.11
2010,3,3.94
2010,4,3.32
2010,5,2.34
2010,6,5.73
2010,7,3.98
2010,8,4.52
2010,9,3.4
2010,10,9.16
2010,11,3.17
2010,12,4.03
2011,1,2.29
2011,2,3.56
2011,3,4.7
2011,4,6.22
2011,5,6.77
2011,6,4.96
2011,7,3.43
2011,8,10.08
2011,9,6.11
2011,10,4.48
2011,11,2.06
2011,12,3.56
2012,1,2.95
2012,2,1.22
2012,3,1.77
2012,4,3.3
2012,5,5.56
2012,6,3.87
2012,7,3.54
2012,8,3.29
2012,9,5.51
2012,10,5.18
2012,11,1.13
2012,12,5.03
2013,1,1.87
2013,2,1.92
2013,3,2.38
2013,4,2.62
2013,5,5.98
2013,6,7.96
2013,7,6.33
2013,8,3.41
2013,9,4.41
2013,10,2.37
2013,11,3.88
2013,12,3.43
2014,1,3.11
2014,2,3.18
2014,3,3.38
2014,4,3.25
2014,5,4.68
2014,6,4.57
2014,7,6.27
2014,8,3.48
2014,9,1.85
2014,10,5.13
2014,11,2.55
2014,12,4.63
2015,1,2.79
2015,2,1.79
2015,3,1.34
2015,4,2.71
2015,5,3.06
2015,6,8.63
2015,7,4.08
2015,8,2.95
2015,9,4.73
2015,10,3.48
2015,11,1.81
2015,12,5.07
2016,1,1.62
2016,2,4.71
2016,3,2.96
2016,4,2.6
2016,5,2.74
2016,6,3.29
2016,7,3.83
2016,8,4.82
2016,9,2.12
2016,10,3.55
2016,11,2.78
2016,12,3.6
2017,1,2.53
2017,2,2.84
2017,3,3.3
2017,4,4.19
2017,5,5.72
2017,6,6.46
2017,7,4.23
2017,8,3.55
2017,9,2.93
2017,10,5.26
2017,11,2.19
2017,12,3.1
2018,1,3.49
2018,2,2.95
2018,3,3.03
2018,4,4.7
2018,5,1.99
2018,6,3.85
2018,7,4.35
2018,8,4.2
2018,9,4.03
2018,10,4.4
2018,11,6.33
2018,12,3.75
2019,1,5.05
2019,2,2.71
2019,3,2.06
2019,4,5.59
2019,5,5.66
2019,6,5.61
2019,7,3.39
2019,8,3.79
2019,9,3.18
2019,10,6.83
2019,11,3.98
2019,12,3.55
2020,1,2.82
2020,2,3.23
2020,3,2.93
2020,4,3.94
2020,5,2.95
2020,6,2.38
2020,7,4.07
2020,8,4.35
2020,9,2.63
2020,10,4.52
2020,11,2.91
2020,12,3.48
2021,1,2.17
2021,2,2.21
2021,3,1.53
2021,4,3.89
2021,5,2.51
2021,6,2.97
2021,7,7.55
2021,8,3.67
2021,9,3.9
2021,10,4.83
2021,11,3.31
2021,12,3.07
2022,1,1.43
2022,2,4.05
2022,3,3.13
2022,4,4.92
2022,5,3.24
2022,6,3.29
2022,7,3.77
2022,8,3.53
2022,9,5.49
2022,10,2.93
2022,11,3.61
2022,12,4.35
