year,month,Value
1990,1,17.5
1990,2,8.8
1990,3,18.5
1990,4,32.1
1990,5,38.2
1990,6,50.3
1990,7,54.6
1990,8,55.0
1990,9,45.6
1990,10,38.4
1990,11,26.8
1990,12,17.4
1991,1,5.8
1991,2,12.8
1991,3,22.7
1991,4,33.4
1991,5,42.8
1991,6,49.3
1991,7,53.3
1991,8,55.2
1991,9,42.3
1991,10,36.5
1991,11,26.9
1991,12,11.2
1992,1,6.3
1992,2,8.1
1992,3,13.0
1992,4,28.4
1992,5,38.4
1992,6,47.9
1992,7,51.1
1992,8,52.2
1992,9,44.8
1992,10,32.0
1992,11,25.0
1992,12,15.5
1993,1,10.6
1993,2,-3.8
1993,3,13.2
1993,4,30.9
1993,5,40.7
1993,6,48.2
1993,7,55.1
1993,8,54.4
1993,9,45.5
1993,10,32.2
1993,11,24.3
1993,12,13.4
1994,1,-6.7
1994,2,0.8
1994,3,18.1
1994,4,29.8
1994,5,38.5
1994,6,52.4
1994,7,58.2
1994,8,51.2
1994,9,45.5
1994,10,34.6
1994,11,27.8
1994,12,16.9
1995,1,16.4
1995,2,4.9
1995,3,22.4
1995,4,26.1
1995,5,39.6
1995,6,49.5
1995,7,57.5
1995,8,52.8
1995,9,40.8
1995,10,38.8
1995,11,23.6
1995,12,9.9
1996,1,4.8
1996,2,9.5
1996,3,15.0
1996,4,30.0
1996,5,38.6
1996,6,52.3
1996,7,54.7
1996,8,53.5
1996,9,48.2
1996,10,34.2
1996,11,22.5
1996,12,23.1
1997,1,6.2
1997,2,12.6
1997,3,14.5
1997,4,26.6
1997,5,37.2
1997,6,49.5
1997,7,52.2
1997,8,51.7
1997,9,44.7
1997,10,32.8
1997,11,23.8
1997,12,14.1
1998,1,13.3
1998,2,16.1
1998,3,21.6
1998,4,30.6
1998,5,45.2
1998,6,52.7
1998,7,54.6
1998,8,53.9
1998,9,46.6
1998,10,37.8
1998,11,29.1
1998,12,19.4
1999,1,6.5
1999,2,11.1
1999,3,19.7
1999,4,29.4
1999,5,42.3
1999,6,52.3
1999,7,56.6
1999,8,52.3
1999,9,49.4
1999,10,32.4
1999,11,30.4
1999,12,18.1
2000,1,5.1
2000,2,10.0
2000,3,23.3
2000,4,30.6
2000,5,42.1
2000,6,49.8
2000,7,52.2
2000,8,52.9
2000,9,44.4
2000,10,35.0
2000,11,28.1
2000,12,7.2
2001,1,7.9
2001,2,8.9
2001,3,16.2
2001,4,27.9
2001,5,41.6
2001,6,51.2
2001,7,51.9
2001,8,55.2
2001,9,45.3
2001,10,36.2
2001,11,29.5
2001,12,21.7
2002,1,17.2
2002,2,12.8
2002,3,20.5
2002,4,32.8
2002,5,37.9
2002,6,49.0
2002,7,54.9
2002,8,54.4
2002,9,48.3
2002,10,33.8
2002,11,24.8
2002,12,12.7
2003,1,-0.4
2003,2,3.4
2003,3,15.8
2003,4,27.2
2003,5,40.9
2003,6,50.0
2003,7,55.5
2003,8,57.4
2003,9,47.5
2003,10,34.4
2003,11,27.6
2003,12,12.6
2004,1,-1.8
2004,2,5.5
2004,3,22.0
2004,4,30.5
2004,5,43.1
2004,6,47.1
2004,7,55.6
2004,8,54.4
2004,9,47.0
2004,10,34.6
2004,11,25.7
2004,12,12.1
2005,1,3.8
2005,2,9.6
2005,3,14.2
2005,4,30.9
2005,5,38.1
2005,6,55.1
2005,7,57.5
2005,8,56.0
2005,9,49.1
2005,10,40.2
2005,11,27.4
2005,12,13.2
2006,1,17.0
2006,2,12.8
2006,3,19.6
2006,4,30.8
2006,5,44.2
2006,6,53.3
2006,7,58.3
2006,8,52.7
2006,9,46.2
2006,10,35.2
2006,11,32.6
2006,12,22.8
2007,1,10.4
2007,2,3.2
2007,3,14.4
2007,4,29.6
2007,5,39.9
2007,6,50.9
2007,7,53.8
2007,8,52.6
2007,9,46.3
2007,10,41.0
2007,11,24.5
2007,12,13.7
2008,1,12.2
2008,2,11.1
2008,3,15.2
2008,4,31.8
2008,5,36.8
2008,6,53.3
2008,7,56.4
2008,8,52.6
2008,9,47.7
2008,10,33.7
2008,11,27.3
2008,12,13.4
2009,1,0.5
2009,2,10.1
2009,3,18.7
2009,4,31.4
2009,5,40.6
2009,6,50.2
2009,7,54.2
2009,8,55.6
2009,9,44.2
2009,10,34.9
2009,11,30.0
2009,12,14.3
2010,1,12.7
2010,2,17.3
2010,3,26.2
2010,4,34.2
2010,5,42.7
2010,6,51.2
2010,7,58.2
2010,8,54.4
2010,9,49.1
2010,10,35.8
2010,11,27.2
2010,12,13.8
2011,1,7.0
2011,2,6.6
2011,3,17.9
2011,4,31.8
2011,5,45.9
2011,6,51.1
2011,7,56.6
2011,8,55.3
2011,9,51.2
2011,10,39.0
2011,11,30.1
2011,12,19.4
2012,1,12.6
2012,2,16.4
2012,3,27.5
2012,4,31.3
2012,5,46.1
2012,6,50.9
2012,7,55.7
2012,8,54.9
2012,9,45.4
2012,10,40.5
2012,11,24.2
2012,12,20.4
2013,1,8.8
2013,2,13.8
2013,3,21.3
2013,4,29.5
2013,5,42.0
2013,6,51.1
2013,7,59.4
2013,8,53.0
2013,9,45.5
2013,10,37.2
2013,11,22.7
2013,12,13.5
2014,1,4.9
2014,2,6.7
2014,3,6.6
2014,4,28.6
2014,5,42.2
2014,6,50.7
2014,7,55.2
2014,8,52.5
2014,9,45.8
2014,10,40.9
2014,11,25.5
2014,12,20.6
2015,1,0.6
2015,2,-6.8
2015,3,11.2
2015,4,28.4
2015,5,44.5
2015,6,49.5
2015,7,54.9
2015,8,55.5
2015,9,49.9
2015,10,33.5
2015,11,29.0
2015,12,28.1
2016,1,11.9
2016,2,13.7
2016,3,23.1
2016,4,25.6
2016,5,41.9
2016,6,49.6
2016,7,55.4
2016,8,56.2
2016,9,47.7
2016,10,38.5
2016,11,28.4
2016,12,15.7
2017,1,17.1
2017,2,16.0
2017,3,13.9
2017,4,34.3
2017,5,41.4
2017,6,50.1
2017,7,54.6
2017,8,51.6
2017,9,49.3
2017,10,41.5
2017,11,24.0
2017,12,9.8
2018,1,7.0
2018,2,15.4
2018,3,20.0
2018,4,27.1
2018,5,42.9
2018,6,47.8
2018,7,56.8
2018,8,58.4
2018,9,50.6
2018,10,37.1
2018,11,23.5
2018,12,14.0
2019,1,4.9
2019,2,9.0
2019,3,14.8
2019,4,31.3
2019,5,40.7
2019,6,48.2
2019,7,56.8
2019,8,52.4
2019,9,45.0
2019,10,37.4
2019,11,21.2
2019,12,14.8
2020,1,14.7
2020,2,12.7
2020,3,23.0
2020,4,28.6
2020,5,40.1
2020,6,50.0
2020,7,59.8
2020,8,53.9
2020,9,44.7
2020,10,36.9
2020,11,27.9
2020,12,19.5
2021,1,13.6
2021,2,9.7
2021,3,18.5
2021,4,32.0
2021,5,41.1
2021,6,53.5
2021,7,55.9
2021,8,59.0
2021,9,49.1
2021,10,43.0
2021,11,25.3
2021,12,20.1
2022,1,0.3
2022,2,9.4
2022,3,20.6
2022,4,30.7
2022,5,43.4
2022,6,49.7
2022,7,54.8
2022,8,56.9
2022,9,47.7
2022,10,35.3
2022,11,28.7
2022,12,19.1
