year,month,Value
1990,1,50.6
1990,2,55.3
1990,3,55.0
1990,4,56.9
1990,5,65.9
1990,6,70.0
1990,7,71.9
1990,8,71.8
1990,9,69.4
1990,10,63.8
1990,11,54.2
1990,12,51.7
1991,1,52.6
1991,2,50.5
1991,3,55.2
1991,4,63.1
1991,5,68.9
1991,6,70.0
1991,7,72.5
1991,8,72.4
1991,9,69.8
1991,10,62.4
1991,11,51.1
1991,12,51.2
1992,1,45.3
1992,2,51.1
1992,3,52.4
1992,4,56.5
1992,5,60.3
1992,6,70.6
1992,7,72.6
1992,8,71.4
1992,9,70.6
1992,10,60.5
1992,11,58.0
1992,12,49.9
1993,1,54.5
1993,2,47.0
1993,3,51.4
1993,4,53.4
1993,5,62.6
1993,6,69.7
1993,7,72.2
1993,8,71.9
1993,9,70.1
1993,10,63.2
1993,11,55.0
1993,12,44.2
1994,1,46.1
1994,2,53.3
1994,3,54.2
1994,4,60.9
1994,5,64.3
1994,6,71.1
1994,7,71.2
1994,8,71.1
1994,9,69.3
1994,10,64.4
1994,11,59.9
1994,12,52.5
1995,1,45.4
1995,2,47.1
1995,3,56.0
1995,4,59.2
1995,5,67.3
1995,6,69.7
1995,7,72.4
1995,8,73.8
1995,9,70.8
1995,10,66.1
1995,11,51.1
1995,12,46.4
1996,1,44.3
1996,2,46.0
1996,3,49.3
1996,4,55.8
1996,5,66.0
1996,6,69.3
1996,7,72.8
1996,8,71.2
1996,9,69.3
1996,10,62.3
1996,11,53.8
1996,12,48.3
1997,1,47.9
1997,2,53.0
1997,3,59.4
1997,4,56.9
1997,5,64.0
1997,6,69.3
1997,7,72.2
1997,8,71.8
1997,9,69.8
1997,10,61.5
1997,11,53.1
1997,12,49.2
1998,1,50.4
1998,2,49.5
1998,3,51.2
1998,4,58.6
1998,5,65.5
1998,6,72.4
1998,7,73.8
1998,8,73.2
1998,9,72.7
1998,10,65.2
1998,11,59.5
1998,12,54.2
1999,1,48.6
1999,2,49.6
1999,3,48.9
1999,4,60.4
1999,5,62.7
1999,6,70.2
1999,7,72.6
1999,8,73.5
1999,9,69.4
1999,10,63.7
1999,11,54.4
1999,12,47.6
2000,1,46.5
2000,2,47.6
2000,3,55.2
2000,4,55.1
2000,5,64.9
2000,6,69.5
2000,7,72.1
2000,8,71.7
2000,9,70.7
2000,10,59.3
2000,11,51.5
2000,12,45.0
2001,1,39.7
2001,2,53.6
2001,3,53.2
2001,4,57.5
2001,5,62.5
2001,6,69.9
2001,7,72.4
2001,8,72.1
2001,9,68.8
2001,10,61.3
2001,11,56.9
2001,12,53.6
2002,1,48.1
2002,2,47.7
2002,3,54.2
2002,4,62.6
2002,5,65.1
2002,6,70.5
2002,7,72.3
2002,8,71.8
2002,9,72.7
2002,10,66.9
2002,11,51.7
2002,12,45.9
2003,1,39.3
2003,2,49.4
2003,3,60.1
2003,4,57.9
2003,5,67.8
2003,6,71.5
2003,7,72.4
2003,8,72.7
2003,9,70.0
2003,10,63.6
2003,11,57.9
2003,12,43.8
2004,1,44.4
2004,2,49.2
2004,3,53.7
2004,4,54.6
2004,5,64.8
2004,6,71.2
2004,7,72.0
2004,8,72.6
2004,9,72.0
2004,10,65.0
2004,11,56.8
2004,12,46.9
2005,1,49.2
2005,2,49.8
2005,3,52.1
2005,4,54.2
2005,5,63.5
2005,6,71.8
2005,7,74.7
2005,8,74.4
2005,9,71.6
2005,10,64.2
2005,11,56.7
2005,12,46.0
2006,1,49.1
2006,2,46.1
2006,3,52.1
2006,4,60.2
2006,5,63.4
2006,6,70.0
2006,7,72.2
2006,8,73.3
2006,9,69.7
2006,10,60.5
2006,11,52.4
2006,12,54.4
2007,1,51.4
2007,2,46.2
2007,3,54.0
2007,4,55.9
2007,5,63.0
2007,6,69.8
2007,7,72.8
2007,8,74.1
2007,9,71.3
2007,10,67.8
2007,11,53.1
2007,12,53.4
2008,1,47.3
2008,2,50.9
2008,3,52.8
2008,4,57.9
2008,5,65.0
2008,6,70.4
2008,7,72.0
2008,8,73.2
2008,9,70.8
2008,10,61.2
2008,11,49.5
2008,12,50.8
2009,1,45.0
2009,2,44.3
2009,3,53.1
2009,4,57.6
2009,5,66.5
2009,6,72.0
2009,7,72.5
2009,8,73.2
2009,9,71.8
2009,10,65.4
2009,11,55.6
2009,12,50.9
2010,1,40.9
2010,2,41.8
2010,3,47.4
2010,4,57.9
2010,5,68.4
2010,6,73.0
2010,7,74.4
2010,8,75.1
2010,9,71.2
2010,10,59.6
2010,11,52.8
2010,12,37.1
2011,1,43.3
2011,2,50.2
2011,3,53.9
2011,4,60.2
2011,5,63.7
2011,6,70.7
2011,7,73.3
2011,8,74.1
2011,9,70.1
2011,10,59.8
2011,11,55.6
2011,12,52.0
2012,1,46.5
2012,2,54.1
2012,3,58.8
2012,4,59.0
2012,5,66.5
2012,6,70.3
2012,7,72.8
2012,8,73.0
2012,9,70.5
2012,10,63.7
2012,11,50.5
2012,12,50.7
2013,1,53.2
2013,2,50.3
2013,3,46.3
2013,4,60.3
2013,5,63.0
2013,6,72.3
2013,7,72.7
2013,8,73.5
2013,9,71.1
