,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,0.543391419704827,-0.3438711868276399,0.01080008266871401,-0.3881719537975196,0.6812594871986655,1.2107528277522954
2010-02,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,1.1855080170264962,0.7133708190395334
2010-03,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,1.3687636129463088,0.015778040288952595
2010-04,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,1.1855080170264976,-0.7053820354007986
2010-05,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,0.6812594871986655,-1.2502707088908618
2010-06,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,-0.016654033921809603,-1.453675654900248
2010-07,-0.6726157278240966,-0.7113190061559365,-0.7031840067271072,-0.703148244062739,-0.8790794678077342,0.01080008266871401,0.014251099560793547,-0.7262037136073767,-1.2502707088908604
2010-08,0.6073519614398916,1.2072395265059985,-0.7031840067271072,-0.703148244062739,0.08841366312801789,0.8026276227582887,0.014251099560793547,-1.2538736295058936,-0.7053820354007986
2010-09,-0.6726157278240966,1.2072395265059985,1.221054902766465,-0.703148244062739,0.7226102779378267,0.01080008266871401,0.8055073691030997,-1.4489158007263132,0.015778040288952595
2010-10,0.6073519614398916,1.583936186375006,1.221054902766465,1.2212448029119412,1.296634932011143,0.40888365401175364,0.014251099560793547,-1.2538736295058936,0.7133708190395334
