,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.0024911417,0.00031681012,1.879769e-05
2010-02,0.0024911417,0.00031681012,1.879769e-05
2010-03,0.0024911417,0.00031681012,1.879769e-05
2010-04,0.0024911417,0.00031681012,1.879769e-05
2010-05,0.0024911417,0.00031681012,1.879769e-05
2010-06,0.0024911417,0.00031681012,1.879769e-05
2010-07,0.0024911417,0.00031681012,1.879769e-05
2010-08,0.0024911417,0.00031681012,0.09110001
2010-09,0.0024911417,0.00031681012,0.19977288
2010-10,0.0024911417,0.00031681012,0.12444846
2010-11,0.0024911417,0.00031681012,1.879769e-05
2010-12,0.0024911417,0.00031681012,1.879769e-05
2011-01,0.0024911417,0.00036454794,1.879769e-05
2011-02,0.0024911417,0.00036454794,1.879769e-05
2011-03,0.0024911417,0.00036454794,1.879769e-05
2011-04,0.0024911417,0.00036454794,1.879769e-05
2011-05,0.0024911417,0.00036454794,1.879769e-05
2011-06,0.0024911417,0.00036454794,1.879769e-05
2011-07,0.0024911417,0.00036454794,1.879769e-05
2011-08,0.0024911417,0.00036454794,0.09110001
2011-09,0.0024911417,0.00036454794,0.19977288
2011-10,0.0024911417,0.00036454794,0.12444846
2011-11,0.0024911417,0.00036454794,1.879769e-05
2011-12,0.0024911417,0.00036454794,1.879769e-05
2012-01,0.0024911417,0.08341935,1.879769e-05
2012-02,0.0024911417,0.08341935,1.879769e-05
2012-03,0.0024911417,0.08341935,1.879769e-05
2012-04,0.0024911417,0.08341935,1.879769e-05
2012-05,0.0024911417,0.08341935,1.879769e-05
2012-06,0.0024911417,0.08341935,1.879769e-05
2012-07,0.0024911417,0.08341935,1.879769e-05
2012-08,0.0024911417,0.08341935,0.09110001
2012-09,0.0024911417,0.08341935,0.19977288
2012-10,0.9918497,0.08341935,0.12444846
2012-11,0.0024911417,0.08341935,-0.00040570716
2012-12,0.0024911417,0.08341935,-5.338509e-06
2013-01,0.0024911417,0.00036454794,-4.796943e-05
2013-02,0.0024911417,0.00036454794,1.879769e-05
2013-03,0.0024911417,0.00036454794,1.879769e-05
2013-04,0.0024911417,0.00036454794,1.879769e-05
2013-05,0.0024911417,0.00036454794,1.879769e-05
2013-06,0.0024911417,0.00036454794,1.879769e-05
2013-07,0.0024911417,0.00036454794,1.879769e-05
2013-08,0.0024911417,0.00036454794,0.09110001
2013-09,0.0024911417,0.00036454794,0.19977288
2013-10,0.0024911417,0.00036454794,0.12444846
2013-11,0.0024911417,0.00036454794,1.879769e-05
2013-12,0.0024911417,0.00036454794,1.879769e-05
2014-01,0.0024911417,0.00036454794,1.879769e-05
2014-02,0.0024911417,0.00036454794,1.879769e-05
2014-03,0.0024911417,0.00036454794,1.879769e-05
2014-04,0.0024911417,0.00036454794,1.879769e-05
2014-05,0.0024911417,0.00036454794,1.879769e-05
2014-06,0.0024911417,0.00036454794,1.879769e-05
2014-07,0.0024911417,0.00036454794,1.879769e-05
2014-08,0.0024911417,0.00036454794,0.09110001
2014-09,0.0024911417,0.00036454794,0.19977288
2014-10,0.0024911417,0.00036454794,0.12444846
2014-11,0.0024911417,0.00036454794,1.879769e-05
2014-12,0.0024911417,0.00036454794,1.879769e-05
2015-01,0.0024911417,0.08348259,1.879769e-05
2015-02,0.0024911417,0.08348259,1.879769e-05
2015-03,0.0024911417,0.08348259,1.879769e-05
2015-04,0.0024911417,0.08348259,1.879769e-05
2015-05,0.0024911417,0.08348259,1.879769e-05
2015-06,0.0024911417,0.08348259,1.879769e-05
2015-07,0.0024911417,0.08348259,1.879769e-05
2015-08,0.0024911417,0.08348259,0.09110001
2015-09,0.9918497,0.08348259,0.19977288
2015-10,0.0024911417,0.08348259,-0.00042685308
2015-11,0.0024911417,0.08348259,-5.338509e-06
2015-12,0.0024911417,0.08348259,-4.796943e-05
2016-01,0.0024911417,0.00031635823,1.879769e-05
2016-02,0.0024911417,0.00031635823,1.879769e-05
2016-03,0.0024911417,0.00031635823,1.879769e-05
2016-04,0.0024911417,0.00031635823,1.879769e-05
