,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,-3.469446951953614e-18,-1.6810227353226168,-1.1689856795405795,-1.7222150761178117,-0.5140233998714735,-0.18699129909555612
2010-02,-3.469446951953614e-18,-1.51900913815529,-0.8304932067036727,-1.8674658453880884,-0.8488533397197819,-0.22595357097087
2010-03,-3.469446951953614e-18,-0.5337333660519311,-0.4783309884259533,-0.9398618051418957,0.9571200042342028,1.1707004348652272
2010-04,-3.469446951953614e-18,0.3237024282849507,0.06497280493546144,0.08786012884857829,-0.7212421800678633,-1.2805770439160422
2010-05,-3.469446951953614e-18,0.574904171058812,0.5282162199449316,0.8678499357092485,-1.366996073929295,-1.4564951866584834
2010-06,-3.469446951953614e-18,1.1762396349338862,1.0471481493702308,1.367812711558828,1.224826642631519,0.9324118334959219
2010-07,-3.469446951953614e-18,1.391988520580847,1.6056974521519163,1.287791379660522,-0.6792589444426148,-1.0357084974172226
2010-08,-3.469446951953614e-18,1.3805550812087863,1.254832263160244,1.519458321644814,-1.147670663816746,-1.3107448862744948
2010-09,-3.469446951953614e-18,0.748734327067224,0.9908786983126899,1.1886010828553328,1.1205248958142682,0.6010019561068058
2010-10,-3.469446951953614e-18,0.25508853778033663,0.21405748062282767,0.40100825881592655,1.4568577763936716,1.3504087481781153
2010-11,-3.469446951953614e-18,-0.5533689929391334,-0.3630060556283525,-0.6822074467552773,1.0142251059066016,0.6533251987439768
2010-12,-3.469446951953614e-18,-1.4390175284980145,-0.9534930922754479,-1.4754074186853516,1.6737144746171593,1.6592368577344216
2011-01,-3.469446951953614e-18,-1.628834543481352,-1.4511777747422268,-1.6480060665853304,-1.5553650575078852,-1.1307397329030533
2011-02,-3.469446951953614e-18,-1.2812901956658138,-1.5421477064367368,-1.1951672815627836,-0.6126512176675425,0.02257683372325402
2011-03,-3.469446951953614e-18,-0.6946315971512381,-0.9367813054727846,-0.3982612081102398,0.8411449008983735,1.2758216517962333
2011-04,-3.469446951953614e-18,-0.0720683611443457,-0.23518593120178216,0.3194148396017559,0.722754894018854,0.9681699863101068
2011-05,-3.469446951953614e-18,0.5318003090525683,0.5831430674495081,0.5756997678717884,1.1943537087633762,1.1455501137035649
2011-06,-3.469446951953614e-18,1.108761739470535,1.0096174316967803,1.5500390725804014,0.24512868879414895,0.223548126428586
2011-07,-3.469446951953614e-18,1.5876828333932052,1.4199628995746028,1.4282194720203627,-0.02773586925499181,-0.19811190059431286
2011-08,-3.469446951953614e-18,1.2440314882841823,1.3562951506247518,1.9024975058653888,2.269926417965313,2.57251235478103
2011-09,-3.469446951953614e-18,0.5911046416537319,0.9534545426387169,0.8391901576493334,0.12128686750524167,0.1911609787696163
2011-10,-3.469446951953614e-18,0.22879898210237504,0.40673953346109354,0.11426312087024211,0.8671231998752196,0.9016862381861958
2011-11,-3.469446951953614e-18,-0.48448437737295447,-0.2293520502691305,-0.5860958412118501,-1.0053604849790885,-1.659502434450224
2011-12,-3.469446951953614e-18,-0.9807542069834234,-0.9144689540936205,-1.3692114364323393,-0.18048384751646884,-0.23152880575732335
2012-01,-3.469446951953614e-18,-1.102151237464451,-1.3595724246785261,-0.9704315625612666,-0.48960357689513,-0.16477755671335795
2012-02,-3.469446951953614e-18,-0.9572285702224007,-1.2291715364508007,-1.113692597147025,-1.6806439284208132,-1.0594037180575235
2012-03,-3.469446951953614e-18,0.1346192402507233,-0.5471239983698755,-0.06883704732011472,-1.5077827221069486,-1.4564951866584834
2012-04,-3.469446951953614e-18,0.17638743525161982,-0.1063627527150005,0.1584504577701716,0.3025326109229719,0.15869585107145456
2012-05,-3.469446951953614e-18,0.8530140331892575,0.6321032328373736,0.7821197828393203,0.6760457533288012,0.4640030053086005
2012-06,-3.469446951953614e-18,1.210096348078152,1.02837391938599,1.1984783289005259,2.3391416695988205,2.6942115024090736
2012-07,-3.469446951953614e-18,1.6806389077491681,1.4199628995746028,1.2083648565528016,-1.5553650575078852,-1.7777828290058246
2012-08,-3.469446951953614e-18,1.1875164880203195,1.4582569100532874,1.1787331170478441,0.4086924712845306,-0.03775353052872866
2012-09,-3.469446951953614e-18,0.694169589975601,0.6996324659316434,0.8391901576493334,0.8281110872042253,0.5484747450020087
2012-10,8.673617379884035e-17,-0.010439593701470582,0.38254094024429053,-0.05157177293697802,1.8820137532385093,1.6737676017637848
2012-11,-3.469446951953614e-18,-0.49435244021496555,-0.48981746497277706,-0.6822074467552773,-2.1533308182955007,-2.1839851829474557
2012-12,-3.469446951953614e-18,-1.0463172046393359,-0.9367813054727846,-1.0386923687478864,0.9571200042342028,0.8862971140360878
2013-01,-3.469446951953614e-18,-1.3085338333398042,-1.5314784451170624,-1.3477342594518318,-2.0193855943037198,-1.5238261900849348
2013-02,-3.469446951953614e-18,-1.2082277069515355,-1.2291715364508007,-1.1360194315891659,-0.522184269077268,0.11528706805441238
2013-03,-3.469446951953614e-18,-0.9854523743731465,-0.6042203790513069,-0.8860213326473604,-1.0406521388608996,-0.7371822531257576
2013-04,-3.469446951953614e-18,-0.2650830064589406,-0.27596504078951206,-0.25635922914250864,-1.469953900332153,-1.3834236066169998
2013-05,-3.469446951953614e-18,0.5264222925553759,0.43703317766391586,0.2833890686045784,1.3032736715284567,1.2258662999646908
2013-06,-3.469446951953614e-18,1.0695448206390372,1.0596741536051988,1.0903388090920023,1.8062349947283736,1.9706073839386558
2013-07,-3.469446951953614e-18,1.2610284491177588,1.5286440996230228,1.109917087837825,0.8150473596852994,0.721043045744943
2013-08,-3.469446951953614e-18,1.238370187898114,1.2105995707322956,1.2678790127892139,0.6221965264284874,0.8451732775467576
2013-09,-3.469446951953614e-18,0.9636390787163209,0.8292218512886083,1.1590250206640624,1.1514067313776282,1.4245847491591552
2013-10,-3.469446951953614e-18,0.077422039839954,0.2440271880998973,0.044037363889941936,-1.7392402917837744,-1.3167865430973296
2013-11,-3.469446951953614e-18,-0.7525204197312805,-0.5184969662906123,-1.0537635333863118,0.2810708596087928,0.03898384220451141
2013-12,-3.469446951953614e-18,-1.5145852755396596,-1.3379262208472964,-1.4964089598367702,0.02483875176228416,-0.03775353052872866
2014-01,-3.469446951953614e-18,-1.6549715331265353,-1.5741024365623388,-1.742270429093452,-0.24265779153076494,0.07173810196813617
2014-02,-3.469446951953614e-18,-1.6983424958874374,-1.5741024365623388,-1.447282223741617,-0.6960194023758612,-0.06526588230658359
2014-03,-3.469446951953614e-18,-0.9525164856525886,-1.4940665003480236,-0.9856629672648802,0.054678809182716344,0.39497772797018144
2014-04,-3.469446951953614e-18,-0.07718945570338544,-0.2875975379495291,-0.18017606259929675,-0.21926945586097168,-0.05425420691831704
2014-05,-3.469446951953614e-18,0.5803021153826425,0.49168868343425,0.3374826210852527,0.19444390325848113,0.17493818562986246
2014-06,-3.469446951953614e-18,1.142461411200248,1.0408881020829315,0.9061922632723326,0.608655548202313,0.49574198664048397
2014-07,-3.469446951953614e-18,1.063951144484118,1.4582569100532874,1.0221066556071654,1.860475289286392,2.1072338729387172
2014-08,-3.469446951953614e-18,1.1988020598381453,1.2611590450364643,1.119720130398246,-0.29757499279913263,-0.10940269452773026
2014-09,-3.469446951953614e-18,0.6887252451065975,0.718091458963413,0.8296553608488041,-1.828071407439083,-1.6100079754587542
2014-10,-3.469446951953614e-18,0.11378888142571182,0.43097041559266164,0.22962471684632824,1.6118433523799576,1.150583938177009
2014-11,-3.469446951953614e-18,-0.971350911064142,-0.5070314582260601,-1.1211437530111448,-0.17275580287623943,-0.3829375165745489
2014-12,-3.469446951953614e-18,-1.0229541278581995,-0.7798776183500646,-1.2318466321210855,1.5435150613519835,1.513059575920204
2015-01,-3.469446951953614e-18,-1.3266492787160902,-1.795546138857031,-1.6002309643023471,-0.4329876435493327,-0.10940269452773026
2015-02,-3.469446951953614e-18,-1.6419137556944767,-2.130441345935995,-1.55893911439323,-1.700121060644236,-1.0772024444949322
2015-03,-3.469446951953614e-18,-0.5876432848578715,-1.2890944843919825,-0.6583007591919037,-1.661221474072418,-1.334927733216835
2015-04,-3.469446951953614e-18,0.10858689307374927,-0.33404439745426967,0.03530013078724006,-0.5058730083063909,-0.26502867766217914
2015-05,-3.469446951953614e-18,0.5803021153826425,0.5953710925813017,0.510954250728105,-0.7381123447554314,-1.0238764527995219
2015-06,-3.469446951953614e-18,1.0975459824155211,0.8788198144815057,1.0318263245710855,1.3746995098609376,1.5424223720265762
2015-07,-3.469446951953614e-18,1.2440314882841823,1.2928222731221126,1.4585485576495847,-0.0883802096771043,-0.01578398123882852
2015-08,-3.469446951953614e-18,1.0695448206390372,1.4710371200591363,1.408046648156185,0.12864267745033384,0.0006697293534577456
2015-09,8.673617379884035e-17,1.0415983036286538,1.0346300252735854,1.0123962434653793,0.7690872380731044,0.28808995752625244
2015-10,-3.469446951953614e-18,0.20780754129556758,0.011614970606521759,0.265431055748933,0.7094480757985665,0.9119358939497949
2015-11,-3.469446951953614e-18,-0.3553700735760267,-0.24684747531795853,-0.5456674267168456,-1.058368955715651,-1.5791656752003214
2015-12,-3.469446951953614e-18,-0.795719531410416,-0.4668361321476165,-0.7848706736560639,1.083238433305261,1.0190889119055042
2016-01,-3.469446951953614e-18,-1.416661741953397,-1.2237109465553855,-1.5033918913572004,-0.9965670114400356,-0.6333759530673678
2016-02,-3.469446951953614e-18,-1.0042218309563422,-1.2237109465553855,-0.9475176170827718,0.7161053364397091,1.4983541125439932
2016-03,-3.469446951953614e-18,-0.3353698349866758,-0.7573265372279534,-0.3899863127851681,0.009863644327467983,0.3469830856289635
2016-04,-3.469446951953614e-18,0.05669033049322959,-0.426538207756788,-0.04292550419300785,-0.9702568674252285,-0.6794135917347828
2016-05,-3.469446951953614e-18,0.5533345264356161,0.49168868343425,0.40100825881592655,-0.9440516442499913,-0.9354648938397466
2016-06,-3.469446951953614e-18,1.3007641690795493,0.9721577312714846,1.0318263245710855,-0.24265779153076494,-0.4621196169482241
2016-07,-3.469446951953614e-18,1.2894002322346716,1.4327197964288012,1.367812711558828,0.0397770946414869,-0.22595357097087
2016-08,-3.469446951953614e-18,1.2440314882841823,1.369013124364112,1.1393540287764907,0.30966936335841116,0.03898384220451141
2016-09,-3.469446951953614e-18,0.9803084966490516,0.9036663816734485,1.0512934385027077,-1.8579347557563395,-2.261524361449365
2016-10,-3.469446951953614e-18,0.32899602365021513,0.2680395184666856,0.510954250728105,0.1871681101281935,-0.5303616682786859
2016-11,-3.469446951953614e-18,-0.19941895400720394,-0.17089937410394013,-0.3318091951282198,0.0695440309290434,-0.8184758116800088
2016-12,-3.469446951953614e-18,-1.2676366898677411,-1.212783250850111,-1.187804833417865,0.6018731818986192,0.527406396353341
2017-01,-3.469446951953614e-18,-1.2082277069515355,-1.1250494821779369,-0.9932653068403702,0.07696299917791048,0.3896534210410751
2017-02,-3.469446951953614e-18,-0.7236174040746263,-1.2727779829328927,-0.5294330879592111,-0.4814844965788394,0.15869585107145456
2017-03,-3.469446951953614e-18,-0.5778620712489937,-1.1689856795405795,-0.3067406043887682,-0.8316928058547873,-0.5303616682786859
2017-04,-3.469446951953614e-18,0.10858689307374927,-0.017956520362599728,0.1761892495907736,0.2810708596087928,0.15327738896229962
2017-05,-3.469446951953614e-18,0.4995654528140961,0.4613043777219738,0.3013836593291496,1.3032736715284567,1.3504087481781153
2017-06,-3.469446951953614e-18,1.1931581842322043,1.0346300252735854,0.7253813967022509,0.002362261148206757,-0.1038776891672001
2017-07,-3.469446951953614e-18,1.397708494515278,1.2991607794617264,1.2083648565528016,-0.7044160279267052,-0.7603590928509347
2017-08,-3.469446951953614e-18,1.0081346659409043,1.1475765301408658,0.9350460254808669,-1.0406521388608996,-1.0416284077783478
2017-09,-3.469446951953614e-18,0.9469893832884047,1.0346300252735854,0.8391901576493334,-0.5058730083063909,-1.34703540028604
2017-10,-3.469446951953614e-18,0.22354777061214934,0.49168868343425,0.22962471684632824,2.133670653810993,1.2158529435206733
2017-11,-3.469446951953614e-18,-0.6412761923947634,-0.5585601043997234,-0.4723292937706924,-0.7635004966176796,-0.9648711701076909
2017-12,-3.469446951953614e-18,-1.1990527383220444,-1.3973690261941427,-1.4190161958764471,0.10654831278066093,0.03898384220451141
2018-01,-3.469446951953614e-18,-1.4968661407895683,-1.520800350222876,-1.7887609111439344,0.7426574828328361,1.074878230099807
2018-02,-3.469446951953614e-18,-1.3762727203005658,-1.1909018130510245,-0.7455640116454705,-0.5549329304402,0.08263853463152773
2018-03,-3.469446951953614e-18,-0.6897925858738593,-0.7008003534035708,-0.4395003296369717,-0.6126512176675425,-0.30421726736693117
2018-04,-3.469446951953614e-18,-0.4894195498192249,-0.3630060556283525,-0.32346203833845677,0.6559110547131948,1.1354768146556116
2018-05,-3.469446951953614e-18,0.9636390787163209,0.38254094024429053,0.9639829865652888,-1.526775982589456,-1.48094041008298
2018-06,-3.469446951953614e-18,1.306449398559628,0.8354146513008616,1.2083648565528016,-0.02773586925499181,-0.3266619501230917
2018-07,-3.469446951953614e-18,1.306449398559628,1.5094243223692312,1.3879110649397928,0.24512868879414895,-0.20367564045253675
2018-08,8.673617379884035e-17,1.2327110646028874,1.5094243223692312,1.2579367667868675,0.0397770946414869,-0.3829375165745489
2018-09,-3.469446951953614e-18,0.9026866776177849,0.8230310370367634,0.8965928246692625,-0.44911194153180034,-0.9295913124091474
2018-10,-3.469446951953614e-18,-0.041294493826656065,0.08874061923899282,0.16731529098599665,0.5404730371913671,0.29345452235299474
2018-11,-3.469446951953614e-18,-0.938366324551546,-0.6269999644964207,-1.1285860306042508,1.6005160529411655,1.4688948814093534
2018-12,-3.469446951953614e-18,-1.0323063335270666,-1.2346299535507999,-1.3405575505760254,0.04723252196714302,-0.01578398123882852
2019-01,-3.469446951953614e-18,-1.4568596528118978,-1.6112822242022133,-1.4543267212481776,1.045700563938379,1.3999048160989827
2019-02,-3.469446951953614e-18,-1.6069882562975113,-1.4940665003480236,-0.9704315625612666,-0.6792589444426148,-0.048751738373899046
2019-03,-3.469446951953614e-18,-0.8863040723548447,-1.114043809141566,-0.7848706736560639,-1.2747382759248216,-0.9648711701076909
2019-04,-3.469446951953614e-18,0.010175321922172785,-0.17089937410394013,-0.23104636197703568,1.1205248958142682,1.4590607873649082
2019-05,-3.469446951953614e-18,0.39801534935465027,0.2981005853503507,0.5942811819190511,0.5473273430100697,0.8090866345707836
2019-06,-3.469446951953614e-18,1.0919413802348197,0.9036663816734485,1.041555251741714,0.6827417322961598,0.7625470121065788
2019-07,-3.469446951953614e-18,1.4206100786617397,1.4391011604801642,1.119720130398246,-0.3212597663204249,-0.5703294291589888
2019-08,-3.469446951953614e-18,1.108761739470535,1.2421845666041755,1.327727650985032,0.7558876060056213,0.7573660037767255
2019-09,-3.469446951953614e-18,1.030435005567998,0.7057834688224373,1.3778572351961913,-0.20372606211110147,-0.12599130031761402
2019-10,-3.469446951953614e-18,-0.09765129768763084,0.2500272251349571,0.0966520121339387,1.3391037676435247,1.3007299727009793
2019-11,-3.469446951953614e-18,-0.824415211889595,-0.6269999644964207,-0.9321970754244634,0.25953153917363986,0.03898384220451141
2019-12,-3.469446951953614e-18,-0.9760537190828288,-1.0422965562930053,-1.0987636439612445,0.017355802154395222,-0.04325151351365384
2020-01,-3.469446951953614e-18,-1.258522624367811,-1.1525258339555398,-1.2537479908040634,-0.522184269077268,-0.19255045409835136
2020-02,-3.469446951953614e-18,-1.1760743852859519,-1.327090004699935,-1.1804335220165685,-0.6960194023758612,-0.06526588230658359
2020-03,-3.469446951953614e-18,-0.43996519268775885,-0.7686063246669048,-0.1716659587463038,-0.8231294857172266,-0.5189640085165169
2020-04,-3.469446951953614e-18,-0.11807706531238467,-0.2934106710471952,-0.10325858574358744,0.32391721445974864,0.6428767925209022
2020-05,-3.469446951953614e-18,0.4513628597496312,0.34630365962445375,0.391905689186729,-0.8919534416257213,-0.7429727349730046
2020-06,-3.469446951953614e-18,1.2950811135428253,1.0471481493702308,0.9639829865652888,-1.1837298923805075,-1.5054299113008018
2020-07,-3.469446951953614e-18,1.4320738798375388,1.586408000030449,1.168874430107802,0.09177373440982156,-0.5989504478549708
2020-08,-3.469446951953614e-18,1.238370187898114,1.3181880121783935,1.287791379660522,-0.7296717499776769,-1.1009706105109254
2020-09,8.673617379884035e-17,0.6832831067058118,0.7119364666538401,0.6971366041982439,-2.461457435899973,-2.898359731640684
2020-10,-3.469446951953614e-18,-0.15373528893639482,0.16024016899562074,0.044037363889941936,1.566388671279298,0.793591285894147
2020-11,-3.469446951953614e-18,-0.3553700735760267,-0.2875975379495291,-0.4147839230952343,0.07696299917791048,-0.4905118903412364
2020-12,-3.469446951953614e-18,-1.0696221302957727,-0.7234362580486127,-1.3117624202098042,1.0956950623113075,1.0343271191009793
2021-01,-3.469446951953614e-18,-1.221972607614218,-1.0312262027271242,-1.4543267212481776,-1.5553650575078852,-1.1307397329030533
2021-02,-3.469446951953614e-18,-1.7285601413748568,-1.3541641538569955,-1.6412073202340145,-0.654199918551105,-0.021273014768677514
2021-03,-3.469446951953614e-18,-0.34037330196395466,-0.8529336749022189,-0.4723292937706924,-1.469953900332153,-1.1546023410578026
2021-04,-3.469446951953614e-18,0.015334670518196772,-0.05337454728384403,-0.2815906295185819,-0.37687528591765623,-0.714045123489224
2021-05,-3.469446951953614e-18,0.5264222925553759,0.41279422811072103,0.21177636735937666,-0.788988660682911,-0.7661595232932833
2021-06,-3.469446951953614e-18,1.3292120502157414,1.216912654398917,0.9446824329988132,-1.2473057412075002,-1.8341734443865774
2021-07,-3.469446951953614e-18,1.3235181278106674,1.2928222731221126,1.100123314528201,1.175988739118368,1.074878230099807
2021-08,-3.469446951953614e-18,1.2950811135428253,1.5414669716191332,1.238080142832643,-0.8574505985252248,-1.23244811845668
2021-09,-3.469446951953614e-18,0.941443868976084,0.9721577312714846,0.7253813967022509,1.7569314623477421,1.3702290257646352
2021-10,-3.469446951953614e-18,0.33958989656483174,0.5038564885681412,0.3374826210852527,0.0397770946414869,-0.06526588230658359
2021-11,-3.469446951953614e-18,-0.49435244021496555,-0.3456353087451375,-0.8083472565651174,-0.34503457886535704,-0.789386190606615
2021-12,-3.469446951953614e-18,-0.8482648201653306,-0.9479246384920105,-0.5618657746485596,-0.4571895554655906,-0.4848286560534573
2022-01,-3.469446951953614e-18,-1.628834543481352,-1.8424855579791743,-1.3977241870237793,-1.1386862688398152,-0.7603590928509347
2022-02,-3.469446951953614e-18,-1.3447271090889104,-1.3865809489364067,-1.187804833417865,0.13598953114238477,0.8348726696954173
2022-03,-3.469446951953614e-18,-0.6022979342527107,-0.7573265372279534,-0.5537710987518466,-0.3054599447966169,0.01162772934949021
2022-04,-3.469446951953614e-18,-0.2650830064589406,-0.11811525246355727,0.03530013078724006,0.5267402180429567,0.5800156358858438
