,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,-1.5097774399975856,-1.437486966037766,-1.5726350623814553,-0.49040037865931296,-0.16253968766789198
2010-02,0.0,-1.6405632045713578,-1.5156256799644166,-1.7445392329471063,0.19338429582084699,0.8178751370476286
2010-03,0.0,-0.5513343582539513,-0.5506128767471768,-0.5537712462879285,1.4515492196425468,1.2507724163032623
2010-04,0.0,0.059115708127009545,-0.08832611498931296,0.2007664602025436,-1.280561753459509,-1.5890283579949738
2010-05,0.0,0.6225548346277576,0.5640197199150365,0.6812795001160972,-1.0105287244579197,-1.261527129014328
2010-06,0.0,1.3458541120763858,1.2845309362523465,1.4041731164928102,-1.0807938274079665,-1.9453892960050378
2010-07,0.0,1.5070058474679218,1.4641753745636288,1.5522006697904807,0.45258602419334537,-0.8189682144206835
2010-08,0.0,1.3200599474284607,1.3156057361329825,1.3237273862615944,-0.11033760809525109,-1.119632553108479
2010-09,0.0,0.9586498916939802,0.8892575742289469,1.0305694287117517,0.10595528187779923,-0.45049758309039845
2010-10,0.0,0.13043539138625038,0.12917438256130911,0.1300669473606658,1.1213186243828472,1.0518858086874474
2010-11,0.0,-0.5903612321437015,-0.6116907297313169,-0.5787325339683513,-1.1703890682798357,-0.8120196609795314
2010-12,0.0,-1.6209391702185927,-1.5298672875940713,-1.6972709825433905,-1.1074645651323292,-0.5945999050694476
2011-01,0.0,-1.7125368030582513,-1.6298596983319749,-1.7740220833374565,-0.2488088724378449,0.07982281884314037
2011-02,0.0,-1.1571292159472,-1.2751306176654762,-1.0539837555194684,-0.8820634025406213,-0.4958863861776832
2011-03,0.0,-0.8246843227129789,-0.8303731465349128,-0.8268720348391849,0.3140509072461838,0.18221752762891533
2011-04,0.0,0.039660764627963314,0.004222568097912732,0.06596049482500324,-0.16503382852196938,-0.38002676357818044
2011-05,0.0,0.6354906869067144,0.6025354551941885,0.6681818690804496,-0.8652509252735793,-1.1122684061388768
2011-06,0.0,1.1458771234487948,1.078355234974678,1.210123383438931,-1.3273442444111454,-1.5890283579949738
2011-07,0.0,1.552109388463637,1.4703447942643497,1.6400002031099716,0.0996142501473027,-1.3147660985538479
2011-08,0.0,1.223307306067089,1.2097765179892932,1.2301403060991014,2.447078864591319,1.925079634272257
2011-09,0.0,0.9134347702490718,1.0343760528039103,0.786279299564579,0.38415041845275505,0.5277937996927848
2011-10,0.0,0.039660764627963314,0.04376133609654293,0.04036230168682061,-0.559278826102326,0.1878368061701964
2011-11,0.0,-0.3758070619583785,-0.41553984125704374,-0.3468311607554911,0.048415752521432424,0.5070052084764095
2011-12,0.0,-0.8572514204103826,-0.9061028021982998,-0.8145291239462336,-0.27720497762711954,-0.013218829416018695
2012-01,0.0,-1.1245107458762267,-1.1769706959266666,-1.0783953134321702,-1.0896644404955338,-0.9172569015923248
2012-02,0.0,-1.0071311194352783,-1.0306538139816912,-0.9805832330640456,-1.0105287244579197,-0.7705276124424295
2012-03,0.0,-0.27186226703230976,-0.3148189949368204,-0.22687426127783766,-2.141443507134213,-3.0073513852056335
2012-04,0.0,-0.10306326860673908,-0.21458971739797045,0.00840033137618172,-0.5981213067157584,-0.9814514191239578
2012-05,0.0,0.7260210561122535,0.7240541096625426,0.7271691211728766,-0.8152508336916097,-1.2163092913958509
2012-06,0.0,1.0555100895115639,0.9650899619756496,1.143496118926339,-0.38584488975941805,-0.5614732322324171
2012-07,0.0,1.5714369591283939,1.5380988062627787,1.6062023672402015,-0.26297712719925304,-1.509268406177126
2012-08,0.0,1.3071618354405254,1.3528393027924235,1.2568501254900588,1.198158473184076,0.2602352315343537
2012-09,0.0,0.7648088078476752,0.7304311292906507,0.8060099289083741,0.1374667915798801,-0.09025560425164693
2012-10,0.0,0.18228941917599897,0.2207728808388842,0.1364862920357168,1.9826375875730904,2.1331000988769104
2012-11,0.0,-0.850737562488854,-0.8441206827981694,-0.8576995878066596,-2.2439465853102747,-0.7981510893547501
2012-12,0.0,-0.8051466893408378,-0.7207332268358717,-0.8884845919866375,0.2603543432303383,0.44929470739146976
2013-01,0.0,-1.2484913628344236,-1.2049656594920495,-1.2908068856287782,-0.3565372959508728,-0.16861495847381772
2013-02,0.0,-1.3464296315541608,-1.2681026488129072,-1.4112163034890064,-0.629496579377355,-0.11422394183889875
2013-03,0.0,-1.046249550147061,-0.9890491768498945,-1.0966857827400829,-0.003630773755701533,0.050954605869512136
2013-04,0.0,-0.12902346331187628,-0.20126253221488288,-0.06814571789079064,0.08689319681313369,0.11992579078385965
2013-05,0.0,0.4607940179755819,0.473882319986166,0.44645871806385107,-0.4602094333575958,-0.5024054079099496
2013-06,0.0,1.0942430331075037,1.1222480031322735,1.0637386287442454,2.3454300844447333,2.716068840539994
2013-07,0.0,1.4618940500479913,1.5319476270643484,1.3840419932173391,1.4921962285688515,1.2764948108339793
2013-08,0.0,1.0877879824243741,1.1472910012836015,1.017312166481217,1.2765222992836593,1.1238298099283832
2013-09,0.0,0.6548930825554135,0.5961209106267737,0.7140502032284889,-2.1301867119230353,-1.0756012972184232
2013-10,0.0,0.18877029869558237,0.21424324758236277,0.16217945237685474,0.4469454204993881,0.720192516458347
2013-11,0.0,-0.7465455480409088,-0.7686265447971911,-0.7279391775817197,-0.7822780147902039,0.0625243402293622
2013-12,0.0,-1.0527700747648052,-1.023713582077645,-1.0722950220332272,0.8062609122503888,1.1104453133237857
2014-01,0.0,-1.7321711218606084,-1.8531842532765013,-1.626148823469176,-0.3130373619820265,0.021898575708795824
2014-02,0.0,-1.4770960208758646,-1.472964807073933,-1.4771376576669668,0.5900250414622211,1.1987754626062963
2014-03,0.0,-1.1049423922477342,-1.1769706959266666,-1.0356569193262026,0.20567202405330084,0.2987231391884247
2014-04,0.0,-0.23939027744543168,-0.30812183741921173,-0.1761907664894338,0.5138982068113075,0.7003651486832831
2014-05,0.0,0.5384537431110373,0.4996742556444544,0.5701442276974615,-0.33471852853258777,-0.4958863861776832
2014-06,0.0,1.0490539822059843,1.015501239352583,1.0770167137678228,-0.6930626696295522,-0.6346488097662566
2014-07,0.0,1.2426609429250226,1.234722200586481,1.25017046643066,0.9409515052614398,0.45984706090902716
2014-08,0.0,1.0361412379277921,1.028086225549366,1.043832646396744,0.49730926537231124,0.07982281884314037
2014-09,0.0,0.8100529115983386,0.8385577356597826,0.7797054460115445,0.028998604675524474,-0.060471157241936066
2014-10,0.0,0.18228941917599897,0.20771160457722473,0.15575379645931678,-0.8152508336916097,-0.7293745430140824
2014-11,0.0,-0.779099564251294,-0.7823314787990501,-0.7836421820103612,0.2603543432303383,0.2602352315343537
2014-12,0.0,-1.0136502972865435,-0.871644356754272,-1.1332198181876896,0.19338429582084699,0.39613144201697176
2015-01,0.0,-1.594777191652903,-1.544119597498886,-1.6380207701056595,0.8062609122503888,1.0925242847991867
2015-02,0.0,-1.9745122867382734,-2.08656921976926,-1.8797771682416473,-0.9159093816892587,-0.279351568414243
2015-03,0.0,-1.0788544263919189,-1.1490160263175706,-1.0234303906073534,0.5846568701026562,0.6553927733804046
2015-04,0.0,-0.15498687307908676,-0.22792550237293124,-0.08724623563357224,-0.28434134745581446,-0.22981003996763752
2015-05,0.0,0.7324861372319161,0.6665770580502439,0.8060099289083741,-1.6801744366930258,-1.979684250072329
2015-06,0.0,1.1006979080979655,1.1660549139359637,1.0305694287117517,2.2188926584396875,2.355353972494733
2015-07,0.0,1.313610977333078,1.3590389588234135,1.2568501254900588,-0.1444159575510083,-0.16861495847381772
2015-08,0.0,1.1975000290613556,1.1535473824431046,1.2368155561452412,-0.5208496956843335,-0.7843204515934868
2015-09,0.0,0.9973987592216607,1.0092060771001545,0.9775761614002028,-0.23469990701809676,-0.5813223721348717
2015-10,0.0,-0.005741007320079151,-0.028783496833298394,0.021180344969728506,0.18722168676628645,0.34770571766815483
2015-11,0.0,-0.32382808474102276,-0.34833759961792465,-0.3027049095164832,-0.36384098177745183,-0.45049758309039845
2015-12,0.0,-0.3758070619583785,-0.2880434494654893,-0.45993011365829056,0.6325924860389925,0.3368691161710331
2016-01,0.0,-1.4509551744983336,-1.472964807073933,-1.423218105695765,-0.629496579377355,-0.310582813074168
2016-02,0.0,-1.1767030349700585,-1.1490160263175706,-1.2000358931401955,0.1562199390803583,0.5895382479305133
2016-03,0.0,-0.44729979363368844,-0.48971885573164825,-0.40972960903799654,-1.4514608649317708,-2.0315045338850686
2016-04,0.0,-0.22640290765748589,-0.3215183371247538,-0.14446108415086187,-0.5825343639882763,-0.43117530273810517
2016-05,0.0,0.33130088173286737,0.39632064787410554,0.2587530234914342,1.2232039514300423,1.2335223227052863
2016-06,0.0,1.023227786637625,1.0092060771001545,1.0372002934272464,0.11228336046010627,0.238087080883533
2016-07,0.0,1.4876732331531182,1.5011669384249706,1.4646450312296233,1.0730689040814783,0.6048302347140271
2016-08,0.0,1.4232201955062962,1.4023892427014901,1.4511966595971748,-0.3565372959508728,-0.8749013214794934
2016-09,0.0,0.9973987592216607,1.0720777983781444,0.9246784950787119,2.434792634067389,2.49259586204566
2016-10,0.0,0.24061037217628928,0.23382612624277874,0.23941005399585766,-0.4752727783046712,0.14834966087957221
2016-11,0.0,-0.4928083020590953,-0.5709516450574883,-0.4285671418741604,-2.4675872357242334,-1.2842795445259028
2016-12,0.0,-1.1310339846370967,-1.1001917401072774,-1.157541020206228,-0.4154015921299525,-0.019098443932312793
2017-01,0.0,-1.1375574508301087,-0.9821236267533705,-1.272684369358188,-0.37849473846514525,-0.2545152281671396
2017-02,0.0,-0.7921226912860114,-0.8647598562785792,-0.7341351481881209,-1.9535921511311254,-1.9710917029943957
2017-03,0.0,-0.831197304231419,-0.8647598562785792,-0.8021794291558916,0.5467819129919979,0.43341618279035754
2017-04,0.0,0.19525098447747674,0.17502317185009192,0.21364137826780372,-0.6611427408655779,-1.1789175792277884
2017-05,0.0,0.4025314748853246,0.46097477381106955,0.34273513698433283,1.1386183538644326,1.0745170107007065
2017-06,0.0,1.1006979080979655,1.0720777983781444,1.1301883899648872,-0.9159093816892587,-0.8538543405490816
2017-07,0.0,1.4103275525288024,1.4518315324495634,1.3639239866685986,1.9657551315955841,1.5478016317165109
2017-08,0.0,1.1265156534716858,1.1848031580760328,1.07037692864791,1.9285794397704235,1.6682418693159082
2017-09,0.0,0.8552881464022676,0.9145639103182197,0.792854664987439,-0.7091262061783665,-0.26071198231741455
2017-10,0.0,0.3766320988381712,0.3833664358330033,0.37510607995610074,0.028998604675524474,0.25470881323017747
2017-11,0.0,-0.5903612321437015,-0.6184885851351998,-0.5662552157837043,-1.1613399862898535,-0.3863904734667552
2017-12,0.0,-1.3333681684637242,-1.296229901158056,-1.3571199554536482,-2.1640360273655626,-1.1863749722504289
2018-01,0.0,-1.5490030412311946,-1.6012363921805108,-1.5010552606403884,-0.39321061018291903,-0.06641247553412219
2018-02,0.0,-0.8702797950931009,-0.8647598562785792,-0.8700187013390882,0.8111972717078856,1.1327261355400446
2018-03,0.0,-1.046249550147061,-0.9821236267533705,-1.1088707491978693,0.3376053377253722,0.38541786927505806
2018-04,0.0,-0.32382808474102276,-0.3819111159345021,-0.27113725080780016,-0.09680509220031018,0.17095727698319257
2018-05,0.0,0.7583446379694215,0.7495510513236167,0.7665622770532574,1.6402113573628658,1.3273958945651585
2018-06,0.0,1.0361412379277921,1.078355234974678,0.99743745029748,0.2663689048319459,0.3800508954177439
2018-07,0.0,1.3329573726756192,1.346637952618682,1.317033068687798,1.1770725253045993,0.9319758224801171
2018-08,0.0,1.4232201955062962,1.4580042877868393,1.3840419932173391,0.5846568701026562,0.07406412550955496
2018-09,0.0,1.1006979080979655,1.272089049757476,0.9114690531441368,1.5067779266634784,1.3525779100404032
