year,month,Value
1990,1,53.9
1990,2,58.9
1990,3,61.5
1990,4,68.8
1990,5,74.8
1990,6,85.8
1990,7,87.7
1990,8,88.1
1990,9,83.8
1990,10,70.6
1990,11,64.9
1990,12,53.8
1991,1,46.6
1991,2,53.5
1991,3,62.0
1991,4,72.0
1991,5,79.8
1991,6,84.0
1991,7,88.8
1991,8,87.0
1991,9,81.6
1991,10,73.0
1991,11,55.9
1991,12,52.8
1992,1,48.5
1992,2,56.4
1992,3,60.0
1992,4,69.7
1992,5,75.0
1992,6,80.4
1992,7,86.5
1992,8,81.6
1992,9,78.9
1992,10,69.4
1992,11,57.6
1992,12,47.1
1993,1,49.7
1993,2,49.4
1993,3,54.8
1993,4,66.7
1993,5,76.9
1993,6,84.9
1993,7,92.3
1993,8,88.6
1993,9,80.2
1993,10,69.0
1993,11,57.2
1993,12,47.9
1994,1,40.3
1994,2,53.1
1994,3,60.6
1994,4,73.6
1994,5,74.5
1994,6,85.9
1994,7,85.0
1994,8,84.8
1994,9,78.9
1994,10,70.6
1994,11,64.4
1994,12,53.4
1995,1,47.3
1995,2,49.6
1995,3,64.2
1995,4,72.2
1995,5,77.3
1995,6,83.1
1995,7,88.7
1995,8,90.1
1995,9,79.6
1995,10,71.2
1995,11,54.2
1995,12,46.8
1996,1,45.6
1996,2,50.0
1996,3,55.0
1996,4,67.7
1996,5,80.1
1996,6,84.2
1996,7,85.8
1996,8,85.7
1996,9,78.4
1996,10,70.6
1996,11,53.8
1996,12,52.8
1997,1,47.0
1997,2,54.4
1997,3,65.0
1997,4,65.6
1997,5,73.9
1997,6,79.5
1997,7,88.8
1997,8,85.4
1997,9,81.6
1997,10,70.0
1997,11,53.0
1997,12,47.4
1998,1,50.6
1998,2,52.5
1998,3,57.6
1998,4,68.0
1998,5,80.6
1998,6,86.6
1998,7,87.3
1998,8,87.5
1998,9,88.3
1998,10,75.5
1998,11,62.8
1998,12,52.5
1999,1,51.9
1999,2,55.6
1999,3,56.2
1999,4,73.0
1999,5,78.5
1999,6,84.7
1999,7,89.6
1999,8,90.6
1999,9,84.9
1999,10,72.5
1999,11,66.1
1999,12,52.8
2000,1,47.3
2000,2,57.5
2000,3,65.3
2000,4,67.3
2000,5,80.2
2000,6,85.0
2000,7,88.3
2000,8,89.0
2000,9,81.2
2000,10,75.6
2000,11,57.2
2000,12,39.8
2001,1,44.2
2001,2,55.2
2001,3,55.1
2001,4,73.4
2001,5,78.9
2001,6,83.2
2001,7,87.3
2001,8,86.5
2001,9,78.8
2001,10,70.3
2001,11,67.8
2001,12,54.7
2002,1,51.2
2002,2,51.8
2002,3,60.2
2002,4,73.2
2002,5,75.8
2002,6,86.5
2002,7,89.2
2002,8,89.4
2002,9,84.5
2002,10,69.2
2002,11,55.1
2002,12,48.7
2003,1,42.0
2003,2,46.6
2003,3,62.8
2003,4,71.5
2003,5,76.3
2003,6,81.2
2003,7,86.1
2003,8,87.2
2003,9,79.7
2003,10,71.0
2003,11,63.8
2003,12,49.0
2004,1,47.5
2004,2,49.2
2004,3,64.1
2004,4,69.5
2004,5,80.8
2004,6,83.1
2004,7,85.6
2004,8,83.1
2004,9,80.7
2004,10,73.1
2004,11,62.4
2004,12,49.2
2005,1,51.7
2005,2,53.8
2005,3,58.4
2005,4,70.1
2005,5,76.3
2005,6,84.5
2005,7,87.5
2005,8,89.6
2005,9,85.2
2005,10,71.7
2005,11,63.4
2005,12,46.1
2006,1,55.7
2006,2,48.7
2006,3,61.4
2006,4,75.8
2006,5,76.2
2006,6,85.1
2006,7,89.4
2006,8,89.8
2006,9,78.3
2006,10,68.3
2006,11,60.0
2006,12,55.1
2007,1,49.5
2007,2,46.4
2007,3,69.6
2007,4,67.7
2007,5,82.5
2007,6,88.0
2007,7,87.0
2007,8,95.9
2007,9,85.4
2007,10,75.4
2007,11,60.4
2007,12,54.4
2008,1,46.4
2008,2,52.6
2008,3,60.5
2008,4,69.1
2008,5,76.4
2008,6,87.1
2008,7,88.5
2008,8,86.9
2008,9,82.8
2008,10,70.9
2008,11,56.8
2008,12,50.7
2009,1,45.1
2009,2,54.1
2009,3,61.2
2009,4,69.5
2009,5,76.0
2009,6,86.8
2009,7,83.8
2009,8,85.2
2009,9,79.5
2009,10,66.3
2009,11,62.6
2009,12,46.6
2010,1,41.6
2010,2,41.7
2010,3,57.5
2010,4,75.1
2010,5,80.0
2010,6,89.0
2010,7,90.5
2010,8,90.9
2010,9,85.3
2010,10,74.9
2010,11,62.3
2010,12,41.3
2011,1,42.9
2011,2,53.9
2011,3,60.8
2011,4,73.4
2011,5,76.7
2011,6,87.7
2011,7,90.2
2011,8,90.0
2011,9,79.2
2011,10,69.9
2011,11,61.8
2011,12,52.7
2012,1,53.1
2012,2,54.8
2012,3,72.2
2012,4,72.8
2012,5,82.3
2012,6,86.8
2012,7,91.4
2012,8,87.0
2012,9,80.4
2012,10,67.8
2012,11,59.2
2012,12,54.8
2013,1,49.7
2013,2,50.7
2013,3,52.6
2013,4,68.7
2013,5,76.2
2013,6,84.5
2013,7,84.2
2013,8,84.0
2013,9,81.8
2013,10,70.4
2013,11,56.2
2013,12,49.8
2014,1,41.6
2014,2,48.4
2014,3,57.4
2014,4,71.9
2014,5,78.9
2014,6,84.4
2014,7,84.1
2014,8,86.6
2014,9,81.2
2014,10,71.8
2014,11,53.0
2014,12,50.3
2015,1,45.8
2015,2,41.4
2015,3,60.2
2015,4,71.8
2015,5,79.8
2015,6,86.4
2015,7,87.6
2015,8,85.0
2015,9,82.5
2015,10,71.3
2015,11,63.6
2015,12,60.9
2016,1,44.7
2016,2,51.3
2016,3,65.7
2016,4,72.4
2016,5,76.4
2016,6,88.1
2016,7,90.2
