year,month,Value
1990,1,4.9
1990,2,8.05
1990,3,5.29
1990,4,3.65
1990,5,5.33
1990,6,2.91
1990,7,4.0
1990,8,2.36
1990,9,3.11
1990,10,5.14
1990,11,3.38
1990,12,12.52
1991,1,3.14
1991,2,7.49
1991,3,6.42
1991,4,5.9
1991,5,6.56
1991,6,4.48
1991,7,3.27
1991,8,3.45
1991,9,3.03
1991,10,2.67
1991,11,3.78
1991,12,10.22
1992,1,3.17
1992,2,3.47
1992,3,5.22
1992,4,2.13
1992,5,3.18
1992,6,6.09
1992,7,5.32
1992,8,4.65
1992,9,4.6
1992,10,2.68
1992,11,4.5
1992,12,4.63
1993,1,3.92
1993,2,3.03
1993,3,5.35
1993,4,4.2
1993,5,4.85
1993,6,3.37
1993,7,2.35
1993,8,3.88
1993,9,4.19
1993,10,2.55
1993,11,3.77
1993,12,6.79
1994,1,5.96
1994,2,6.97
1994,3,9.59
1994,4,6.55
1994,5,3.86
1994,6,5.94
1994,7,5.36
1994,8,3.82
1994,9,2.91
1994,10,3.61
1994,11,3.93
1994,12,3.41
1995,1,5.51
1995,2,2.94
1995,3,4.11
1995,4,3.51
1995,5,6.07
1995,6,4.49
1995,7,4.02
1995,8,4.37
1995,9,3.36
1995,10,4.95
1995,11,5.79
1995,12,3.03
1996,1,5.77
1996,2,2.96
1996,3,5.89
1996,4,4.26
1996,5,4.94
1996,6,4.63
1996,7,6.37
1996,8,3.18
1996,9,6.41
1996,10,3.07
1996,11,6.63
1996,12,5.96
1997,1,4.97
1997,2,4.76
1997,3,9.22
1997,4,4.17
1997,5,5.33
1997,6,7.56
1997,7,2.6
1997,8,3.73
1997,9,4.6
1997,10,3.15
1997,11,3.01
1997,12,3.41
1998,1,5.53
1998,2,4.7
1998,3,4.58
1998,4,8.4
1998,5,4.72
1998,6,8.09
1998,7,6.21
1998,8,2.87
1998,9,1.13
1998,10,2.45
1998,11,1.96
1998,12,6.93
1999,1,8.76
1999,2,3.3
1999,3,4.59
1999,4,4.01
1999,5,4.23
1999,6,5.64
1999,7,3.78
1999,8,1.38
1999,9,1.29
1999,10,2.55
1999,11,3.29
1999,12,3.23
2000,1,3.58
2000,2,3.72
2000,3,4.47
2000,4,6.44
2000,5,4.59
2000,6,4.19
2000,7,2.95
2000,8,2.6
2000,9,3.38
2000,10,0.35
2000,11,5.1
2000,12,3.65
2001,1,3.71
2001,2,6.93
2001,3,3.33
2001,4,2.93
2001,5,4.42
2001,6,4.36
2001,7,4.84
2001,8,4.21
2001,9,3.57
2001,10,4.54
2001,11,5.68
2001,12,5.48
2002,1,6.65
2002,2,2.19
2002,3,9.14
2002,4,2.43
2002,5,5.55
2002,6,2.45
2002,7,4.14
2002,8,3.33
2002,9,7.3
2002,10,5.23
2002,11,4.23
2002,12,6.58
2003,1,2.1
2003,2,9.66
2003,3,2.54
2003,4,5.14
2003,5,9.71
2003,6,5.15
2003,7,5.79
2003,8,4.41
2003,9,5.64
2003,10,2.03
2003,11,5.77
2003,12,3.82
2004,1,3.33
2004,2,5.07
2004,3,4.8
2004,4,4.92
2004,5,5.28
2004,6,5.83
2004,7,4.85
2004,8,4.14
2004,9,4.35
2004,10,5.29
2004,11,6.77
2004,12,6.61
2005,1,4.29
2005,2,4.17
2005,3,3.35
2005,4,6.05
2005,5,1.62
2005,6,4.22
2005,7,5.35
2005,8,5.74
2005,9,2.63
2005,10,0.62
2005,11,3.66
2005,12,2.98
