,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,0.6812594871986655,1.2107528277522954
2010-02,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264962,0.7133708190395334
2010-03,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.3687636129463088,0.015778040288952595
2010-04,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264976,-0.7053820354007986
2010-05,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,0.6812594871986655,-1.2502707088908618
2010-06,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-0.016654033921809603,-1.453675654900248
2010-07,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-0.7262037136073767,-1.2502707088908604
2010-08,1.7944110440110292,0.7529756973708444,-0.6487859148219508,-0.6403629889106627,-0.2558837317511901,0.3226671217736092,-0.0352897425052172,-1.2538736295058936,-0.7053820354007986
2010-09,0.8170598695669978,0.7529756973708444,0.7760254258266673,-0.6403629889106627,0.19519124655830755,-0.03569456498263769,0.3230672089419968,-1.4489158007263132,0.015778040288952595
2010-10,-0.633666550074246,0.7529756973708444,0.7760254258266673,0.7975046648902934,0.5487066858521726,-0.03569456498263769,-0.0352897425052172,-1.2538736295058936,0.7133708190395334
2010-11,-0.633666550074246,0.7529756973708444,0.7760254258266673,0.7975046648902934,0.5487066858521726,-0.03569456498263769,-0.0352897425052172,-0.7262037136073767,1.2107528277522928
2010-12,-0.633666550074246,-0.6573039506820995,0.7760254258266673,0.7975046648902934,0.19519124655830755,-0.38619415394911044,-0.0352897425052172,-0.016654033921809603,1.3902147191927885
2011-01,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,0.7975046648902934,-0.2558837317511901,-0.03569456498263769,-0.3857918714193879,0.6812594871986655,1.2107528277522954
2011-02,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264962,0.7133708190395334
2011-03,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.3687636129463088,0.015778040288952595
2011-04,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264976,-0.7053820354007986
2011-05,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,0.6812594871986655,-1.2502707088908618
2011-06,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-0.016654033921809603,-1.453675654900248
2011-07,0.8170598695669978,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-0.7262037136073767,-1.2502707088908604
2011-08,0.8170598695669978,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-1.2538736295058936,-0.7053820354007986
2011-09,0.8170598695669978,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,-1.4489158007263132,0.015778040288952595
2011-10,0.8170598695669978,1.905995968091428,-0.6487859148219508,-0.6403629889106627,0.8267732741031274,1.4456583603640463,-0.0352897425052172,-1.2538736295058936,0.7133708190395334
2011-11,-0.633666550074246,-0.6573039506820995,1.9196738686317305,-0.6403629889106627,0.8267732741031274,-1.3912590177481325,1.4459982947807322,-0.7262037136073767,1.2107528277522928
2011-12,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,1.931865450294877,0.8267732741031274,-0.03569456498263769,-1.390905725527719,-0.016654033921809603,1.3902147191927885
2012-01,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,0.6812594871986655,1.2107528277522954
2012-02,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264962,0.7133708190395334
2012-03,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.3687636129463088,0.015778040288952595
2012-04,-0.633666550074246,-0.6573039506820995,-0.6487859148219508,-0.6403629889106627,-0.8336052607962233,-0.03569456498263769,-0.0352897425052172,1.1855080170264976,-0.7053820354007986
2012-05,-0.633666550074246,0.7529756973708444,-0.6487859148219508,-0.6403629889106627,-0.2558837317511901,0.3226671217736092,-0.0352897425052172,0.6812594871986655,-1.2502707088908618
