,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,27.2,17.6,20.2,0.48,0.73
2010-02,0.0,29.9,21.0,26.2,0.86,1.21
2010-03,0.0,44.2,32.9,47.7,2.08,1.0
2010-04,0.0,57.8,44.7,67.7,2.62,-0.07
2010-05,0.0,62.1,50.2,71.2,4.06,1.12
2010-06,0.0,77.0,64.8,81.1,4.7,0.88
2010-07,1.0,79.6,68.2,84.1,4.55,2.42
2010-08,1.0,79.7,66.4,84.8,2.93,0.56
2010-09,1.0,70.8,57.1,74.2,3.14,0.39
2010-10,1.0,59.1,44.0,68.1,0.69,-1.87
2010-11,0.0,43.6,30.4,48.0,1.53,0.17
2010-12,0.0,32.3,20.6,26.9,0.2,-1.19
2011-01,0.0,27.3,15.2,23.1,0.46,-0.64
2011-02,0.0,30.2,17.0,31.1,1.09,0.39
2011-03,0.0,44.1,32.0,44.5,1.11,-1.2
2011-04,0.0,55.2,41.2,57.9,1.86,-1.01
2011-05,0.0,62.6,49.3,70.4,3.44,-0.68
2011-06,0.0,76.8,63.0,79.3,2.66,-2.13
2011-07,0.0,84.9,71.1,87.7,2.59,-2.19
2011-08,0.0,80.9,67.5,83.1,3.33,-1.1
2011-09,4.0,66.2,51.8,71.9,1.27,-1.99
2011-10,0.0,57.5,42.9,67.0,1.6,-0.94
2011-11,0.0,43.7,31.0,49.9,2.5,1.2
2011-12,0.0,33.1,23.0,37.8,2.26,2.39
2012-01,0.0,36.1,22.5,36.3,0.07,-1.32
2012-02,0.0,37.1,25.6,38.3,1.81,1.54
2012-03,0.0,55.5,41.8,62.9,2.45,-0.61
2012-04,1.0,59.2,46.7,64.5,3.08,0.16
2012-05,0.0,69.0,54.7,77.6,1.47,-3.86
2012-06,1.0,77.5,63.0,83.1,2.16,-2.89
2012-07,7.0,84.4,69.7,92.0,1.28,-3.86
2012-08,4.0,76.5,61.7,84.3,2.61,-1.49
2012-09,5.0,68.2,53.6,76.9,2.09,-1.31
2012-10,1.0,54.0,40.4,60.5,1.14,-1.19
2012-11,1.0,46.5,30.7,50.1,0.58,-2.04
2012-12,0.0,34.6,22.2,36.6,0.55,-1.4
2013-01,0.0,32.3,20.2,31.8,0.84,-0.69
2013-02,0.0,33.6,21.6,32.6,1.63,0.63
2013-03,0.0,40.3,27.8,37.3,1.21,-1.22
2013-04,0.0,48.4,35.8,54.5,2.44,0.73
2013-05,0.0,63.3,50.2,69.4,3.96,-0.19
2013-06,0.0,75.2,61.6,78.5,2.78,-1.72
2013-07,2.0,77.2,64.8,83.4,4.46,0.95
2013-08,6.0,76.5,65.4,83.4,4.91,2.34
2013-09,21.0,72.1,58.8,79.5,2.74,-0.46
2013-10,5.0,55.2,42.0,61.8,2.64,1.04
2013-11,0.0,41.3,29.0,43.8,1.03,-0.19
2013-12,0.0,29.2,16.8,26.8,0.39,-0.79
2014-01,0.0,29.6,16.0,25.6,0.24,-0.97
2014-02,0.0,27.8,17.0,23.2,0.75,-0.21
2014-03,0.0,40.6,26.1,40.1,0.48,-1.76
2014-04,0.0,54.0,39.6,59.7,1.59,-1.24
2014-05,0.0,64.7,50.5,71.5,1.98,-3.14
2014-06,0.0,73.6,62.1,80.2,7.58,3.0
2014-07,1.0,75.4,63.0,79.2,2.39,-0.33
2014-08,6.0,78.3,65.2,80.3,3.06,-0.04
2014-09,10.0,68.2,55.6,73.1,2.98,0.21
2014-10,1.0,58.9,45.1,62.4,2.75,0.74
2014-11,0.0,38.5,25.1,38.8,0.29,-1.21
2014-12,0.0,34.6,26.1,34.1,1.34,0.62
2015-01,0.0,32.1,19.4,30.7,0.37,-0.75
2015-02,0.0,31.2,18.4,24.3,0.83,-0.06
2015-03,0.0,46.8,31.8,50.0,0.49,-2.37
2015-04,0.0,56.4,43.1,63.5,2.76,-0.07
2015-05,0.0,61.7,51.1,70.0,8.28,5.61
2015-06,0.0,75.8,63.8,79.3,3.34,-0.4
2015-07,1.0,78.9,67.0,82.0,4.93,2.44
2015-08,5.0,75.2,62.6,79.1,2.95,0.87
2015-09,5.0,74.2,61.3,79.3,1.58,-1.88
2015-10,1.0,59.2,46.4,64.4,1.79,-0.52
2015-11,0.0,46.5,34.5,51.3,3.1,2.21
2015-12,0.0,37.6,27.1,39.5,2.36,2.75
2016-01,0.0,32.0,21.2,26.7,0.48,0.22
2016-02,0.0,40.8,27.3,36.0,0.55,-0.45
2016-03,0.0,49.7,34.5,52.8,0.77,-1.75
