,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,27.2,17.6,20.2,0.48,0.73,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,29.9,21.0,26.2,0.86,1.21,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,44.2,32.9,47.7,2.08,1.0,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,57.8,44.7,67.7,2.62,-0.07,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,62.1,50.2,71.2,4.06,1.12,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,77.0,64.8,81.1,4.7,0.88,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,79.6,68.2,84.1,4.55,2.42,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,1.0,79.7,66.4,84.8,2.93,0.56,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,3.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,1.0,70.8,57.1,74.2,3.14,0.39,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,59.1,44.0,68.1,0.69,-1.87,366033.0,422284.0,445931.0,156762.0,349508.0,404426.0,453330.0,211055.0,2809329.0,1391010.0,1418319.0,2391786.0,161768.0,24422.0,66119.0,1625.0,1101672.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.8660254037844386,0.5
