,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-02,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-03,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-04,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-05,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-06,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-07,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-08,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-09,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-10,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-11,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2010-12,-1.5265459056150377,-1.5275907807127242,-1.5254755988069855,-1.6596994815691297,-1.5994839117467279,-1.1831319787934629,-1.5293683971311582,-1.4597619093161678,-1.1339098086317532
2011-01,-1.332539806903423,-1.327210502886435,-1.3375984607943936,-1.4135469173553006,-1.4036529917369105,0.7350598985950673,-1.317751634622926,-1.2019411558574442,-1.1975710633206484
2011-02,-1.332539806903423,-1.327210502886435,-1.3375984607943936,-1.4135469173553006,-1.4036529917369105,0.7350598985950673,-1.317751634622926,-1.2019411558574442,-1.1975710633206484
