year,month,Value
1990,1,2.1
1990,2,3.9
1990,3,2.7
1990,4,2.48
1990,5,2.88
1990,6,5.63
1990,7,6.75
1990,8,6.33
1990,9,3.48
1990,10,3.77
1990,11,1.19
1990,12,1.4
1991,1,8.03
1991,2,1.53
1991,3,6.97
1991,4,5.4
1991,5,7.37
1991,6,7.61
1991,7,9.47
1991,8,6.38
1991,9,4.1
1991,10,3.52
1991,11,1.18
1991,12,1.05
1992,1,3.67
1992,2,4.1
1992,3,3.24
1992,4,2.84
1992,5,1.86
1992,6,11.58
1992,7,4.75
1992,8,9.4
1992,9,5.13
1992,10,3.57
1992,11,4.79
1992,12,1.25
1993,1,6.27
1993,2,3.23
1993,3,5.1
1993,4,2.23
1993,5,2.52
1993,6,4.61
1993,7,5.45
1993,8,5.13
1993,9,5.46
1993,10,5.99
1993,11,1.87
1993,12,2.05
1994,1,5.82
1994,2,2.39
1994,3,3.67
1994,4,3.38
1994,5,2.7
1994,6,8.93
1994,7,7.96
1994,8,8.32
1994,9,8.2
1994,10,6.17
1994,11,3.87
1994,12,3.37
1995,1,3.34
1995,2,2.13
1995,3,3.38
1995,4,3.68
1995,5,3.38
1995,6,8.64
1995,7,7.48
1995,8,9.55
1995,9,5.75
1995,10,7.54
1995,11,2.62
1995,12,1.61
1996,1,3.43
1996,2,1.99
1996,3,7.21
1996,4,3.07
1996,5,3.86
1996,6,7.09
1996,7,5.19
1996,8,6.92
1996,9,5.11
1996,10,5.93
1996,11,1.12
1996,12,3.04
1997,1,3.08
1997,2,2.35
1997,3,2.59
1997,4,6.01
1997,5,3.53
1997,6,7.06
1997,7,7.29
1997,8,6.13
1997,9,5.53
1997,10,3.62
1997,11,5.2
1997,12,7.26
1998,1,4.59
1998,2,8.44
1998,3,6.02
1998,4,1.22
1998,5,1.79
1998,6,2.23
1998,7,7.59
1998,8,6.65
1998,9,11.92
1998,10,1.9
1998,11,3.19
1998,12,1.51
1999,1,4.06
1999,2,1.26
1999,3,1.69
1999,4,1.62
1999,5,3.8
1999,6,9.48
1999,7,5.32
1999,8,6.91
1999,9,6.72
1999,10,4.86
1999,11,2.15
1999,12,1.82
2000,1,2.21
2000,2,1.08
2000,3,2.56
2000,4,2.1
2000,5,0.91
2000,6,5.72
2000,7,6.45
2000,8,5.28
2000,9,8.48
2000,10,1.86
2000,11,2.02
2000,12,1.62
2001,1,1.27
2001,2,0.72
2001,3,6.52
2001,4,0.99
2001,5,2.35
2001,6,8.17
2001,7,9.4
2001,8,6.74
2001,9,10.41
2001,10,2.72
2001,11,1.57
2001,12,1.35
2002,1,3.0
2002,2,2.68
2002,3,2.7
2002,4,2.41
2002,5,2.36
2002,6,10.19
2002,7,7.61
2002,8,7.37
2002,9,6.63
2002,10,3.72
2002,11,3.64
2002,12,6.18
2003,1,1.5
2003,2,3.79
2003,3,6.47
2003,4,2.86
2003,5,4.25
2003,6,10.7
2003,7,7.25
2003,8,8.6
2003,9,5.96
2003,10,2.69
2003,11,2.45
2003,12,2.25
2004,1,2.28
2004,2,5.25
2004,3,1.02
2004,4,2.22
2004,5,1.77
2004,6,7.94
2004,7,6.91
2004,8,9.85
2004,9,12.52
2004,10,2.57
2004,11,2.49
2004,12,2.4
