year,month,Value
1990,1,-1.24
1990,2,-0.04
1990,3,-1.43
1990,4,-0.58
1990,5,-1.48
1990,6,-1.7
1990,7,-1.54
1990,8,-1.95
1990,9,-3.68
1990,10,-0.98
1990,11,-2.77
1990,12,-3.46
1991,1,4.57
1991,2,-1.98
1991,3,2.76
1991,4,1.81
1991,5,3.26
1991,6,1.18
1991,7,2.46
1991,8,-0.57
1991,9,-2.52
1991,10,-0.23
1991,11,-1.22
1991,12,-2.54
1992,1,0.86
1992,2,0.7
1992,3,-0.46
1992,4,0.02
1992,5,-1.56
1992,6,4.45
1992,7,-2.69
1992,8,2.35
1992,9,-1.4
1992,10,0.39
1992,11,3.09
1992,12,-1.32
1993,1,3.12
1993,2,0.22
1993,3,1.52
1993,4,-0.33
1993,5,-1.11
1993,6,-2.42
1993,7,-3.04
1993,8,-3.54
1993,9,-1.82
1993,10,1.68
1993,11,-1.01
1993,12,-0.84
1994,1,3.28
1994,2,-1.35
1994,3,-0.36
1994,4,-0.16
1994,5,-1.34
1994,6,1.66
1994,7,1.07
1994,8,1.93
1994,9,1.98
1994,10,2.78
1994,11,1.51
1994,12,1.03
1995,1,0.78
1995,2,-1.03
1995,3,-0.72
1995,4,0.49
1995,5,-1.14
1995,6,1.79
1995,7,0.27
1995,8,2.89
1995,9,-0.91
1995,10,3.96
1995,11,1.01
1995,12,-0.5
1996,1,0.87
1996,2,-1.2
1996,3,3.76
1996,4,0.28
1996,5,-0.3
1996,6,0.5
1996,7,-2.33
1996,8,-0.47
1996,9,-1.53
1996,10,2.47
1996,11,-1.17
1996,12,0.54
1997,1,0.21
1997,2,-1.43
1997,3,-2.15
1997,4,3.33
1997,5,-0.17
1997,6,0.68
1997,7,0.07
1997,8,-0.82
1997,9,-1.14
1997,10,0.15
1997,11,4.03
1997,12,6.01
1998,1,1.71
1998,2,5.57
1998,3,2.42
1998,4,-2.07
1998,5,-3.16
1998,6,-6.07
1998,7,-1.79
1998,8,-2.4
1998,9,4.43
1998,10,-2.3
1998,11,-0.04
1998,12,-2.24
1999,1,0.85
1999,2,-2.31
1999,3,-1.84
1999,4,-2.28
1999,5,-0.5
