,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,32.9,12.7,42.4,2.78,-0.66
2010-02,0.0,35.8,18.8,45.8,4.1,1.77
2010-03,0.0,39.9,27.0,52.2,7.41,4.53
2010-04,0.0,44.2,34.3,57.4,2.82,-2.13
2010-05,0.0,49.2,43.0,62.6,2.29,-2.26
2010-06,0.0,64.8,51.7,79.9,4.62,0.29
2010-07,0.0,74.1,58.8,90.4,3.48,-1.08
2010-08,1.0,69.9,54.4,86.4,3.75,-0.48
2010-09,0.0,63.9,49.3,82.0,2.95,-1.66
2010-10,0.0,52.9,36.4,65.2,7.84,4.37
2010-11,0.0,37.4,27.7,48.8,3.66,-0.59
2010-12,0.0,35.6,15.6,44.2,4.3,0.74
2011-01,0.0,32.9,7.0,44.1,2.57,-0.91
2011-02,0.0,32.8,6.8,44.5,3.44,0.75
2011-03,0.0,40.6,19.4,51.8,4.87,1.9
2011-04,0.0,44.4,32.2,57.3,5.42,2.3
2011-05,0.0,50.8,45.4,64.1,5.09,1.02
2011-06,0.0,62.4,50.8,77.7,4.44,0.64
2011-07,0.0,71.9,57.0,88.1,2.69,-1.77
2011-08,0.0,72.5,55.4,89.5,9.09,6.88
2011-09,0.0,65.6,51.0,82.0,6.03,2.85
2011-10,0.0,52.4,39.3,66.8,6.22,3.35
2011-11,0.0,37.6,29.5,49.8,3.41,-1.32
2011-12,0.0,30.9,20.1,44.1,4.22,0.64
2012-01,0.0,35.0,13.9,48.2,3.21,-0.14
2012-02,0.0,34.6,17.2,46.4,1.14,-2.79
2012-03,0.0,42.4,27.5,55.5,1.95,-2.97
2012-04,0.0,49.9,31.8,64.2,3.24,-1.1
2012-05,0.0,58.0,46.0,73.8,5.74,1.58
2012-06,0.0,66.2,50.8,83.4,5.39,1.83
2012-07,0.0,73.7,56.5,89.9,2.95,-1.4
2012-08,1.0,74.2,55.9,90.2,4.76,0.76
2012-09,0.0,66.2,45.6,82.4,5.06,1.41
2012-10,0.0,53.4,40.6,68.2,5.51,2.34
2012-11,0.0,43.4,25.2,56.2,0.8,-3.83
2012-12,0.0,31.3,21.4,40.8,5.43,2.14
2013-01,0.0,26.0,10.1,38.0,1.98,-1.62
2013-02,0.0,33.3,14.9,45.2,3.09,0.21
2013-03,0.0,44.7,21.8,57.9,2.29,-1.51
2013-04,0.0,48.4,29.9,62.5,2.44,-1.86
2013-05,0.0,56.5,41.4,71.4,5.48,1.58
2013-06,0.0,68.6,51.9,85.4,7.04,3.72
2013-07,0.0,76.3,60.3,92.0,5.9,2.26
2013-08,1.0,71.6,53.1,87.6,3.34,-0.02
2013-09,0.0,62.5,45.7,76.1,5.08,1.85
2013-10,0.0,48.1,36.7,62.4,1.55,-2.07
2013-11,0.0,41.5,23.5,53.8,3.89,-0.06
2013-12,0.0,28.4,14.0,40.8,3.68,-0.03
2014-01,0.0,37.1,6.9,50.0,3.46,0.16
2014-02,0.0,39.2,7.5,50.7,3.68,1.12
2014-03,0.0,43.4,9.6,56.4,4.11,0.9
2014-04,0.0,49.0,29.3,63.1,3.03,-0.96
2014-05,0.0,57.4,42.5,72.3,4.56,0.68
2014-06,0.0,66.7,50.6,82.8,3.91,-0.12
2014-07,0.0,76.1,56.7,91.6,7.27,4.39
2014-08,0.0,69.5,52.8,83.6,3.58,0.42
2014-09,0.0,65.5,45.6,80.4,1.63,-2.07
2014-10,0.0,55.4,41.1,70.7,5.67,1.89
2014-11,0.0,41.5,25.4,54.3,3.27,-0.82
2014-12,0.0,35.6,22.1,44.8,5.47,2.19
2015-01,0.0,37.7,3.5,49.1,3.35,0.03
2015-02,0.0,42.8,-4.0,55.7,2.42,-0.82
2015-03,0.0,47.6,12.2,61.8,1.65,-2.36
2015-04,0.0,47.8,29.2,62.5,2.8,-1.11
2015-05,0.0,55.4,44.3,67.8,1.95,-2.95
2015-06,0.0,71.0,49.6,86.7,7.34,3.84
2015-07,0.0,70.9,55.4,85.2,3.71,-0.11
2015-08,0.0,72.7,56.2,88.3,3.59,-0.39
2015-09,0.0,65.9,50.0,81.6,5.36,1.12
2015-10,0.0,56.2,33.9,68.6,4.05,1.07
2015-11,0.0,35.9,29.1,47.2,2.36,-2.51
2015-12,0.0,30.8,28.0,40.8,5.43,1.81
2016-01,0.0,31.1,14.3,40.5,1.97,-1.63
2016-02,0.0,38.0,15.0,50.5,4.72,2.72
2016-03,0.0,44.2,24.9,56.3,3.46,-0.43
2016-04,0.0,50.1,27.2,62.9,2.53,-1.43
2016-05,0.0,55.1,42.6,68.2,2.43,-1.83
2016-06,0.0,69.7,49.8,86.0,2.89,-1.65
2016-07,0.0,73.7,56.2,90.6,3.46,-1.2
2016-08,0.0,72.1,56.1,88.7,4.17,-0.48
2016-09,0.0,62.3,48.1,77.7,2.11,-2.85
2016-10,0.0,53.2,38.1,66.5,4.6,0.1
2016-11,0.0,43.2,29.0,56.0,3.04,-1.97
2016-12,0.0,30.5,15.2,41.2,4.19,0.6
2017-01,0.0,29.1,17.4,38.0,2.82,-0.61
2017-02,0.0,38.1,16.8,47.0,3.12,0.26
2017-03,0.0,45.7,15.6,58.7,3.11,-0.43
2017-04,0.0,47.1,34.7,59.9,4.48,0.38
2017-05,0.0,57.1,41.8,71.8,6.55,3.17
2017-06,0.0,68.6,50.7,84.7,5.24,1.57
2017-07,0.0,76.2,55.4,92.3,3.89,0.19
2017-08,0.0,73.5,52.2,88.7,3.66,0.28
2017-09,0.0,61.6,50.9,76.0,2.96,-1.37
2017-10,0.0,50.4,42.3,66.2,7.83,3.88
2017-11,0.0,44.4,25.4,56.8,2.04,-2.37
2017-12,0.0,34.8,11.5,48.2,3.47,-0.29
2018-01,0.0,38.5,8.9,49.7,4.14,0.98
2018-02,0.0,33.7,16.7,46.3,3.43,0.74
2018-03,0.0,39.5,21.5,51.2,2.76,-0.89
2018-04,0.0,50.0,28.1,64.0,4.66,1.98
2018-05,0.0,57.7,43.2,71.2,1.65,-3.06
2018-06,0.0,67.8,49.0,84.2,3.75,-0.86
2018-07,0.0,77.0,57.6,92.8,4.96,0.56
2018-08,0.0,73.2,59.2,89.4,5.86,2.03
2018-09,0.0,65.0,51.2,82.1,4.8,0.92
2018-10,0.0,50.3,37.1,63.4,4.54,1.77
2018-11,0.0,39.4,24.3,52.6,7.75,4.73
2018-12,0.0,32.0,15.7,41.6,3.5,-0.25
2019-01,0.0,34.1,8.2,44.0,5.41,2.51
2019-02,0.0,30.0,11.0,39.2,2.93,-0.03
2019-03,0.0,40.1,15.9,50.7,1.73,-2.25
2019-04,0.0,50.1,32.0,62.8,5.73,2.74
2019-05,0.0,51.7,41.2,63.9,4.54,1.04
2019-06,0.0,64.3,49.4,79.6,5.3,1.79
2019-07,0.0,72.8,57.7,88.7,3.67,-0.6
2019-08,0.0,73.1,53.4,89.8,4.03,0.32
2019-09,0.0,61.7,45.4,76.5,2.34,-1.67
2019-10,0.0,45.6,38.4,61.5,5.83,2.11
2019-11,0.0,41.8,23.1,55.4,3.7,-0.12
2019-12,0.0,33.2,16.3,41.6,5.04,1.65
2020-01,0.0,35.3,16.5,45.8,2.74,-0.7
2020-02,0.0,36.3,14.3,49.8,3.35,0.61
2020-03,0.0,40.5,24.0,52.0,3.08,-0.78
2020-04,0.0,48.8,29.5,62.5,4.79,1.89
2020-05,0.0,58.8,40.8,73.8,2.72,-1.31
2020-06,0.0,65.0,51.1,80.6,2.47,-2.2
2020-07,0.0,74.2,60.3,91.2,4.6,-0.13
2020-08,0.0,75.6,54.8,92.0,2.66,-2.11
2020-09,0.0,66.6,45.7,83.6,1.69,-3.2
2020-10,0.0,55.3,37.2,72.1,5.65,1.33
2020-11,0.0,40.5,28.0,53.6,3.08,-1.62
2020-12,0.0,32.4,20.0,44.6,4.97,1.57
2021-01,0.0,33.7,15.8,44.5,2.15,-1.41
2021-02,0.0,35.6,11.4,46.6,2.69,-0.4
2021-03,0.0,39.2,20.0,52.0,1.8,-2.22
