year,month,Value
1990,1,4.49
1990,2,3.26
1990,3,2.23
1990,4,3.7
1990,5,5.85
1990,6,4.36
1990,7,3.24
1990,8,8.07
1990,9,2.54
1990,10,7.03
1990,11,3.58
1990,12,5.4
1991,1,2.69
1991,2,1.66
1991,3,3.89
1991,4,3.45
1991,5,3.6
1991,6,2.7
1991,7,2.48
1991,8,8.53
1991,9,5.43
1991,10,4.38
1991,11,3.91
1991,12,3.69
1992,1,2.68
1992,2,2.2
1992,3,4.04
1992,4,2.52
1992,5,1.7
1992,6,3.95
1992,7,4.31
1992,8,3.95
1992,9,3.66
1992,10,2.82
1992,11,4.61
1992,12,2.55
1993,1,2.64
1993,2,3.05
1993,3,4.36
1993,4,4.19
1993,5,1.44
1993,6,3.38
1993,7,3.48
1993,8,3.35
1993,9,4.68
1993,10,3.38
1993,11,3.98
1993,12,4.2
1994,1,4.78
1994,2,1.5
1994,3,4.94
1994,4,3.43
1994,5,4.4
1994,6,3.35
1994,7,4.51
1994,8,3.88
1994,9,4.87
1994,10,0.94
1994,11,3.16
1994,12,4.0
1995,1,3.81
1995,2,2.65
1995,3,2.73
1995,4,2.01
1995,5,3.05
1995,6,1.68
1995,7,4.57
1995,8,2.69
1995,9,2.78
1995,10,9.03
1995,11,5.55
1995,12,3.11
1996,1,5.41
1996,2,3.33
1996,3,2.28
1996,4,7.03
1996,5,5.49
1996,6,3.74
1996,7,7.77
1996,8,1.05
1996,9,3.81
1996,10,7.99
1996,11,2.94
1996,12,6.49
1997,1,3.61
1997,2,2.44
1997,3,4.2
1997,4,4.3
1997,5,3.28
1997,6,2.38
1997,7,4.78
1997,8,5.05
1997,9,2.43
1997,10,1.74
1997,11,6.12
1997,12,2.79
1998,1,5.35
1998,2,3.33
1998,3,4.0
1998,4,2.57
1998,5,3.35
1998,6,10.14
1998,7,3.63
1998,8,3.21
1998,9,2.78
1998,10,4.39
1998,11,3.1
1998,12,1.72
1999,1,6.43
1999,2,1.99
1999,3,5.08
1999,4,0.78
1999,5,3.49
1999,6,2.76
1999,7,3.8
1999,8,3.15
1999,9,9.68
1999,10,4.02
1999,11,3.1
1999,12,1.9
2000,1,3.89
2000,2,3.56
2000,3,3.75
2000,4,6.4
2000,5,4.65
2000,6,3.83
2000,7,5.15
2000,8,3.12
2000,9,3.08
2000,10,2.98
2000,11,3.8
2000,12,4.56
2001,1,1.58
2001,2,3.22
2001,3,6.06
2001,4,1.09
2001,5,1.92
2001,6,4.84
2001,7,3.57
2001,8,1.78
2001,9,4.28
2001,10,1.74
2001,11,2.21
2001,12,2.58
2002,1,2.63
2002,2,3.06
2002,3,3.93
2002,4,4.53
2002,5,4.69
2002,6,6.03
2002,7,2.13
2002,8,2.04
2002,9,3.84
2002,10,3.64
2002,11,4.84
2002,12,3.53
2003,1,2.34
2003,2,2.73
2003,3,3.2
2003,4,2.98
2003,5,4.5
2003,6,2.9
2003,7,3.21
2003,8,6.24
2003,9,5.34
