,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,33.6,19.8,39.2,1.44,2.45
2010-02,0.0,35.1,23.2,37.9,1.18,2.15
2010-03,0.0,43.1,28.0,56.2,1.0,1.17
2010-04,0.0,52.7,37.3,68.1,0.87,1.34
2010-05,0.0,59.9,43.0,75.3,0.47,-0.5
2010-06,0.0,72.6,55.7,85.1,0.89,-0.09
2010-07,0.0,73.4,60.0,89.2,3.7,3.88
2010-08,7.0,72.3,58.0,85.1,2.26,-0.7
2010-09,14.0,68.3,52.7,80.4,1.43,-1.35
2010-10,0.0,56.7,41.3,66.3,0.81,-1.14
2010-11,0.0,42.0,25.7,54.9,0.1,-1.51
2010-12,0.0,40.4,26.1,38.3,0.67,-1.0
2011-01,0.0,33.8,17.9,35.5,0.08,-1.85
2011-02,0.0,35.0,18.9,44.9,0.34,-0.73
2011-03,0.0,49.2,31.6,51.0,0.15,-3.39
2011-04,0.0,55.6,38.6,63.8,0.25,-3.24
2011-05,0.0,59.6,42.4,74.0,0.23,-3.01
2011-06,0.0,73.1,54.8,82.5,0.17,-4.03
2011-07,0.0,76.6,61.6,89.2,1.7,-2.8
2011-08,2.0,76.0,61.4,83.4,1.84,-2.9
2011-09,2.0,66.3,51.6,76.8,1.66,-0.61
2011-10,0.0,55.3,39.2,65.7,1.08,-0.34
2011-11,0.0,43.5,29.1,59.6,0.47,-0.73
2011-12,0.0,31.4,20.0,50.1,1.83,3.2
2012-01,0.0,38.6,23.8,44.7,0.28,-1.56
2012-02,0.0,38.2,24.3,48.2,0.36,-0.86
2012-03,0.0,47.8,30.4,60.5,0.27,-1.99
2012-04,0.0,56.6,39.4,64.4,0.39,-2.65
2012-05,0.0,63.4,46.6,74.8,0.81,-1.72
2012-06,0.0,74.2,56.5,80.9,0.33,-3.37
2012-07,1.0,74.4,60.4,88.5,1.95,-1.58
2012-08,18.0,73.9,59.1,84.6,1.62,-2.94
2012-09,4.0,66.2,51.1,77.2,1.31,-1.4
2012-10,1.0,56.1,39.1,65.7,0.29,-2.36
2012-11,0.0,46.6,29.7,50.4,0.18,-2.04
2012-12,0.0,36.0,21.3,48.3,0.62,-0.49
2013-01,0.0,32.0,17.6,41.8,0.5,-0.39
2013-02,0.0,36.1,21.2,40.6,0.39,-0.6
2013-03,0.0,46.6,29.8,47.1,0.22,-1.87
2013-04,0.0,52.6,35.6,62.8,0.18,-2.66
2013-05,0.0,61.6,44.7,71.8,0.22,-3.34
2013-06,0.0,74.1,56.8,81.4,0.64,-2.97
2013-07,1.0,73.0,60.0,86.5,3.48,2.68
2013-08,5.0,72.3,58.5,80.8,2.16,-1.31
2013-09,14.0,66.0,53.0,75.8,4.19,5.38
2013-10,4.0,52.6,36.5,67.4,0.43,-0.98
2013-11,0.0,42.7,29.2,52.8,0.86,0.49
2013-12,0.0,34.5,21.0,44.6,0.4,-0.84
2014-01,0.0,36.4,20.0,36.0,0.03,-2.31
2014-02,0.0,41.9,26.9,38.8,0.17,-2.45
2014-03,0.0,46.0,29.7,45.6,0.47,-2.16
2014-04,0.0,52.3,35.9,62.1,0.37,-2.31
2014-05,0.0,60.1,43.7,72.7,1.06,-1.01
2014-06,0.0,72.4,55.6,81.5,0.55,-3.04
2014-07,0.0,74.2,60.3,84.3,3.19,1.63
2014-08,7.0,70.5,57.3,81.6,2.16,-0.94
2014-09,12.0,66.5,54.2,77.4,3.15,2.86
2014-10,0.0,57.4,42.0,66.7,0.67,-1.63
2014-11,0.0,42.4,27.4,51.1,0.63,-0.11
2014-12,0.0,37.6,24.8,45.9,0.75,-0.37
2015-01,0.0,35.6,23.4,36.3,1.41,1.95
2015-02,0.0,41.4,26.6,32.3,0.72,-0.34
2015-03,0.0,47.6,32.5,45.8,0.71,-0.7
2015-04,1.0,52.5,36.7,62.9,0.74,-0.25
2015-05,0.0,58.3,43.8,78.3,2.54,3.71
2015-06,0.0,71.6,56.4,79.8,1.57,0.66
