,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,33.6,19.8,39.2,1.44,2.45,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,35.1,23.2,37.9,1.18,2.15,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,43.1,28.0,56.2,1.0,1.17,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,52.7,37.3,68.1,0.87,1.34,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,59.9,43.0,75.3,0.47,-0.5,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,72.6,55.7,85.1,0.89,-0.09,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,73.4,60.0,89.2,3.7,3.88,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,7.0,72.3,58.0,85.1,2.26,-0.7,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,14.0,68.3,52.7,80.4,1.43,-1.35,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,1.0,7.0,0.0,0.0,2.3333333333333335,7.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,56.7,41.3,66.3,0.81,-1.14,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,14.0,7.0,0.0,7.0,7.0,7.0,-0.8660254037844386,0.5
2010-11,0.0,42.0,25.7,54.9,0.1,-1.51,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,14.0,7.0,7.0,-14.0,7.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,40.4,26.1,38.3,0.67,-1.0,260691.0,296003.0,320299.0,115840.0,251782.0,288329.0,337630.0,142548.0,2013122.0,992833.0,1020289.0,1433955.0,39935.0,188217.0,27463.0,1088.0,756112.0,0.0,0.0,0.0,14.0,4.666666666666667,0.0,-14.0,-2.4492935982947064e-16,1.0
2011-01,0.0,33.8,17.9,35.5,0.08,-1.85,262198.0,301342.0,322657.0,119449.0,253027.0,289793.0,341868.0,146802.0,2037136.0,1005646.0,1031490.0,1467191.0,41082.0,188613.0,27214.0,1157.0,762002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
