,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,5.3988155e-05,0.38,0.38461536
2010-02,5.3988155e-05,0.38,0.38461536
2010-03,5.3988155e-05,0.38,0.38461536
2010-04,5.3988155e-05,0.38,0.38461536
2010-05,5.3988155e-05,0.38,0.38461536
2010-06,5.3988155e-05,0.38,0.6
2010-07,5.3988155e-05,0.38,0.38461536
2010-08,5.3988155e-05,0.38,0.6125
2010-09,5.3988155e-05,0.38,0.6125
2010-10,5.3988155e-05,0.38,0.38461536
2010-11,0.9999494,0.38,0.38461536
2010-12,5.3988155e-05,0.38,0.38461536
2011-01,5.3988155e-05,0.38,0.38461536
2011-02,5.3988155e-05,0.38,0.38461536
2011-03,5.3988155e-05,0.38,0.38461536
2011-04,5.3988155e-05,0.38,0.38461536
2011-05,5.3988155e-05,0.38,0.38461536
2011-06,5.3988155e-05,0.38,0.6
2011-07,5.3988155e-05,0.38,0.38461536
2011-08,5.3988155e-05,0.38,0.38461536
2011-09,5.3988155e-05,0.38,0.38461536
2011-10,5.3988155e-05,0.38,0.38461536
2011-11,5.3988155e-05,0.38,0.38461536
2011-12,0.9999494,0.38,0.38461536
2012-01,5.3988155e-05,2.7384615,0.38461536
2012-02,5.3988155e-05,2.7384615,0.38461536
2012-03,5.3988155e-05,2.7384615,0.38461536
2012-04,5.3988155e-05,2.7384615,0.38461536
2012-05,5.3988155e-05,2.7384615,0.38461536
2012-06,4.0001025,2.7384615,0.6
2012-07,71.99884,2.7384615,11.225
2012-08,19.000233,2.7384615,4.5750003
2012-09,4.9997096,2.7384615,1.2
2012-10,2.9999194,2.7384615,1.2
2012-11,5.3988155e-05,2.7384615,0.38461536
2012-12,5.3988155e-05,2.7384615,0.38461536
2013-01,5.3988155e-05,1.746154,0.38461536
2013-02,5.3988155e-05,1.746154,0.38461536
2013-03,5.3988155e-05,1.746154,0.38461536
2013-04,5.3988155e-05,1.746154,0.38461536
2013-05,5.3988155e-05,1.746154,0.38461536
2013-06,5.3988155e-05,1.746154,0.39999998
2013-07,0.9999494,1.746154,0.8375
2013-08,20.99969,1.746154,2.6375
2013-09,22.998114,1.746154,4.5750003
2013-10,15.000283,1.746154,3.4625
2013-11,5.3988155e-05,1.746154,0.38461536
2013-12,5.3988155e-05,1.746154,0.38461536
2014-01,5.3988155e-05,0.5692308,0.38461536
2014-02,5.3988155e-05,0.5692308,0.38461536
2014-03,5.3988155e-05,0.5692308,0.38461536
2014-04,5.3988155e-05,0.5692308,0.38461536
2014-05,5.3988155e-05,0.5692308,0.38461536
2014-06,0.9999494,0.5692308,0.6
2014-07,0.9999494,0.5692308,0.38461536
2014-08,1.9999403,0.5692308,1.175
2014-09,2.9999194,0.5692308,1.175
2014-10,1.9999403,0.5692308,1.175
2014-11,5.3988155e-05,0.5692308,0.38461536
2014-12,5.3988155e-05,0.5692308,0.38461536
2015-01,5.3988155e-05,1.4923077,0.38461536
2015-02,5.3988155e-05,1.4923077,0.38461536
2015-03,0.9999494,1.4923077,0.38461536
2015-04,5.3988155e-05,1.4923077,0.38461536
2015-05,5.3988155e-05,1.4923077,0.38461536
2015-06,2.9999194,1.4923077,0.875
2015-07,2.9999194,1.4923077,0.8375
2015-08,18.001034,1.4923077,3.4625
2015-09,19.000324,1.4923077,4.5750003
2015-10,4.9996505,1.4923077,1.175
2015-11,5.3988155e-05,1.4923077,0.38461536
2015-12,5.3988155e-05,1.4923077,0.38461536
2016-01,5.3988155e-05,0.84615386,0.38461536
2016-02,5.3988155e-05,0.84615386,0.38461536
2016-03,5.3988155e-05,0.84615386,0.38461536
2016-04,5.3988155e-05,0.84615386,0.38461536
2016-05,5.3988155e-05,0.84615386,0.38461536
2016-06,5.3988155e-05,0.84615386,0.39999998
2016-07,3.9997299,0.84615386,0.8375
2016-08,6.999836,0.84615386,1.475
2016-09,7.999878,0.84615386,3.4625
2016-10,0.9999494,0.84615386,0.575
2016-11,0.9999494,0.84615386,0.38461536
2016-12,5.3988155e-05,0.84615386,0.38461536
2017-01,5.3988155e-05,1.1461539,0.38461536
2017-02,5.3988155e-05,1.1461539,0.38461536
2017-03,5.3988155e-05,1.1461539,0.38461536
2017-04,5.3988155e-05,1.1461539,0.38461536
2017-05,5.3988155e-05,1.1461539,0.38461536
2017-06,0.9999494,1.1461539,0.6
2017-07,6.000282,1.1461539,2.6375
2017-08,12.999344,1.1461539,4.5750003
2017-09,9.999841,1.1461539,4.5750003
2017-10,1.9999403,1.1461539,0.725
2017-11,1.9999403,1.1461539,0.38461536
2017-12,5.3988155e-05,1.1461539,0.38461536
2018-01,5.3988155e-05,0.63846153,0.38461536
2018-02,5.3988155e-05,0.63846153,0.38461536
2018-03,5.3988155e-05,0.63846153,0.38461536
2018-04,5.3988155e-05,0.63846153,0.38461536
2018-05,0.9999494,0.63846153,0.38461536
2018-06,5.3988155e-05,0.63846153,0.6
2018-07,0.9999494,0.63846153,0.8375
2018-08,1.9999403,0.63846153,1.175
2018-09,6.999836,0.63846153,1.175
2018-10,0.9999494,0.63846153,0.575
2018-11,5.3988155e-05,0.63846153,0.425
2018-12,5.3988155e-05,0.63846153,0.38461536
2019-01,5.3988155e-05,0.5,0.38461536
2019-02,5.3988155e-05,0.5,0.38461536
2019-03,5.3988155e-05,0.5,0.38461536
2019-04,5.3988155e-05,0.5,0.38461536
2019-05,0.9999494,0.5,0.38461536
2019-06,0.9999494,0.5,0.6
2019-07,5.3988155e-05,0.5,0.38461536
2019-08,5.3988155e-05,0.5,0.425
2019-09,2.9999194,0.5,0.6125
2019-10,0.9999494,0.5,0.8375
2019-11,5.3988155e-05,0.5,0.38461536
2019-12,5.3988155e-05,0.5,0.38461536
2020-01,5.3988155e-05,0.5,0.38461536
2020-02,5.3988155e-05,0.5,0.38461536
2020-03,5.3988155e-05,0.5,0.38461536
2020-04,5.3988155e-05,0.5,0.38461536
2020-05,5.3988155e-05,0.5,0.38461536
2020-06,5.3988155e-05,0.5,0.6
2020-07,5.3988155e-05,0.5,0.38461536
2020-08,0.9999494,0.5,0.38461536
2020-09,2.9999194,0.5,2.6375
2020-10,1.9999403,0.5,0.8375
2020-11,5.3988155e-05,0.5,0.38461536
2020-12,5.3988155e-05,0.5,0.38461536
2021-01,5.3988155e-05,0.38,0.38461536
2021-02,5.3988155e-05,0.38,0.38461536
2021-03,5.3988155e-05,0.38,0.38461536
2021-04,5.3988155e-05,0.38,0.38461536
2021-05,5.3988155e-05,0.38,0.38461536
2021-06,5.3988155e-05,0.38,0.6
2021-07,1.9999403,0.38,0.38461536
2021-08,3.9997299,0.38,0.8375
2021-09,10.339312,0.38,3.4625
2021-10,1.9999403,0.38,0.575
2021-11,5.3988155e-05,0.38,0.725
2021-12,5.3988155e-05,0.38,0.38461536
2022-01,5.3988155e-05,0.38,0.38461536
2022-02,5.3988155e-05,0.38,0.38461536
2022-03,5.3988155e-05,0.38,0.38461536
2022-04,5.3988155e-05,0.63846153,0.38461536
2022-05,0.9999494,0.63846153,0.38461536
2022-06,5.3988155e-05,0.63846153,0.6
2022-07,5.3988155e-05,0.63846153,0.425
2022-08,5.3988155e-05,0.63846153,0.6125
2022-09,0.9999494,0.63846153,0.6125
2022-10,5.3988155e-05,0.63846153,2.6375
2022-11,5.3988155e-05,0.63846153,0.38461536
2022-12,5.3988155e-05,0.63846153,0.38461536
2023-01,0.9999494,0.63846153,0.38461536
2023-02,1.9999403,0.63846153,0.38461536
2023-03,1.9999403,0.63846153,0.38461536
2023-04,1.9999403,0.63846153,0.38461536
