,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,36.6,6.9,30.4,1.3,1.06,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,37.5,8.5,33.0,0.96,0.43,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,37.2,29.1,54.0,1.72,-0.55,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,39.0,42.7,70.2,3.7,0.14,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,44.0,48.6,74.8,4.19,0.43,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,55.1,60.6,84.3,10.28,6.75,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,61.2,65.0,86.9,7.89,5.47,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,1.0,58.2,64.0,87.2,4.83,1.54,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,1.0,54.9,52.0,80.5,5.4,3.05,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,49.1,39.7,70.0,0.91,-1.24,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,-0.8660254037844386,0.5
2010-11,0.0,37.6,27.9,54.6,1.64,0.46,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,37.7,11.2,31.4,1.23,0.78,370494.0,436742.0,493611.0,188151.0,353497.0,422670.0,492623.0,258479.0,3016267.0,1488998.0,1527269.0,2773410.0,82682.0,9825.0,50363.0,961.0,1215954.0,0.0,0.0,1.0,1.0,0.6666666666666666,-1.0,0.0,-2.4492935982947064e-16,1.0
2011-01,0.0,34.6,6.6,31.0,0.94,0.42,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,32.3,14.0,39.5,1.39,1.22,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,38.6,25.6,50.8,1.5,-0.48,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,41.1,37.2,63.8,3.81,1.52,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,44.8,47.8,72.2,5.0,1.57,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,53.3,59.9,82.7,6.19,1.95,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,0.0,60.0,68.2,89.6,3.4,-0.7,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,2.0,59.8,60.9,85.0,3.02,-1.07,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,3.0,57.3,48.6,73.6,1.68,-1.96,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,1.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-1.0,-1.8369701987210297e-16
2011-10,0.0,48.4,39.8,66.1,0.74,-2.65,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,1.0,3.0,2.0,0.0,1.6666666666666667,1.0,2.0,-0.8660254037844386,0.5
2011-11,0.0,37.5,28.8,55.7,2.08,-0.92,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,3.0,2.0,1.6666666666666667,-3.0,1.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,30.6,20.4,44.1,2.08,0.75,370349.0,439798.0,497224.0,191029.0,354355.0,423099.0,497123.0,259289.0,3032266.0,1498400.0,1533866.0,2782349.0,85714.0,9958.0,52881.0,1112.0,1219137.0,0.0,0.0,0.0,3.0,1.0,0.0,-3.0,-2.4492935982947064e-16,1.0
2012-01,0.0,34.4,16.7,41.1,0.57,-0.9,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,35.0,20.8,43.9,1.68,1.22,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,37.3,40.2,66.7,1.91,-2.3,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,43.1,40.3,65.3,3.9,0.88,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,49.2,52.5,80.4,3.51,-1.28,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,0.0,54.3,59.8,85.0,2.81,-2.49,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,1.0,59.7,67.1,92.8,1.17,-4.6,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,4.0,62.7,57.6,84.8,2.88,-2.28,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,2.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2012-09,6.0,57.8,47.3,75.5,1.62,-3.21,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,3.0,4.0,1.0,0.0,1.6666666666666667,3.0,1.0,-1.0,-1.8369701987210297e-16
2012-10,0.0,48.9,37.0,62.3,2.98,0.16,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,6.0,4.0,1.0,3.6666666666666665,2.0,3.0,-0.8660254037844386,0.5
2012-11,0.0,41.4,28.1,50.8,1.05,-2.6,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,6.0,4.0,3.3333333333333335,-6.0,2.0,-0.5000000000000004,0.8660254037844384
2012-12,0.0,34.3,18.7,45.3,1.53,-0.81,370681.0,442716.0,499403.0,194535.0,354681.0,425600.0,499121.0,260909.0,3047646.0,1507335.0,1540311.0,2793432.0,88664.0,9708.0,54262.0,1308.0,1223509.0,0.0,0.0,0.0,6.0,2.0,0.0,-6.0,-2.4492935982947064e-16,1.0
2013-01,0.0,31.0,12.2,38.6,0.95,-1.02,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,33.1,15.8,38.1,1.27,-0.32,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,41.0,20.8,42.8,2.09,-0.23,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2013-04,0.0,44.7,33.1,62.0,6.43,5.69,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,50.1,48.5,75.4,8.65,6.13,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2013-06,0.0,57.6,59.4,81.0,4.89,0.48,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2013-07,1.0,63.4,61.2,82.0,1.74,-2.05,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2013-08,4.0,59.8,60.4,82.6,1.49,-3.1,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,4.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2013-09,18.0,55.6,54.5,79.3,1.94,-2.94,370444.0,446068.0,501093.0,198547.0,354578.0,428599.0,500047.0,263177.0,3062553.0,1516152.0,1546401.0,2802839.0,91754.0,9440.0,55878.0,1389.0,1226547.0,6.0,4.0,1.0,0.0,1.6666666666666667,3.0,1.0,-1.0,-1.8369701987210297e-16
