year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,19,,0,36.6,11.8,35.7,0.73,-1.03,,,,,,,,,,,,,,,,,
2000,2,2000-02,19,,0,38.4,23.0,45.8,1.37,0.19,,,,,,,,,,,,,,,,,
2000,3,2000-03,19,,0,38.6,31.5,57.1,1.0,-2.77,,,,,,,,,,,,,,,,,
2000,4,2000-04,19,,0,44.6,36.6,62.4,2.03,-1.57,,,,,,,,,,,,,,,,,
2000,5,2000-05,19,,0,50.4,50.7,75.1,3.6,-0.93,,,,,,,,,,,,,,,,,
2000,6,2000-06,19,,0,57.3,56.7,80.7,6.56,2.65,,,,,,,,,,,,,,,,,
2000,7,2000-07,19,,0,58.5,62.6,82.1,4.09,0.95,,,,,,,,,,,,,,,,,
2000,8,2000-08,19,,0,60.1,62.5,82.5,2.62,-1.2,,,,,,,,,,,,,,,,,
2000,9,2000-09,19,,0,54.6,51.3,76.2,2.11,-1.75,,,,,,,,,,,,,,,,,
2000,10,2000-10,19,,0,46.5,43.4,69.3,1.8,-1.28,,,,,,,,,,,,,,,,,
2000,11,2000-11,19,,0,34.8,24.0,48.8,2.15,0.17,,,,,,,,,,,,,,,,,
2000,12,2000-12,19,,0,35.4,1.4,27.6,1.67,0.62,,,,,,,,,,,,,,,,,
2001,1,2001-01,19,,0,32.0,12.5,34.6,1.42,1.01,,,,,,,,,,,,,,,,,
2001,2,2001-02,19,,0,33.6,9.2,41.9,2.16,2.64,,,,,,,,,,,,,,,,,
2001,3,2001-03,19,,0,40.9,22.0,46.7,1.3,-0.5,,,,,,,,,,,,,,,,,
2001,4,2001-04,19,,0,39.7,40.3,68.6,3.6,0.42,,,,,,,,,,,,,,,,,
2001,5,2001-05,19,,0,53.3,50.8,75.7,7.04,3.81,,,,,,,,,,,,,,,,,
2001,6,2001-06,19,,0,56.4,57.7,79.6,4.07,-0.42,,,,,,,,,,,,,,,,,
2001,7,2001-07,19,,0,59.7,64.7,84.8,3.12,-0.74,,,,,,,,,,,,,,,,,
2001,8,2001-08,19,,0,60.6,61.5,84.4,2.97,-1.34,,,,,,,,,,,,,,,,,
2001,9,2001-09,19,,0,56.4,50.1,75.4,4.07,0.52,,,,,,,,,,,,,,,,,
2001,10,2001-10,19,,0,49.8,38.7,64.4,2.46,0.39,,,,,,,,,,,,,,,,,
2001,11,2001-11,19,,0,41.4,36.9,60.7,1.55,-1.46,,,,,,,,,,,,,,,,,
2001,12,2001-12,19,,0,34.4,21.8,44.5,0.83,-0.78,,,,,,,,,,,,,,,,,
2002,1,2002-01,19,,0,32.1,18.4,42.8,0.4,-1.11,,,,,,,,,,,,,,,,,
2002,2,2002-02,19,,0,35.7,19.9,44.7,0.89,-0.18,,,,,,,,,,,,,,,,,
2002,3,2002-03,19,,0,36.0,20.5,48.0,1.16,-0.85,,,,,,,,,,,,,,,,,
2002,4,2002-04,19,,0,43.3,37.4,64.3,3.62,1.06,,,,,,,,,,,,,,,,,
2002,5,2002-05,19,,0,47.4,44.6,69.4,4.1,0.82,,,,,,,,,,,,,,,,,
2002,6,2002-06,19,,0,56.0,61.4,84.0,3.51,-1.78,,,,,,,,,,,,,,,,,
2002,7,2002-07,19,,0,62.2,65.6,88.3,4.24,0.17,,,,,,,,,,,,,,,,,
2002,8,2002-08,19,,2,58.8,60.1,85.6,5.81,2.29,,,,,,,,,,,,,,,,,
2002,9,2002-09,19,,20,55.8,52.8,82.1,1.71,-1.98,,,,,,,,,,,,,,,,,
2002,10,2002-10,19,,5,45.5,36.4,62.1,3.58,2.16,,,,,,,,,,,,,,,,,
2002,11,2002-11,19,,0,40.6,24.8,48.0,0.22,-1.46,,,,,,,,,,,,,,,,,
2002,12,2002-12,19,,0,35.1,18.7,39.1,0.24,-1.46,,,,,,,,,,,,,,,,,
2003,1,2003-01,19,,0,39.8,9.4,29.8,0.39,-1.03,,,,,,,,,,,,,,,,,
2003,2,2003-02,19,,0,35.3,9.6,33.5,0.82,-0.21,,,,,,,,,,,,,,,,,
2003,3,2003-03,19,,0,39.7,24.1,53.5,1.15,-1.06,,,,,,,,,,,,,,,,,
2003,4,2003-04,19,,0,39.4,38.5,65.1,3.25,0.31,,,,,,,,,,,,,,,,,
2003,5,2003-05,19,,0,48.6,46.6,70.7,4.61,1.28,,,,,,,,,,,,,,,,,
2003,6,2003-06,19,,0,56.4,56.2,78.0,4.48,0.24,,,,,,,,,,,,,,,,,
2003,7,2003-07,19,,7,63.5,62.2,83.6,4.11,0.84,,,,,,,,,,,,,,,,,
2003,8,2003-08,19,,33,60.8,61.9,84.4,1.03,-3.39,,,,,,,,,,,,,,,,,
2003,9,2003-09,19,,39,57.7,48.1,74.8,3.11,-0.71,,,,,,,,,,,,,,,,,
2003,10,2003-10,19,,2,50.6,38.9,64.8,1.0,-2.22,,,,,,,,,,,,,,,,,
2003,11,2003-11,19,,0,36.9,27.1,55.2,3.46,1.29,,,,,,,,,,,,,,,,,
2003,12,2003-12,19,,0,35.2,20.6,40.6,1.28,0.0,,,,,,,,,,,,,,,,,
2004,1,2004-01,19,,0,34.0,8.7,32.4,0.96,0.08,,,,,,,,,,,,,,,,,
2004,2,2004-02,19,,0,34.9,14.5,38.8,1.17,0.77,,,,,,,,,,,,,,,,,
2004,3,2004-03,19,,0,43.5,31.6,54.0,3.75,2.16,,,,,,,,,,,,,,,,,
2004,4,2004-04,19,,0,43.9,37.7,65.0,1.85,-1.72,,,,,,,,,,,,,,,,,
2004,5,2004-05,19,,0,49.2,49.4,76.2,7.74,4.71,,,,,,,,,,,,,,,,,
2004,6,2004-06,19,,2,55.6,56.5,80.0,3.55,-0.85,,,,,,,,,,,,,,,,,
2004,7,2004-07,19,,0,61.2,60.5,81.8,4.33,1.36,,,,,,,,,,,,,,,,,
2004,8,2004-08,19,,7,60.0,55.4,79.1,4.56,1.84,,,,,,,,,,,,,,,,,
2004,9,2004-09,19,,3,54.2,53.7,79.8,2.66,-0.69,,,,,,,,,,,,,,,,,
2004,10,2004-10,19,,1,46.4,41.2,65.6,2.05,-0.08,,,,,,,,,,,,,,,,,
2004,11,2004-11,19,,0,37.4,31.5,53.8,2.21,0.57,,,,,,,,,,,,,,,,,
2004,12,2004-12,19,,0,35.2,17.0,39.4,0.58,-0.45,,,,,,,,,,,,,,,,,
2005,1,2005-01,19,,0,35.8,11.6,37.3,1.31,1.08,,,,,,,,,,,,,,,,,
2005,2,2005-02,19,,0,38.1,22.8,42.8,1.52,1.46,,,,,,,,,,,,,,,,,
2005,3,2005-03,19,,0,40.0,25.0,46.8,1.05,-1.26,,,,,,,,,,,,,,,,,
2005,4,2005-04,19,,0,40.4,41.4,66.0,3.45,0.1,,,,,,,,,,,,,,,,,
2005,5,2005-05,19,,0,49.5,46.2,71.6,3.85,0.35,,,,,,,,,,,,,,,,,
2005,6,2005-06,19,,0,52.6,61.9,84.4,5.25,0.31,,,,,,,,,,,,,,,,,
2005,7,2005-07,19,,0,63.2,63.5,85.8,3.27,-0.45,,,,,,,,,,,,,,,,,
2005,8,2005-08,19,,6,60.6,60.0,85.4,3.02,-0.96,,,,,,,,,,,,,,,,,
2005,9,2005-09,19,,7,52.0,55.0,81.4,3.29,-0.95,,,,,,,,,,,,,,,,,
2005,10,2005-10,19,,1,46.8,40.3,65.8,0.91,-2.2,,,,,,,,,,,,,,,,,
2005,11,2005-11,19,,0,40.8,28.9,55.2,1.75,-1.14,,,,,,,,,,,,,,,,,
2005,12,2005-12,19,,0,36.6,12.7,33.5,1.17,-0.67,,,,,,,,,,,,,,,,,
2006,1,2006-01,19,,0,35.0,24.9,46.8,0.99,-0.39,,,,,,,,,,,,,,,,,
2006,2,2006-02,19,,0,35.3,14.1,41.0,0.32,-1.37,,,,,,,,,,,,,,,,,
2006,3,2006-03,19,,0,34.4,27.2,50.1,3.17,1.29,,,,,,,,,,,,,,,,,
2006,4,2006-04,19,,0,42.1,41.6,68.2,4.3,1.2,,,,,,,,,,,,,,,,,
2006,5,2006-05,19,,0,50.7,49.5,70.7,2.44,-1.87,,,,,,,,,,,,,,,,,
2006,6,2006-06,19,,1,58.6,58.3,80.9,2.49,-2.67,,,,,,,,,,,,,,,,,
2006,7,2006-07,19,,4,64.4,64.6,85.4,3.22,-1.57,,,,,,,,,,,,,,,,,
2006,8,2006-08,19,,10,58.5,62.3,83.7,5.75,1.51,,,,,,,,,,,,,,,,,
2006,9,2006-09,19,,7,54.2,49.3,72.7,4.22,0.91,,,,,,,,,,,,,,,,,
2006,10,2006-10,19,,0,45.3,37.2,61.5,1.64,-0.33,,,,,,,,,,,,,,,,,
2006,11,2006-11,19,,0,40.3,28.7,52.9,1.77,-0.28,,,,,,,,,,,,,,,,,
2006,12,2006-12,19,,0,33.1,22.1,45.8,2.09,1.62,,,,,,,,,,,,,,,,,
2007,1,2007-01,19,,0,29.5,12.8,39.2,0.91,0.36,,,,,,,,,,,,,,,,,
2007,2,2007-02,19,,0,36.3,7.7,28.7,1.68,1.76,,,,,,,,,,,,,,,,,
2007,3,2007-03,19,,0,40.9,32.3,57.8,2.86,0.68,,,,,,,,,,,,,,,,,
2007,4,2007-04,19,,0,43.1,35.6,60.5,4.57,2.71,,,,,,,,,,,,,,,,,
2007,5,2007-05,19,,0,49.5,53.2,79.2,5.35,1.07,,,,,,,,,,,,,,,,,
2007,6,2007-06,19,,1,55.2,59.2,84.0,3.38,-1.61,,,,,,,,,,,,,,,,,
2007,7,2007-07,19,,0,62.0,62.2,83.5,3.38,-0.48,,,,,,,,,,,,,,,,,
2007,8,2007-08,19,,9,61.1,64.4,88.6,9.69,6.49,,,,,,,,,,,,,,,,,
2007,9,2007-09,19,,1,53.6,52.1,82.2,2.87,0.15,,,,,,,,,,,,,,,,,
2007,10,2007-10,19,,1,46.0,45.7,71.3,5.1,3.91,,,,,,,,,,,,,,,,,
2007,11,2007-11,19,,0,41.0,26.6,51.6,0.18,-1.05,,,,,,,,,,,,,,,,,
2007,12,2007-12,19,,0,31.8,13.0,39.4,2.44,2.77,,,,,,,,,,,,,,,,,
