,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,26.2,35.6,16.8,2.62,-0.52
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,35.6,44.4,26.8,3.24,1.3
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,44.9,55.7,34.0,2.48,-1.98
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,49.7,60.8,38.5,4.05,0.76
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,62.9,74.3,51.4,4.8,0.71
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,69.8,80.3,59.3,4.89,1.25
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,69.9,80.4,59.3,3.94,0.74
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,69.7,80.1,59.2,3.81,1.18
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,63.2,74.2,52.2,3.94,1.92
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,55.9,67.6,44.2,2.2,0.06
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,40.1,48.4,31.8,1.8,-0.1
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,21.6,29.5,13.6,3.08,1.41
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,27.5,34.8,20.1,1.28,-1.41
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,34.0,42.3,25.8,1.57,-1.0
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,36.3,44.8,27.7,1.79,-1.84
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,53.9,66.3,41.4,3.54,-0.65
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,61.5,72.9,50.2,5.42,1.72
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,68.4,79.4,57.5,3.09,-0.93
2001-07-01,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,71.9,83.2,60.6,3.63,-0.28
2001-08-01,2001.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,73.0,83.4,62.6,3.54,-0.29
2001-09-01,2001.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,62.3,73.6,51.0,3.09,0.39
2001-10-01,2001.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,53.8,64.5,43.1,4.62,2.89
2001-11-01,2001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,48.1,59.8,36.4,2.98,0.45
2001-12-01,2001.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,37.7,45.3,30.1,2.75,0.54
2002-01-01,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,34.1,42.1,26.1,2.06,-0.54
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,35.0,45.0,25.0,1.64,-0.98
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,39.2,49.1,29.2,3.77,0.59
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,52.6,63.7,41.6,4.75,1.26
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,56.7,68.5,44.9,5.19,2.22
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,71.4,82.8,60.1,3.58,-0.78
2002-07-01,2002.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,75.7,87.3,64.2,2.75,-2.3
2002-08-01,2002.0,8.0,137.0,3.0,0.0,0.0,1.0,0.0,-0.5000000000000004,-0.8660254037844384,74.2,85.7,62.7,2.12,-3.02
2002-09-01,2002.0,9.0,157.0,137.0,3.0,0.0,46.66666666666666,0.0,-1.8369701987210294e-16,-1.0,68.3,81.1,55.4,4.11,0.53
2002-10-01,2002.0,10.0,13.0,157.0,137.0,3.0,99.0,0.0,0.5,-0.8660254037844386,52.0,61.0,43.1,2.96,0.26
2002-11-01,2002.0,11.0,0.0,13.0,157.0,137.0,102.33333333333331,0.0,0.8660254037844384,-0.5000000000000004,40.4,47.3,33.4,2.89,-0.71
2002-12-01,2002.0,12.0,0.0,0.0,13.0,157.0,56.66666666666666,0.0,1.0,-2.4492935982947064e-16,30.8,37.3,24.3,2.78,-0.21
2003-01-01,2003.0,1.0,0.0,0.0,0.0,13.0,4.333333333333333,0.0,0.8660254037844387,0.4999999999999999,21.5,28.6,14.4,1.61,-0.99
2003-02-01,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,25.4,33.0,17.8,2.88,1.03
2003-03-01,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,41.0,52.3,29.8,2.18,-1.86
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,52.0,64.0,40.0,2.53,-1.74
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,59.5,69.5,49.4,6.79,3.76
2003-06-01,2003.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,66.0,76.4,55.5,3.97,0.65
2003-07-01,2003.0,7.0,7.0,1.0,0.0,0.0,0.3333333333333333,3.0,-0.8660254037844388,-0.4999999999999998,71.6,82.0,61.2,6.71,4.62
2003-08-01,2003.0,8.0,9.0,7.0,1.0,0.0,2.6666666666666665,137.0,-0.5000000000000004,-0.8660254037844384,72.6,82.6,62.5,4.82,2.39
2003-09-01,2003.0,9.0,62.0,9.0,7.0,1.0,5.666666666666667,157.0,-1.8369701987210294e-16,-1.0,62.8,73.4,52.2,5.96,5.15
2003-10-01,2003.0,10.0,5.0,62.0,9.0,7.0,26.0,13.0,0.5,-0.8660254037844386,51.2,62.5,39.8,2.53,1.53
2003-11-01,2003.0,11.0,0.0,5.0,62.0,9.0,25.33333333333333,0.0,0.8660254037844384,-0.5000000000000004,46.4,55.5,37.3,3.65,2.32
2003-12-01,2003.0,12.0,0.0,0.0,5.0,62.0,22.33333333333333,0.0,1.0,-2.4492935982947064e-16,32.8,39.4,26.1,2.79,0.97
2004-01-01,2004.0,1.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.0,0.8660254037844387,0.4999999999999999,23.5,31.1,15.9,3.61,1.5
2004-02-01,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,30.2,39.1,21.3,1.36,-1.19
2004-03-01,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,42.6,51.8,33.4,3.26,-0.56
2004-04-01,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,51.0,61.6,40.4,3.22,-0.61
2004-05-01,2004.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,64.5,75.9,53.2,6.89,3.05
2004-06-01,2004.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.2246467991473532e-16,67.9,78.3,57.5,4.58,1.15
2004-07-01,2004.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,-0.8660254037844388,-0.4999999999999998,71.4,81.3,61.5,4.56,1.42
2004-08-01,2004.0,8.0,4.0,1.0,0.0,0.0,0.3333333333333333,9.0,-0.5000000000000004,-0.8660254037844384,68.6,78.7,58.4,4.08,1.8
2004-09-01,2004.0,9.0,6.0,4.0,1.0,0.0,1.6666666666666667,62.0,-1.8369701987210294e-16,-1.0,66.1,77.6,54.7,4.31,2.2
2004-10-01,2004.0,10.0,0.0,6.0,4.0,1.0,3.6666666666666665,5.0,0.5,-0.8660254037844386,53.6,64.4,42.9,2.74,1.36
2004-11-01,2004.0,11.0,0.0,0.0,6.0,4.0,3.333333333333333,0.0,0.8660254037844384,-0.5000000000000004,45.2,53.5,36.9,3.61,2.4
2004-12-01,2004.0,12.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,-2.4492935982947064e-16,31.5,39.6,23.4,3.23,1.62
2005-01-01,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,29.4,36.9,21.8,6.7,5.36
2005-02-01,2005.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,32.7,41.0,24.5,1.72,-0.69
2005-03-01,2005.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,35.5,44.2,26.8,2.59,-0.63
2005-04-01,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,52.2,64.2,40.1,4.42,0.87
2005-05-01,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,56.4,68.7,44.1,2.44,-1.17
2005-06-01,2005.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,72.6,84.0,61.2,1.78,-3.45
2005-07-01,2005.0,7.0,5.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.8660254037844388,-0.4999999999999998,75.1,85.7,64.4,4.17,-0.72
2005-08-01,2005.0,8.0,24.0,5.0,1.0,0.0,2.0,4.0,-0.5000000000000004,-0.8660254037844384,74.2,85.0,63.3,4.99,1.14
2005-09-01,2005.0,9.0,15.0,24.0,5.0,1.0,10.0,6.0,-1.8369701987210294e-16,-1.0,67.7,79.7,55.7,3.36,-0.22
2005-10-01,2005.0,10.0,1.0,15.0,24.0,5.0,14.666666666666666,0.0,0.5,-0.8660254037844386,54.2,63.9,44.5,2.65,-0.31
2005-11-01,2005.0,11.0,0.0,1.0,15.0,24.0,13.333333333333334,0.0,0.8660254037844384,-0.5000000000000004,44.3,54.7,33.9,3.46,-0.32
2005-12-01,2005.0,12.0,0.0,0.0,1.0,15.0,5.333333333333333,0.0,1.0,-2.4492935982947064e-16,27.2,33.8,20.8,1.83,-1.32
2006-01-01,2006.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,38.8,46.4,31.1,3.08,0.36
2006-02-01,2006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,31.4,39.6,23.3,1.63,-0.79
2006-03-01,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,38.9,48.0,29.8,2.66,-0.92
2006-04-01,2006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,54.3,67.1,41.6,3.18,-1.22
2006-05-01,2006.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,59.1,70.3,48.0,4.18,0.57
2006-06-01,2006.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.2246467991473532e-16,67.6,78.8,56.4,4.57,1.19
2006-07-01,2006.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.8660254037844388,-0.4999999999999998,74.2,84.2,64.1,5.55,2.43
2006-08-01,2006.0,8.0,21.0,0.0,0.0,0.0,0.0,24.0,-0.5000000000000004,-0.8660254037844384,73.3,84.0,62.6,3.04,-0.39
2006-09-01,2006.0,9.0,14.0,21.0,0.0,0.0,7.0,15.0,-1.8369701987210294e-16,-1.0,61.9,71.4,52.5,4.79,3.25
2006-10-01,2006.0,10.0,1.0,14.0,21.0,0.0,11.666666666666666,1.0,0.5,-0.8660254037844386,50.5,60.2,40.8,5.67,5.97
2006-11-01,2006.0,11.0,0.0,1.0,14.0,21.0,12.0,0.0,0.8660254037844384,-0.5000000000000004,44.2,53.5,34.9,2.17,0.63
2006-12-01,2006.0,12.0,0.0,0.0,1.0,14.0,5.0,0.0,1.0,-2.4492935982947064e-16,38.3,47.0,29.6,3.04,0.89
2007-01-01,2007.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,33.0,39.9,26.1,4.51,2.58
2007-02-01,2007.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,19.4,27.8,11.1,2.05,-0.18
2007-03-01,2007.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,43.9,54.2,33.5,4.07,0.39
2007-04-01,2007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,48.4,58.4,38.4,3.42,0.09
2007-05-01,2007.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,63.9,77.6,50.2,1.56,-3.5
2007-06-01,2007.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,70.6,83.2,57.9,2.77,-2.17
2007-07-01,2007.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,70.6,82.3,58.9,3.62,-0.73
2007-08-01,2007.0,8.0,2.0,1.0,0.0,0.0,0.3333333333333333,21.0,-0.5000000000000004,-0.8660254037844384,75.0,85.9,64.0,5.72,2.05
2007-09-01,2007.0,9.0,8.0,2.0,1.0,0.0,1.0,14.0,-1.8369701987210294e-16,-1.0,67.4,80.6,54.3,2.37,-1.52
2007-10-01,2007.0,10.0,2.0,8.0,2.0,1.0,3.6666666666666665,1.0,0.5,-0.8660254037844386,59.9,70.6,49.2,3.23,-0.4
2007-11-01,2007.0,11.0,0.0,2.0,8.0,2.0,4.0,0.0,0.8660254037844384,-0.5000000000000004,42.0,51.1,32.9,3.24,-0.56
2007-12-01,2007.0,12.0,0.0,0.0,2.0,8.0,3.333333333333333,0.0,1.0,-2.4492935982947064e-16,33.1,40.0,26.2,4.6,2.24
2008-01-01,2008.0,1.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.8660254037844387,0.4999999999999999,29.1,37.6,20.7,2.36,-0.06
2008-02-01,2008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,28.4,36.6,20.1,4.9,3.98
2008-03-01,2008.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,36.8,45.2,28.4,6.41,4.56
2008-04-01,2008.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,52.9,64.8,41.0,2.52,-1.91
2008-05-01,2008.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,57.0,68.4,45.6,4.68,1.53
2008-06-01,2008.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,70.8,81.7,59.9,6.42,3.14
2008-07-01,2008.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,72.3,83.4,61.3,3.61,-0.17
2008-08-01,2008.0,8.0,5.0,1.0,0.0,0.0,0.3333333333333333,2.0,-0.5000000000000004,-0.8660254037844384,70.4,82.2,58.6,1.9,-1.95
2008-09-01,2008.0,9.0,8.0,5.0,1.0,0.0,2.0,8.0,-1.8369701987210294e-16,-1.0,67.0,79.3,54.6,2.52,-1.14
2008-10-01,2008.0,10.0,0.0,8.0,5.0,1.0,4.666666666666667,2.0,0.5,-0.8660254037844386,52.0,63.8,40.3,1.85,-1.03
2008-11-01,2008.0,11.0,0.0,0.0,8.0,5.0,4.333333333333333,0.0,0.8660254037844384,-0.5000000000000004,39.9,49.0,30.9,2.4,-1.37
2008-12-01,2008.0,12.0,0.0,0.0,0.0,8.0,2.6666666666666665,0.0,1.0,-2.4492935982947064e-16,31.0,39.7,22.2,4.54,1.87
2009-01-01,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,20.8,29.2,12.5,2.47,0.08
2009-02-01,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,31.4,41.0,21.9,2.03,-0.21
2009-03-01,2009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,42.3,53.9,30.8,2.47,-1.63
2009-04-01,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,51.1,62.4,39.8,3.87,0.28
2009-05-01,2009.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,61.1,73.0,49.2,3.68,-0.38
2009-06-01,2009.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,69.0,80.0,58.0,4.01,0.2
2009-07-01,2009.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,68.5,78.7,58.3,4.05,1.1
2009-08-01,2009.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.5000000000000004,-0.8660254037844384,71.0,81.3,60.7,3.07,-0.22
2009-09-01,2009.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.8369701987210294e-16,-1.0,64.6,75.2,54.1,2.67,-0.34
2009-10-01,2009.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,50.0,59.6,40.4,4.16,2.93
2009-11-01,2009.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,46.1,55.8,36.5,0.98,-1.6
2009-12-01,2009.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,30.6,37.7,23.5,3.04,0.89
2010-01-01,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,25.0,31.0,18.9,1.76,-0.81
2010-02-01,2010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,25.7,32.4,19.0,2.05,-0.18
2010-03-01,2010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,42.2,52.6,31.8,2.85,-1.08
2010-04-01,2010.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,55.4,68.8,41.9,2.18,-2.81
2010-05-01,2010.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,63.4,74.4,52.3,5.37,1.17
2010-06-01,2010.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,72.2,82.4,62.0,6.32,2.76
2010-07-01,2010.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,75.1,86.0,64.1,3.45,-0.9
2010-08-01,2010.0,8.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,-0.5000000000000004,-0.8660254037844384,74.2,85.3,63.0,2.72,-1.49
2010-09-01,2010.0,9.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.0,-1.8369701987210294e-16,-1.0,65.9,78.5,53.4,2.11,-1.61
2010-10-01,2010.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0.5,-0.8660254037844386,54.7,66.8,42.6,1.93,-1.4
2010-11-01,2010.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.8660254037844384,-0.5000000000000004,41.9,53.6,30.3,4.14,0.4
2010-12-01,2010.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-2.4492935982947064e-16,24.8,30.8,18.9,1.88,-1.13
2011-01-01,2011.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,23.5,30.9,16.1,1.47,-1.17
2011-02-01,2011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,30.5,39.0,21.9,4.58,3.52
2011-03-01,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,39.6,48.7,30.4,4.24,1.2
2011-04-01,2011.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,52.1,62.8,41.4,7.63,5.37
2011-05-01,2011.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,61.7,71.7,51.7,6.55,3.1
2011-06-01,2011.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,70.4,81.2,59.6,3.81,-0.3
2011-07-01,2011.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,77.3,88.4,66.1,3.8,-0.88
2011-08-01,2011.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,71.9,83.0,60.8,3.93,0.36
2011-09-01,2011.0,9.0,5.0,5.0,0.0,0.0,1.6666666666666667,2.0,-1.8369701987210294e-16,-1.0,64.2,73.3,55.0,5.89,4.14
2011-10-01,2011.0,10.0,0.0,5.0,5.0,0.0,3.333333333333333,1.0,0.5,-0.8660254037844386,52.7,63.0,42.5,4.36,3.51
2011-11-01,2011.0,11.0,0.0,0.0,5.0,5.0,3.333333333333333,0.0,0.8660254037844384,-0.5000000000000004,46.9,56.5,37.4,5.42,4.56
2011-12-01,2011.0,12.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.0,1.0,-2.4492935982947064e-16,36.9,44.0,29.7,4.27,2.71
2012-01-01,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,32.1,40.4,23.8,3.38,1.21
2012-02-01,2012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,35.1,43.4,26.7,1.62,-1.03
2012-03-01,2012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,52.2,63.6,40.8,3.09,-2.23
2012-04-01,2012.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,50.2,62.0,38.4,1.93,-2.28
2012-05-01,2012.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,66.4,78.9,54.0,3.68,-1.28
2012-06-01,2012.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,70.3,83.1,57.4,2.12,-2.63
2012-07-01,2012.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,77.5,89.2,65.8,3.45,-2.16
2012-08-01,2012.0,8.0,48.0,7.0,0.0,0.0,2.333333333333333,5.0,-0.5000000000000004,-0.8660254037844384,71.4,83.7,59.1,2.97,-1.5
2012-09-01,2012.0,9.0,20.0,48.0,7.0,0.0,18.33333333333333,5.0,-1.8369701987210294e-16,-1.0,63.3,74.8,51.9,5.1,2.76
2012-10-01,2012.0,10.0,1.0,20.0,48.0,7.0,25.0,0.0,0.5,-0.8660254037844386,52.4,62.2,42.5,4.47,2.95
2012-11-01,2012.0,11.0,0.0,1.0,20.0,48.0,23.0,0.0,0.8660254037844384,-0.5000000000000004,39.6,49.9,29.4,0.83,-1.4
2012-12-01,2012.0,12.0,0.0,0.0,1.0,20.0,7.0,0.0,1.0,-2.4492935982947064e-16,37.7,44.7,30.7,4.64,2.63
2013-01-01,2013.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,30.5,38.7,22.4,2.61,0.26
2013-02-01,2013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,29.2,36.8,21.6,1.88,-0.43
2013-03-01,2013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,35.0,42.5,27.5,2.42,-0.82
2013-04-01,2013.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,50.6,62.6,38.6,3.84,0.32
