year,month,Value
1990,1,9.18
1990,2,5.92
1990,3,2.8
1990,4,2.89
1990,5,3.3
1990,6,2.82
1990,7,0.89
1990,8,1.87
1990,9,0.21
1990,10,6.15
1990,11,9.46
1990,12,5.42
1991,1,4.67
1991,2,5.15
1991,3,4.24
1991,4,4.6
1991,5,2.85
1991,6,2.48
1991,7,0.68
1991,8,1.86
1991,9,0.23
1991,10,1.65
1991,11,7.6
1991,12,4.47
1992,1,6.99
1992,2,3.76
1992,3,1.09
1992,4,4.24
1992,5,0.61
1992,6,2.09
1992,7,1.76
1992,8,0.8
1992,9,2.15
1992,10,2.45
1992,11,6.07
1992,12,5.12
1993,1,4.09
1993,2,0.84
1993,3,4.05
1993,4,5.15
1993,5,3.04
1993,6,2.8
1993,7,2.59
1993,8,0.86
1993,9,0.34
1993,10,1.71
1993,11,2.35
1993,12,5.86
1994,1,4.15
1994,2,5.28
1994,3,3.28
1994,4,2.88
1994,5,2.06
1994,6,2.12
1994,7,0.53
1994,8,0.42
1994,9,1.37
1994,10,5.49
1994,11,7.19
1994,12,7.74
1995,1,6.4
1995,2,4.76
1995,3,5.16
1995,4,3.05
1995,5,1.53
1995,6,2.15
1995,7,1.3
1995,8,1.63
1995,9,1.93
1995,10,4.99
1995,11,11.13
1995,12,7.05
1996,1,6.9
1996,2,7.71
1996,3,2.22
1996,4,5.58
1996,5,3.5
1996,6,1.15
1996,7,0.72
1996,8,0.63
1996,9,2.12
1996,10,5.84
1996,11,6.95
1996,12,11.63
1997,1,7.47
1997,2,3.71
1997,3,8.24
1997,4,3.98
1997,5,2.75
1997,6,2.9
1997,7,1.68
1997,8,1.09
1997,9,3.88
1997,10,6.77
1997,11,4.34
1997,12,4.26
1998,1,8.21
1998,2,4.64
1998,3,4.05
1998,4,1.64
1998,5,3.66
1998,6,1.61
1998,7,1.07
1998,8,0.21
1998,9,0.66
1998,10,2.76
1998,11,10.04
1998,12,10.06
1999,1,7.53
1999,2,9.93
1999,3,4.51
1999,4,1.46
1999,5,2.5
1999,6,1.86
1999,7,0.98
1999,8,1.31
1999,9,0.36
1999,10,3.49
1999,11,8.24
1999,12,7.13
2000,1,6.09
2000,2,4.28
2000,3,3.94
2000,4,2.29
2000,5,3.06
2000,6,2.14
2000,7,0.68
2000,8,0.4
2000,9,1.97
2000,10,2.93
2000,11,3.02
2000,12,3.41
2001,1,2.98
2001,2,2.08
2001,3,3.56
2001,4,3.26
2001,5,1.92
2001,6,2.48
2001,7,0.73
2001,8,1.43
2001,9,0.79
2001,10,4.6
2001,11,7.67
2001,12,7.66
2002,1,7.33
2002,2,4.23
2002,3,4.46
2002,4,3.23
2002,5,2.0
2002,6,1.81
2002,7,0.55
2002,8,0.31
2002,9,0.79
2002,10,0.64
2002,11,3.8
2002,12,7.36
2003,1,8.26
2003,2,2.49
2003,3,7.09
2003,4,3.84
2003,5,1.48
2003,6,0.52
2003,7,0.14
