,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,26.1,13.2,38.9,0.88,-0.04
2010-02,0.0,24.6,12.9,36.3,1.21,0.77
2010-03,0.0,35.2,22.0,48.3,1.74,0.89
2010-04,0.0,43.6,30.1,57.2,2.13,0.93
2010-05,0.0,50.1,36.1,64.2,1.34,-0.84
2010-06,1.0,64.0,48.8,79.1,1.35,-0.14
2010-07,0.0,68.6,53.9,83.4,2.46,0.73
2010-08,15.0,66.5,52.0,80.9,2.34,0.92
2010-09,10.0,61.2,44.4,78.0,0.73,-2.09
2010-10,0.0,49.2,34.8,63.6,1.41,-0.13
2010-11,0.0,33.6,20.1,47.2,0.95,-0.39
2010-12,0.0,31.1,19.3,42.8,1.65,1.13
2011-01,0.0,24.0,10.9,37.1,0.71,-0.93
2011-02,0.0,24.2,10.6,37.8,1.17,-0.04
2011-03,0.0,37.7,24.1,51.3,1.16,-1.65
2011-04,0.0,43.0,29.2,56.8,2.1,0.53
2011-05,0.0,49.3,35.8,62.8,2.57,1.93
2011-06,0.0,62.9,46.9,78.9,0.94,-0.8
2011-07,0.0,70.0,55.2,84.7,2.54,1.31
2011-08,2.0,69.2,53.9,84.4,1.6,-1.13
2011-09,0.0,58.5,44.0,73.0,1.27,-0.5
2011-10,0.0,47.1,32.8,61.3,1.66,0.79
2011-11,0.0,34.9,21.3,48.4,0.99,-0.46
2011-12,0.0,24.4,11.9,37.0,0.91,-0.74
2012-01,0.0,29.4,15.8,43.0,0.69,-1.42
2012-02,0.0,27.4,15.4,39.3,1.36,-0.11
2012-03,0.0,41.9,26.6,57.2,0.45,-4.52
2012-04,0.0,48.2,33.6,62.8,1.38,-2.92
2012-05,0.0,55.4,39.8,71.0,0.91,-4.26
2012-06,0.0,67.9,51.0,84.8,0.42,-5.85
2012-07,4.0,70.6,55.6,85.6,2.27,-2.73
2012-08,40.0,67.7,52.3,83.2,1.07,-4.11
2012-09,18.0,59.5,44.2,74.8,1.29,-1.21
2012-10,0.0,46.5,32.0,61.0,0.72,-1.47
2012-11,0.0,39.4,24.5,54.3,0.44,-3.28
2012-12,0.0,25.9,13.5,38.4,1.31,-0.72
2013-01,0.0,22.9,9.1,36.7,0.91,-1.82
2013-02,0.0,25.7,12.6,38.8,0.89,-2.28
2013-03,0.0,35.0,21.0,48.8,1.07,-2.94
2013-04,0.0,39.8,26.0,53.5,1.67,-0.31
2013-05,0.0,52.8,38.4,67.2,1.55,-1.71
2013-06,0.0,65.6,48.9,82.3,0.66,-3.89
2013-07,13.0,68.5,54.2,82.8,2.44,-1.15
2013-08,33.0,67.0,52.9,81.1,2.24,-0.48
2013-09,42.0,60.7,47.7,73.7,3.88,5.22
2013-10,2.0,44.2,30.9,57.5,1.51,1.29
2013-11,0.0,35.2,22.5,47.9,1.15,0.09
2013-12,0.0,23.7,10.8,36.6,0.82,-0.61
2014-01,0.0,26.4,13.1,39.8,1.18,0.2
2014-02,0.0,27.6,15.8,39.4,1.18,0.31
2014-03,0.0,36.3,22.1,50.5,1.15,-1.02
2014-04,0.0,43.3,29.6,57.1,1.35,-0.94
2014-05,0.0,52.4,38.5,66.3,2.15,0.24
2014-06,0.0,62.5,47.0,78.0,1.19,-0.71
2014-07,5.0,68.4,54.2,82.6,2.76,1.48
2014-08,26.0,64.6,50.9,78.4,2.59,1.99
2014-09,12.0,60.0,45.7,74.3,2.08,1.55
2014-10,3.0,49.9,35.6,64.0,1.08,-0.84
2014-11,0.0,33.4,20.1,46.7,1.12,0.27
2014-12,0.0,27.9,16.4,39.4,1.31,0.62
2015-01,0.0,29.2,17.3,41.1,0.65,-0.86
2015-02,0.0,32.1,19.4,44.9,1.35,0.61
2015-03,0.0,40.6,26.3,54.9,0.86,-2.61
2015-04,0.0,44.8,31.1,58.6,1.88,-0.44
2015-05,0.0,49.8,38.4,61.1,5.3,7.67
2015-06,2.0,64.9,50.6,79.2,1.91,1.24
2015-07,4.0,66.6,52.9,80.2,2.37,2.01
2015-08,35.0,66.9,52.0,81.8,1.67,-0.03
2015-09,13.0,62.6,47.2,77.9,0.76,-2.0
2015-10,3.0,51.4,38.2,64.6,1.82,0.5
2015-11,0.0,34.6,21.7,47.5,1.69,1.37
2015-12,0.0,25.8,14.2,37.4,1.47,1.17
2016-01,0.0,25.6,13.2,38.1,1.02,0.35
2016-02,0.0,32.4,19.0,45.7,0.85,-0.08
2016-03,0.0,37.9,23.9,52.0,1.28,-0.9
2016-04,0.0,43.7,30.6,56.8,2.74,2.01
2016-05,0.0,50.8,37.5,64.1,2.07,0.63
2016-06,2.0,66.4,50.5,82.3,1.35,-0.23
2016-07,8.0,69.2,54.0,84.4,1.64,-1.09
2016-08,28.0,64.5,50.4,78.7,2.07,0.25
2016-09,20.0,59.7,44.7,74.6,1.0,-1.36
2016-10,1.0,51.8,36.2,67.3,0.49,-2.68
2016-11,0.0,40.2,26.4,54.0,0.92,-2.0
2016-12,0.0,25.2,12.8,37.6,1.65,0.63
2017-01,0.0,25.3,14.5,36.2,2.29,2.48
2017-02,0.0,35.4,22.9,47.9,1.0,-0.55
2017-03,0.0,42.5,27.9,57.1,1.19,-2.45
2017-04,0.0,44.3,30.8,57.7,2.17,0.3
2017-05,0.0,51.5,37.7,65.2,2.82,1.91
2017-06,2.0,64.8,48.9,80.7,0.69,-1.78
2017-07,5.0,69.4,54.7,84.1,3.05,1.95
2017-08,9.0,64.7,50.6,78.8,1.87,0.13
2017-09,13.0,59.1,45.2,73.1,1.98,1.29
2017-10,0.0,46.7,31.9,61.5,0.93,-0.73
2017-11,0.0,41.3,27.7,54.9,0.52,-3.05
2017-12,0.0,30.1,16.3,43.9,0.4,-2.49
2018-01,0.0,29.7,15.7,43.7,0.81,-1.99
2018-02,0.0,28.6,15.8,41.4,1.13,-1.66
2018-03,0.0,37.8,23.3,52.4,0.9,-3.73
2018-04,0.0,44.0,29.4,58.5,1.37,-2.02
2018-05,0.0,57.2,42.4,72.0,1.54,-3.21
2018-06,0.0,66.5,50.1,82.9,0.98,-4.44
2018-07,4.0,70.0,54.8,85.1,2.11,-2.75
2018-08,22.0,66.2,51.3,81.0,1.45,-2.73
2018-09,23.0,61.9,46.5,77.2,0.66,-3.08
2018-10,3.0,45.0,33.0,57.1,2.39,2.61
2018-11,0.0,32.5,20.0,45.0,0.87,-0.21
2018-12,0.0,26.6,14.0,39.2,0.75,-1.01
2019-01,0.0,26.0,13.4,38.6,1.38,0.39
2019-02,0.0,24.9,12.3,37.6,1.57,1.1
2019-03,0.0,33.8,21.7,45.8,2.79,3.2
2019-04,0.0,45.5,31.7,59.2,1.44,-0.98
2019-05,0.0,47.9,35.3,60.5,2.84,2.91
2019-06,0.0,60.6,45.7,75.4,1.78,1.38
2019-07,0.0,69.1,53.8,84.4,1.58,0.24
2019-08,22.0,68.3,53.0,83.6,1.47,-1.27
2019-09,29.0,62.9,47.5,78.3,0.71,-2.47
2019-10,1.0,40.9,25.5,56.3,0.97,0.16
2019-11,0.0,35.2,21.6,48.8,1.11,-0.32
2019-12,0.0,28.1,16.2,39.9,1.27,0.13
2020-01,0.0,27.4,14.8,40.0,0.72,-1.18
2020-02,0.0,26.4,13.4,39.5,1.09,-0.57
2020-03,0.0,38.8,26.1,51.4,1.35,-1.88
2020-04,0.0,43.4,28.6,58.1,0.8,-2.47
2020-05,0.0,55.6,40.5,70.7,1.07,-3.43
2020-06,0.0,65.0,49.2,80.9,1.15,-2.92
2020-07,0.0,69.3,54.1,84.5,1.85,-2.56
2020-08,9.0,70.1,53.8,86.4,0.8,-4.86
2020-09,8.0,58.8,43.0,74.6,0.97,-1.81
2020-10,0.0,47.1,31.0,63.3,0.62,-1.78
2020-11,0.0,38.5,24.6,52.4,0.85,-2.0
2020-12,0.0,26.7,13.9,39.6,0.96,-1.42
2021-01,0.0,26.7,14.5,39.0,0.74,-2.24
2021-02,0.0,24.8,13.0,36.5,1.11,-1.86
2021-03,0.0,35.8,22.8,48.8,2.07,-0.93
2021-04,0.0,43.1,28.5,57.7,1.01,-2.12
2021-05,0.0,52.9,39.5,66.2,2.99,1.39
2021-06,0.0,65.7,50.3,81.2,1.19,-1.9
2021-07,2.0,70.0,55.3,84.6,2.15,-1.14
2021-08,46.0,67.4,52.1,82.6,1.4,-2.34
2021-09,48.0,62.4,46.5,78.2,1.23,-1.49
2021-10,5.0,47.8,33.5,62.0,1.12,-0.68
2021-11,0.0,40.7,26.6,54.9,0.37,-3.6
2021-12,0.0,32.4,19.0,45.8,1.72,0.47
2022-01,0.0,26.5,12.8,40.2,0.78,-1.64
2022-02,0.0,24.9,11.0,39.0,0.94,-1.65
2022-03,0.0,34.9,21.0,48.8,1.44,-1.6
2022-04,0.0,43.7,28.5,58.9,0.72,-2.87
2022-05,0.0,53.3,38.5,68.0,1.6,-1.94
2022-06,0.0,64.3,49.3,79.2,1.41,-2.15
2022-07,7.0,70.2,55.9,84.6,2.85,-0.09
2022-08,63.0,67.8,53.5,82.0,1.92,-1.18
2022-09,53.0,62.5,46.9,78.0,1.21,-1.54
2022-10,6.0,47.6,33.1,62.0,1.13,-0.62
2022-11,0.0,31.3,17.9,44.7,0.91,-0.32
2022-12,0.0,25.6,13.2,38.1,1.58,0.76
2023-01,3.9920593585699367,27.07412037015392,14.92063986013372,39.62423560746043,1.385706426928718,-0.172575818806043
2023-02,6.170639407463066,33.731214628649816,21.288029991764173,46.68760935422158,1.4521436987614162,-0.1698518432597046
2023-03,6.49248445615576,42.54741299742612,29.567458865570323,55.80884040950357,1.434285383213499,-0.3997650929442812
2023-04,6.194940882561711,50.54985551180264,37.03055516066821,63.84090020571538,1.4410696702871095,-0.4642824916429044
