,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.3674891311517197,-1.3835351335611599,-1.3578435173662766,-0.858825297082988,0.42062420269346473,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.4817037100606807,-1.4080527866113999,-1.542436352657421,-0.161649808805656,0.8371927370095364,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.7044220703807232,-0.6948348065316124,-0.718535472681506,0.6800909854241964,0.8973195246521257,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,1.3687636129463088,0.015778040288952595,0.0
2010-04,-0.13307190535368565,-0.10773737274976497,-0.14949139670956946,1.1391987584429897,0.9172732680291403,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.28557250105909265,0.30192795443736686,0.2762729901040813,0.07287488277716808,-0.01006171838523639,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.1214464315097428,1.1079417971526924,1.127106306696561,0.09008469765418084,0.36786300507262987,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,-0.6038698534174435,-0.5954437439808302,-0.5870316813498234,-0.7583394934337397,0.0021869671674622972,0.0023882981780000635,-0.016654033921809603,-1.453675654900248,1.0
2010-07,1.3822545144062341,1.4109673519938075,1.3601356233806028,1.4494582297232215,0.8170614521372606,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,0.8100855582673145,-0.11754133221513091,-0.5954437439808302,-0.5870316813498234,-0.5989096279773568,0.09225905087320022,0.0023882981780000635,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.2640938250179603,1.2993518410308293,1.2252889690719464,1.3438103785746716,0.9122889639280947,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,2.136528607136431,-0.6038698534174435,-0.10067421258126467,-0.5870316813498234,-0.5989096279773568,-0.08797999378797389,0.09246042678296094,-1.2538736295058936,-0.7053820354007986,15.0
2010-09,0.9590404593243976,0.8373992329951722,1.0666453356871977,-1.2323489592555315,-0.7247198841083103,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,1.9337391008224434,1.9811030159009912,-0.5954437439808302,-0.08382968495076697,0.8789814714526433,1.343563451606846,-0.0877790336643847,-1.4489158007263132,0.015778040288952595,10.0
2010-10,0.2287401072961953,0.21485924180976648,0.2404772912592694,0.1909755182441052,0.3731526541841212,-1.6835621973507617,-1.5411843067106032,-1.7368464337313956,-1.5537070341832295,-1.6560748309894509,-1.5259488232378537,-1.7437796423285583,-1.5454281254107112,-1.6142693762605418,-1.6173147846821565,-1.6108687318403407,-1.63395009070702,-1.6343336152065215,-1.7218525467797106,-1.4163884302534888,-1.4301246662082998,-1.5669243928585905,-0.5767443987002272,1.7318911677977313,2.001399908280799,-0.5870316813498234,1.2853750745871617,-0.44960621576611043,1.3437322946790056,-1.2538736295058936,0.7133708190395334,0.0
