year,month,Value
1990,1,-0.04
1990,2,-0.26
1990,3,-0.99
1990,4,-0.18
1990,5,3.54
1990,6,-2.46
1990,7,-0.85
1990,8,0.15
1990,9,-2.01
1990,10,3.05
1990,11,-1.3
1990,12,1.25
1991,1,0.69
1991,2,-1.88
1991,3,2.48
1991,4,-1.64
1991,5,-2.77
1991,6,-0.86
1991,7,0.29
1991,8,-2.15
1991,9,-1.7
1991,10,-2.55
1991,11,-2.4
1991,12,0.79
1992,1,-0.72
1992,2,-0.48
1992,3,-0.01
1992,4,-0.01
1992,5,1.56
1992,6,0.69
1992,7,-0.22
1992,8,1.0
1992,9,0.51
1992,10,-0.5
1992,11,1.58
1992,12,1.26
1993,1,0.63
1993,2,-0.11
1993,3,5.16
1993,4,1.5
1993,5,-0.63
1993,6,-1.13
1993,7,-3.14
1993,8,-2.57
1993,9,-0.69
1993,10,-1.45
1993,11,-0.01
1993,12,1.67
1994,1,1.58
1994,2,2.41
1994,3,5.4
1994,4,-1.61
1994,5,-0.85
1994,6,-1.13
1994,7,1.77
1994,8,0.98
1994,9,-0.46
1994,10,-1.32
1994,11,-1.13
1994,12,-2.37
1995,1,2.42
1995,2,-1.04
1995,3,-2.0
1995,4,-2.24
1995,5,1.23
1995,6,5.22
1995,7,-1.12
1995,8,-3.04
1995,9,-0.74
1995,10,2.05
1995,11,1.56
1995,12,-0.88
1996,1,3.82
1996,2,-0.26
1996,3,0.52
1996,4,-0.73
1996,5,1.78
1996,6,0.71
1996,7,1.72
1996,8,1.93
1996,9,5.41
1996,10,1.23
1996,11,1.89
1996,12,2.1
1997,1,-0.57
1997,2,-0.6
1997,3,0.36
1997,4,0.49
1997,5,-1.72
1997,6,0.02
1997,7,-0.23
1997,8,-2.31
1997,9,-0.86
1997,10,-1.3
1997,11,1.07
1997,12,-0.21
1998,1,4.55
1998,2,3.72
1998,3,1.87
1998,4,1.95
1998,5,1.28
1998,6,0.75
1998,7,-2.89
1998,8,-2.22
1998,9,-3.06
1998,10,-2.91
1998,11,-3.92
1998,12,-1.26
1999,1,1.11
1999,2,-1.37
1999,3,-0.05
1999,4,-0.89
1999,5,-1.91
1999,6,-2.51
1999,7,-1.77
1999,8,-1.96
1999,9,6.7
1999,10,0.26
1999,11,-0.88
1999,12,-1.04
2000,1,0.27
2000,2,-2.07
2000,3,-1.25
2000,4,1.83
2000,5,-1.2
2000,6,2.13
2000,7,1.5
2000,8,0.98
2000,9,2.1
2000,10,-2.88
2000,11,-1.28
2000,12,-1.05
2001,1,-1.02
2001,2,-1.75
2001,3,1.28
2001,4,-2.66
2001,5,0.88
2001,6,1.21
2001,7,1.66
2001,8,-0.16
2001,9,-0.86
2001,10,-2.49
2001,11,-4.06
2001,12,-2.56
2002,1,-1.44
2002,2,-3.21
2002,3,0.68
2002,4,-0.75
2002,5,-0.28
2002,6,-1.81
2002,7,-1.38
2002,8,-2.27
2002,9,-0.97
2002,10,1.92
2002,11,2.39
2002,12,1.61
2003,1,-1.04
2003,2,4.4
2003,3,0.37
2003,4,1.88
2003,5,4.27
2003,6,4.15
2003,7,2.46
2003,8,1.44
2003,9,5.65
2003,10,0.21
2003,11,1.65
2003,12,1.64
2004,1,-1.36
2004,2,-0.84
2004,3,-2.42
2004,4,0.88
2004,5,-0.42
2004,6,2.3
2004,7,2.01
2004,8,2.77
2004,9,4.6
2004,10,-0.37
2004,11,1.69
2004,12,-0.05
2005,1,-0.17
2005,2,-1.84
2005,3,0.45
2005,4,-0.44
2005,5,-0.37
2005,6,-1.72
2005,7,0.7
2005,8,-1.55
2005,9,-3.79
2005,10,1.51
2005,11,0.4
2005,12,0.87
2006,1,-0.56
2006,2,-1.92
2006,3,-4.11
2006,4,-0.72
2006,5,-1.31
2006,6,4.53
2006,7,-0.39
2006,8,-1.4
2006,9,3.63
2006,10,4.28
2006,11,3.05
2006,12,-1.71
2007,1,-0.22
2007,2,-0.93
2007,3,-1.15
2007,4,0.65
2007,5,-2.35
2007,6,-0.32
2007,7,-1.99
2007,8,-2.42
2007,9,-3.1
2007,10,-0.03
2007,11,-3.11
2007,12,-0.94
2008,1,-2.37
2008,2,-0.72
2008,3,-0.9
2008,4,2.79
2008,5,0.7
2008,6,-1.37
2008,7,-0.81
2008,8,-0.83
2008,9,0.37
2008,10,-1.98
2008,11,-0.81
2008,12,0.67
2009,1,-0.1
2009,2,-3.02
2009,3,0.33
2009,4,-0.48
2009,5,2.53
2009,6,1.97
2009,7,0.25
2009,8,0.07
2009,9,0.44
2009,10,0.15
2009,11,4.37
2009,12,5.46
2010,1,1.54
2010,2,0.18
2010,3,0.82
2010,4,-2.88
2010,5,-0.52
2010,6,-2.45
2010,7,-3.54
2010,8,-0.99
2010,9,0.79
2010,10,0.04
2010,11,-1.51
2010,12,-0.05
2011,1,-1.84
2011,2,-2.17
2011,3,1.88
2011,4,1.24
2011,5,0.22
2011,6,-0.91
2011,7,-1.2
2011,8,0.4
2011,9,3.13
2011,10,1.32
2011,11,1.28
2011,12,0.51
2012,1,-1.35
2012,2,-1.1
2012,3,-1.28
2012,4,-0.62
2012,5,-0.45
2012,6,-0.96
2012,7,-0.8
2012,8,0.16
2012,9,0.46
2012,10,0.84
2012,11,-2.16
2012,12,-0.43
2013,1,3.5
2013,2,-1.02
2013,3,0.5
2013,4,0.01
2013,5,0.67
2013,6,4.3
2013,7,2.67
2013,8,1.02
2013,9,-1.26
2013,10,-0.18
2013,11,0.41
2013,12,3.45
2014,1,-0.39
2014,2,0.47
2014,3,-0.1
2014,4,1.75
2014,5,0.18
2014,6,-0.47
2014,7,-0.66
2014,8,0.62
2014,9,-0.75
2014,10,0.45
2014,11,0.54
2014,12,0.14
2015,1,-0.58
2015,2,-0.23
2015,3,0.11
2015,4,1.31
2015,5,-2.83
2015,6,3.46
2015,7,0.8
2015,8,-1.42
2015,9,1.96
2015,10,1.87
2015,11,1.18
2015,12,1.82
2016,1,-0.11
2016,2,2.21
2016,3,-3.14
2016,4,-1.48
2016,5,3.87
2016,6,1.72
2016,7,0.27
2016,8,-1.33
2016,9,1.08
2016,10,-0.04
2016,11,-2.05
2016,12,-0.03
2017,1,0.77
2017,2,-3.83
2017,3,-0.86
2017,4,0.96
2017,5,4.35
2017,6,-0.36
2017,7,-0.85
2017,8,0.31
2017,9,-1.76
2017,10,0.48
2017,11,-2.12
2017,12,-2.73
2018,1,-0.65
2018,2,1.08
2018,3,-0.31
2018,4,1.79
2018,5,2.93
2018,6,2.73
2018,7,1.39
2018,8,2.01
2018,9,4.81
2018,10,2.46
2018,11,4.47
2018,12,2.93
2019,1,0.49
2019,2,2.64
2019,3,-0.43
2019,4,0.47
2019,5,-1.39
2019,6,2.74
2019,7,-0.1
2019,8,-0.88
2019,9,-3.51
2019,10,1.42
2019,11,-0.41
2019,12,0.29
2020,1,0.19
2020,2,2.25
2020,3,-1.97
2020,4,3.7
2020,5,1.61
2020,6,1.93
2020,7,-0.94
2020,8,4.14
2020,9,3.76
2020,10,2.44
2020,11,2.62
2020,12,2.75
2021,1,-0.03
2021,2,2.62
2021,3,-0.82
2021,4,-0.98
2021,5,-1.94
2021,6,0.21
2021,7,-0.33
2021,8,1.33
2021,9,0.63
2021,10,-0.42
2021,11,-2.27
2021,12,-3.32
2022,1,1.53
2022,2,-0.62
2022,3,-0.91
2022,4,-0.93
2022,5,1.63
2022,6,-0.7
2022,7,0.76
2022,8,-0.04
2022,9,-1.06
2022,10,-0.4
2022,11,0.64
2022,12,1.26
