,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.020930203,0.452,0.24756765
2010-02,0.020930203,0.452,0.24756765
2010-03,0.020930203,0.452,0.24756765
2010-04,0.020930203,0.452,0.24756765
2010-05,0.020930203,0.452,0.24756765
2010-06,0.020930203,0.452,0.24756765
2010-07,0.9705642,0.452,0.42918366
2010-08,1.9203354,0.452,0.95000005
2010-09,0.020930203,0.452,2.3182502
2010-10,0.9705642,0.452,0.63875
2010-11,0.020930203,0.452,0.308125
2010-12,0.020930203,0.452,0.24756765
2011-01,0.020930203,0.54615384,0.24756765
2011-02,0.020930203,0.54615384,0.24756765
2011-03,0.020930203,0.54615384,0.24756765
2011-04,0.020930203,0.54615384,0.24756765
2011-05,0.020930203,0.54615384,0.24756765
2011-06,0.020930203,0.54615384,0.24756765
2011-07,1.9203354,0.54615384,1.284
2011-08,4.7018495,0.54615384,2.9105
2011-09,0.9705642,0.54615384,1.2532501
2011-10,0.020930203,0.54615384,0.3003125
2011-11,0.020930203,0.54615384,0.26587301
2011-12,0.020930203,0.54615384,0.24756765
2012-01,0.020930203,0.82307696,0.24756765
2012-02,0.020930203,0.82307696,0.24756765
2012-03,0.020930203,0.82307696,0.24756765
2012-04,0.020930203,0.82307696,0.24756765
2012-05,0.020930203,0.82307696,0.24756765
2012-06,0.020930203,0.82307696,0.24756765
2012-07,1.9203354,0.82307696,0.99875003
2012-08,6.821077,0.82307696,2.9105
2012-09,8.364476,0.82307696,3.45825
2012-10,1.9203354,0.82307696,1.23
2012-11,0.020930203,0.82307696,0.26587301
2012-12,0.020930203,0.82307696,0.24756765
2013-01,0.020930203,0.5,0.24756765
2013-02,0.020930203,0.5,0.24756765
2013-03,0.020930203,0.5,0.24756765
2013-04,0.020930203,0.5,0.24756765
2013-05,0.020930203,0.5,0.24756765
2013-06,0.020930203,0.5,0.24756765
2013-07,0.020930203,0.5,0.99875003
2013-08,3.7851925,0.5,1.94
2013-09,1.9203354,0.5,0.94200003
2013-10,0.020930203,0.5,0.3003125
2013-11,0.020930203,0.5,0.26587301
2013-12,0.020930203,0.5,0.24756765
2014-01,0.020930203,0.47692308,0.24756765
2014-02,0.020930203,0.47692308,0.24756765
2014-03,0.020930203,0.47692308,0.24756765
2014-04,0.020930203,0.47692308,0.24756765
2014-05,0.020930203,0.47692308,0.24756765
2014-06,0.020930203,0.47692308,0.24756765
2014-07,0.020930203,0.47692308,0.42918366
2014-08,2.8335984,0.47692308,0.99875003
2014-09,1.9203354,0.47692308,1.47825
2014-10,0.020930203,0.47692308,0.3387075
2014-11,0.020930203,0.47692308,0.26587301
2014-12,0.020930203,0.47692308,0.24756765
2015-01,0.020930203,0.656,0.24756765
2015-02,0.020930203,0.656,0.24756765
2015-03,0.020930203,0.656,0.24756765
2015-04,0.020930203,0.656,0.24756765
2015-05,0.020930203,0.656,0.24756765
2015-06,0.020930203,0.656,0.24756765
2015-07,0.9705642,0.656,0.42918366
2015-08,1.9203354,0.656,0.95000005
2015-09,8.364476,0.656,2.3182502
2015-10,0.9705642,0.656,0.63875
2015-11,0.020930203,0.656,0.26587301
2015-12,0.020930203,0.656,0.24756765
2016-01,0.020930203,0.5,0.24756765
