,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,20.1,23.8,41.6,4.18,1.54,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,23.5,23.7,40.1,2.96,0.18,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,35.9,36.2,58.6,4.61,0.82,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,46.2,44.0,73.2,1.73,-2.88,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,56.0,54.7,77.6,4.25,-0.52,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,61.8,64.8,87.3,2.53,-2.45,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,69.4,65.9,89.9,2.82,-3.54,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,2.0,65.4,65.9,86.2,4.56,-0.99,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,3.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,59.2,56.8,83.2,5.36,0.79,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,45.2,45.6,70.4,3.79,0.04,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,2.0,1.0,1.0,-2.0,1.0,-0.8660254037844386,0.5
2010-11,0.0,35.0,34.0,58.6,2.0,-1.51,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,1.0,0.0,2.0,1.0,1.0,-2.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,20.8,22.1,38.1,2.95,-0.05,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0,7841754.0,3849352.0,3992402.0,5479975.0,1532150.0,24941.0,416549.0,5711.0,2974481.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-2.4492935982947064e-16,1.0
2011-01,0.0,15.7,23.3,41.0,1.58,-1.84,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0,7926192.0,3891319.0,4034873.0,5526985.0,1545568.0,25665.0,430227.0,5295.0,2991025.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,17.6,29.1,52.8,1.68,-2.17,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0,7926192.0,3891319.0,4034873.0,5526985.0,1545568.0,25665.0,430227.0,5295.0,2991025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,27.5,34.8,57.2,5.28,1.88,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0,7926192.0,3891319.0,4034873.0,5526985.0,1545568.0,25665.0,430227.0,5295.0,2991025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,41.7,46.3,70.1,4.75,1.24,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0,7926192.0,3891319.0,4034873.0,5526985.0,1545568.0,25665.0,430227.0,5295.0,2991025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
