year,month,Value
1990,1,3.47
1990,2,3.32
1990,3,3.42
1990,4,3.2
1990,5,6.69
1990,6,1.79
1990,7,4.32
1990,8,4.76
1990,9,1.86
1990,10,6.75
1990,11,1.68
1990,12,4.22
1991,1,3.72
1991,2,1.9
1991,3,5.88
1991,4,2.38
1991,5,2.42
1991,6,3.46
1991,7,5.49
1991,8,2.71
1991,9,2.48
1991,10,1.62
1991,11,2.08
1991,12,4.81
1992,1,2.65
1992,2,2.89
1992,3,3.66
1992,4,3.31
1992,5,4.66
1992,6,3.74
1992,7,4.26
1992,8,4.69
1992,9,3.75
1992,10,2.28
1992,11,4.24
1992,12,3.9
1993,1,3.77
1993,2,2.83
1993,3,7.37
1993,4,4.28
1993,5,3.54
1993,6,2.83
1993,7,2.77
1993,8,2.79
1993,9,3.76
1993,10,2.5
1993,11,4.03
1993,12,4.5
1994,1,4.2
1994,2,4.79
1994,3,7.9
1994,4,2.68
1994,5,2.69
1994,6,3.17
1994,7,6.29
1994,8,4.85
1994,9,2.66
1994,10,1.86
1994,11,2.73
1994,12,1.56
1995,1,5.05
1995,2,2.16
1995,3,2.48
1995,4,1.71
1995,5,4.98
1995,6,7.5
1995,7,3.59
1995,8,1.86
1995,9,3.27
1995,10,5.87
1995,11,3.81
1995,12,2.03
1996,1,5.93
1996,2,2.79
1996,3,3.75
1996,4,2.81
1996,5,5.34
1996,6,4.32
1996,7,5.49
1996,8,5.43
1996,9,7.88
1996,10,3.69
1996,11,3.72
1996,12,4.74
1997,1,2.66
1997,2,2.87
1997,3,4.32
1997,4,3.3
1997,5,1.91
1997,6,3.46
1997,7,4.51
1997,8,2.17
1997,9,3.1
1997,10,2.55
1997,11,4.47
1997,12,2.76
1998,1,6.89
1998,2,5.99
1998,3,5.22
1998,4,4.95
1998,5,5.3
1998,6,4.3
1998,7,2.15
1998,8,2.91
1998,9,1.81
1998,10,1.5
1998,11,1.15
1998,12,3.77
1999,1,4.99
1999,2,2.2
1999,3,3.46
1999,4,2.9
1999,5,2.31
1999,6,1.89
1999,7,4.18
1999,8,3.35
1999,9,10.37
1999,10,2.65
1999,11,2.22
1999,12,2.2
2000,1,3.25
2000,2,1.81
2000,3,3.25
2000,4,4.66
2000,5,3.29
2000,6,5.51
2000,7,5.14
2000,8,4.57
2000,9,4.84
2000,10,0.09
2000,11,1.88
2000,12,2.04
2001,1,2.27
2001,2,2.01
2001,3,4.45
2001,4,1.64
2001,5,4.88
2001,6,4.62
2001,7,5.21
2001,8,3.84
2001,9,2.2
2001,10,0.89
2001,11,0.59
2001,12,2.28
2002,1,2.99
2002,2,0.9
2002,3,4.39
2002,4,3.2
2002,5,3.52
2002,6,2.54
2002,7,3.97
2002,8,2.98
2002,9,3.49
2002,10,5.74
2002,11,4.8
2002,12,4.1
2003,1,2.19
2003,2,6.1
2003,3,4.33
2003,4,4.79
2003,5,7.22
2003,6,6.49
2003,7,6.15
2003,8,5.29
2003,9,8.15
2003,10,2.66
2003,11,4.35
2003,12,4.17
2004,1,1.95
2004,2,2.38
2004,3,2.17
2004,4,4.13
2004,5,4.4
2004,6,5.36
2004,7,5.81
2004,8,6.03
2004,9,7.25
2004,10,2.35
2004,11,4.21
2004,12,2.9
2005,1,3.09
2005,2,1.82
2005,3,3.8
2005,4,3.1
2005,5,3.15
2005,6,2.47
2005,7,5.65
2005,8,3.37
2005,9,0.71
2005,10,5.54
2005,11,3.66
2005,12,3.47
2006,1,3.1
2006,2,1.65
2006,3,0.7
2006,4,3.49
2006,5,2.55
2006,6,7.06
2006,7,4.11
2006,8,3.22
2006,9,6.91
2006,10,6.23
2006,11,5.28
2006,12,1.9
2007,1,3.19
2007,2,2.15
2007,3,3.29
2007,4,3.72
2007,5,2.16
2007,6,3.77
2007,7,3.09
2007,8,3.17
2007,9,1.54
2007,10,4.71
2007,11,1.05
2007,12,3.35
2008,1,1.42
2008,2,2.71
2008,3,3.23
2008,4,5.61
2008,5,4.23
2008,6,3.01
2008,7,4.05
2008,8,3.66
2008,9,4.34
2008,10,1.49
2008,11,2.89
2008,12,4.0
2009,1,2.92
2009,2,0.94
2009,3,4.01
2009,4,3.12
2009,5,6.13
2009,6,5.2
2009,7,4.07
2009,8,4.19
2009,9,3.72
2009,10,3.12
2009,11,6.68
2009,12,7.15
2010,1,4.18
2010,2,2.96
2010,3,4.61
2010,4,1.73
2010,5,4.25
2010,6,2.53
2010,7,2.82
2010,8,4.56
2010,9,5.36
2010,10,3.79
2010,11,2.0
2010,12,2.95
2011,1,1.58
2011,2,1.68
2011,3,5.28
2011,4,4.75
2011,5,4.33
2011,6,3.28
2011,7,4.16
2011,8,5.14
2011,9,6.83
2011,10,3.78
2011,11,3.86
2011,12,3.63
2012,1,2.26
2012,2,2.54
2012,3,3.87
2012,4,3.04
2012,5,4.14
2012,6,2.85
2012,7,4.63
2012,8,4.74
2012,9,4.14
2012,10,4.09
2012,11,0.67
2012,12,3.08
2013,1,5.95
2013,2,2.27
2013,3,3.7
2013,4,3.56
2013,5,4.37
2013,6,7.02
2013,7,6.46
2013,8,4.47
2013,9,1.64
2013,10,3.09
2013,11,3.03
2013,12,5.81
2014,1,2.69
2014,2,3.36
2014,3,3.29
2014,4,4.73
2014,5,4.35
2014,6,3.49
2014,7,3.82
2014,8,4.69
2014,9,2.97
2014,10,4.02
2014,11,3.13
2014,12,3.21
2015,1,2.59
2015,2,2.66
2015,3,3.75
2015,4,4.51
2015,5,2.15
2015,6,6.95
2015,7,5.05
2015,8,2.65
2015,9,5.73
2015,10,4.58
2015,11,3.92
2015,12,5.22
2016,1,2.93
2016,2,4.71
2016,3,2.05
2016,4,2.34
2016,5,6.92
2016,6,5.04
2016,7,4.82
2016,8,3.23
2016,9,5.27
2016,10,3.52
2016,11,1.37
2016,12,3.21
2017,1,3.96
2017,2,0.86
2017,3,3.17
2017,4,4.85
2017,5,7.52
2017,6,3.41
2017,7,4.13
2017,8,4.66
2017,9,2.03
2017,10,4.5
2017,11,1.36
2017,12,1.11
2018,1,2.67
2018,2,4.35
2018,3,3.17
2018,4,4.43
2018,5,7.27
2018,6,5.96
2018,7,5.39
2018,8,5.81
2018,9,7.96
2018,10,5.08
2018,11,6.08
2018,12,5.36
2019,1,3.52
2019,2,5.23
2019,3,3.31
2019,4,4.16
2019,5,3.6
2019,6,5.81
2019,7,4.51
2019,8,3.43
2019,9,0.94
2019,10,5.63
2019,11,2.48
2019,12,3.38
2020,1,3.55
2020,2,5.01
2020,3,2.93
2020,4,5.98
2020,5,4.87
2020,6,5.13
2020,7,4.07
2020,8,8.2
2020,9,6.31
2020,10,5.06
2020,11,5.15
2020,12,5.14
2021,1,3.14
2021,2,4.9
2021,3,3.47
2021,4,2.73
2021,5,2.2
2021,6,4.09
2021,7,4.56
2021,8,6.05
2021,9,4.22
2021,10,3.4
2021,11,0.94
2021,12,1.16
2022,1,4.51
2022,2,2.79
2022,3,3.44
2022,4,2.76
2022,5,5.53
2022,6,3.27
2022,7,5.48
2022,8,4.36
2022,9,2.64
2022,10,2.86
2022,11,4.03
2022,12,3.89
