year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2014,9,20.0,0.0,20.0,0.0,20.0,0.0
2017,5,0.38888888888888884,0.0,0.5,0.0,0.1666666666666666,0.0
2017,6,13.254545454545456,0.0,46.5,0.0,1.6666666666666667,0.0
2017,7,27.443067033976128,0.001554847432389718,155.0909090909091,0.0071428571428571,2.5,0.0
2017,8,52.21111111111111,0.002698913652353082,357.5,0.0080645161290322,1.7666666666666666,0.0
2017,9,7.662809917355371,0.005642388800283527,29.0,0.037037037037037,1.0833333333333333,0.0
2018,5,2.427777777777778,0.0,4.2,0.0,1.4,0.0
2018,6,22.012968849332484,0.0,115.66666666666664,0.0,0.5,0.0
2018,7,148.12605466428997,0.0009556648688098181,483.6666666666667,0.0042941492216854,8.666666666666666,0.0
2018,8,89.92534435261709,0.0051276449654080545,181.33333333333337,0.0119617224880382,32.166666666666664,0.0024213075060532
2018,9,17.98181818181818,0.0014055137402017273,96.13333333333333,0.009009009009009,2.0,0.0
2019,5,3.266666666666666,0.0,6.199999999999999,0.0,0.3333333333333333,0.0
2019,6,35.2504132231405,0.0,71.5,0.0,0.6666666666666666,0.0
2019,7,89.75279906438435,0.0031095958786964365,265.16666666666663,0.027027027027027,13.75438596491228,0.0
2019,8,101.1961432506887,0.0008572165744351546,403.75,0.0068965517241379,8.081818181818182,0.0
2019,9,33.27913585616935,5.107252298262727e-05,148.33333333333334,0.0005617977528089,0.9090909090909092,0.0
2020,5,2.9999999999999996,0.0,8.333333333333332,0.0,0.6666666666666666,0.0
2020,6,4.659838935574229,0.0,11.666666666666668,0.0,1.2833333333333332,0.0
2020,7,31.43421717171717,0.0,176.16666666666666,0.0,1.8333333333333333,0.0
2020,8,36.023148148148145,0.0005557089163159584,98.33333333333331,0.0029895366218236,4.2,0.0
2020,9,13.748295454545454,0.0221796267866281,63.08333333333333,0.25,0.3636363636363636,0.0
2021,6,27.257936507936506,0.0,59.33333333333333,0.0,2.75,0.0
2021,7,95.11190476190475,0.0026428585464271423,315.1666666666667,0.0158730158730158,3.2,0.0
2021,8,44.992063492063494,0.005133531490283101,151.44444444444446,0.0111524163568773,2.666666666666667,0.0
2021,9,21.12638888888889,0.0036633831898816574,76.4,0.0206185567010309,0.8333333333333333,0.0
2021,10,1.1666666666666667,0.0018316915949408287,1.1666666666666667,0.01030927835051545,1.1666666666666667,0.0
2022,5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
2022,6,4.623611111111111,0.0,20.666666666666664,0.0,0.6,0.0
2022,7,12.481944444444444,0.0078125,41.0,0.0625,1.3333333333333337,0.0
2022,8,46.0218253968254,0.0021605153236992857,132.875,0.0059523809523809,3.5,0.0
2022,9,20.321428571428573,0.005986644613840543,47.666666666666664,0.0121951219512195,2.0,0.0
2022,10,1.5,0.0029933223069202714,1.5,0.00609756097560975,1.5,0.0
2023,5,5.09375,0.0,7.333333333333333,0.0,1.6666666666666663,0.0
2023,6,48.85208333333333,0.0001391982182628,300.0,0.0011135857461024,1.75,0.0
2023,7,237.15625,0.004005159301893725,950.0,0.0092592592592592,2.5833333333333335,0.0
2023,8,112.26909722222223,0.0052373111002673,379.3333333333333,0.0114068441064638,3.875,0.0
2023,9,23.976190476190478,0.017434210526315764,44.33333333333333,0.03125,1.6666666666666663,0.0
